Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	7	10.9375	0.001051169354193358	ADCYAP1, CALCR, NPY5R, PMCH, TAC3, SSTR1, CGA	30	368	8840	5.605072463768116	0.053220975275724	0.05466080641805462	0.05466080641805462
