sample_SRR5570209	sample_SRR5570210	sample_SRR5570211	sample_SRR5570212	sample_SRR5570213	sample_SRR5570214	sample_SRR5570215	sample_SRR5570216
ENSPANG00000002759	0.373714	3.481352681352	0.84033500617689	0.937781	1.081675	6.2863912754	1.96485200673202	3.249547
ENSPANG00000002762	112.066	96.1066	135.192	25.9847	107.373	143.25134	68.0546	167.123
ENSPANG00000002763	11.1579	13.1098	10.1099	1.51346	11.4848	15.5288	7.53121	16.5656
ENSPANG00000002781	0	0	0	0	0	0	0	0
ENSPANG00000002782	0	0	0	0	0	0	0	0
ENSPANG00000002783	1.07949	0.279333	0	0	0.164445	0	0.354722	2.83083
ENSPANG00000002784	1.38463	4.08457	5.09481	0	3.0374	5.13363	0.81899	9.17316
ENSPANG00000002785	1.31817	1.75421	0.692895	0	1.03272	4.26662	0.742551	2.80699
ENSPANG00000002788	2.846747	9.80415	3.16843	1.74187	4.3262	13.185185	2.266101	10.5408680051139
ENSPANG00000002789	0.108224	3.02451	0.486242	0	1.18703	2.2455923271	0.853507	1.39529
ENSPANG00000002790	2.658494	11.35079	1.41407	3.4717	2.00139	9.58277294343	1.81849	9.24783
ENSPANG00000002791	0	0	0	0	0	0	0	0
ENSPANG00000002792	0	0.176126	0	0	0.207373	0.521158	0	0.662441
ENSPANG00000002793	0	0	0	0	0	0	0	0
ENSPANG00000002794	303.32219	232.6544	301.972	264.68939	214.9348	177.21029	291.43192	237.6467
ENSPANG00000002795	0	0	0	0	0	0	0	0
ENSPANG00000002796	5.796249	21.640598	10.4436	4.51992	6.66027	17.2014	5.414836	10.665392
ENSPANG00000002797	0.550257	2.2782	0.78738	0	0.251473	1.3223	0.723264	1.21515
ENSPANG00000002798	0.766874	0	1.88116	0	0.700938	1.05305	4.53594	1.27013
ENSPANG00000002799	0.320377	0	0	0	0	0	0.631659	1.32655
ENSPANG00000002800	35.5573	50.565	45.1461	28.6081	49.3378	46.7501	46.3942	47.515907
ENSPANG00000002852	3.21288	24.5257	3.28386	0	8.07574	26.471	1.58364	19.7332
ENSPANG00000002853	0.155628	0	0.19088	0	0	0	0	0.515517
ENSPANG00000002854	1.07364	4.24967	2.82007	0	0.759998	6.68825	0.632856	3.03844
ENSPANG00000002873	22.8065	14.456	22.4549	26.2521	21.5149	20.6866	24.7517	26.1639
ENSPANG00000002874	0	0	0	0	0	0	0	0.519813
ENSPANG00000002875	1.46735200154	6.1979733777	3.44947705331	12.273649574	2.25977270812	13.242096427	5.48565	6.110863662
ENSPANG00000002876	2.128208	9.479646	1.01071	0.472537	2.902943	10.25254	0.97704	9.954818
ENSPANG00000002878	12.455200399	25.5533923062447	13.2759497961661	5.2090589287176	31.8488180739438	28.09794678188	16.3711701456191	33.890116816
ENSPANG00000002879	27.4575	53.1654	35.9996	6.33569	43.7029	52.0055	27.6901	59.3283
ENSPANG00000002881	8.82704	12.7911	9.77664	5.90672	11.0019	12.3414	10.864	12.4489
ENSPANG00000002882	1.72677	3.42568	1.88258	2.40727	2.07517	2.83221	2.14359	2.6481
ENSPANG00000002883	5.28612	9.64758	9.16442	25.3908	11.3033	11.1837	10.5149	6.86341
ENSPANG00000002884	0.463058	1.39223	0	0	1.53591	1.907574	1.84612	1.41767
ENSPANG00000002885	0.228441	0.37804	0	0	0.215326	0	0	0
ENSPANG00000002886	7.10392	13.6556	10.3727	0	22.5713	20.2066	6.00266	22.9714
ENSPANG00000002887	108.388	145.844	135.356	36.2645	147.702	165.072	119.153	149.597
ENSPANG00000002888	41.069118	88.5937	73.9844	5.12831	80.368	131.994	30.7605	179.968
ENSPANG00000002926	0.0634041	0.183538	0.54861	1.57138	0.204417	0.184263	0.352756	0.369237
ENSPANG00000002927	0	0.668413	0	0	0	1.12817	0.707341	0.647966
ENSPANG00000002928	4.44635	4.71173	6.84039	18.6208	4.20193	4.74652	6.93558	5.23298
ENSPANG00000002929	1.22988	1.92985	1.91532	12.2303	1.90962	1.71418	3.43209	1.09449
ENSPANG00000002930	0	0.173684	0	1.12286	0	0	0	0
ENSPANG00000002931	0	0	0	0	0	0	0	0
ENSPANG00000002933	28.0766	26.8567	43.4985	51.9411	21.8482	25.52849	34.4995	28.88146
ENSPANG00000002934	0	0	0	0	0	0	0	0
ENSPANG00000002935	2.05649	36.4366	5.193	5.5714	9.17723	15.02146	2.14656	10.9194
ENSPANG00000002937	37.66205	44.54835	63.0582	9.81895	33.29281	61.3692	28.2073	62.91799104
ENSPANG00000002938	9.55453	31.258	12.6953	2.2834	30.8775	39.1258	9.19467	42.40859
ENSPANG00000002939	30.9428	88.4146	69.0059	22.9263	59.5353	82.0055	44.1352	85.0438
ENSPANG00000002940	0.743331	2.01284	0.191231	0	0.5906082721	0.963441	0.662606	1.04652
ENSPANG00000002941	0.58847	1.82731	0.962354	0.984453	2.33078	3.23228	3.09396	2.43662
ENSPANG00000002942	1.960555	18.572589	0.738103	7.55053	5.12696	16.91793	3.70781	12.92851359
ENSPANG00000002943	4.35093	8.00511	3.887443	0	11.354234	12.99726	5.0615	9.654481
ENSPANG00000002963	0.314433143259	4.2309403741	2.05683289856	1.05202771546	1.72438163132	5.8289068684	0.206646363385	1.99631071294
ENSPANG00000002964	112.743	75.6387	127.105	124.994	119.484	77.3246	133.42	80.6883
ENSPANG00000002965	0	0.328915	1.29918	0	0	1.74543	0	0.350873
ENSPANG00000002966	23.571274	43.8117	39.9011	2.33352	38.676433	65.53661	15.36317	59.864412
ENSPANG00000002967	18.3311	31.4361	26.2646	2.09087	36.1755	49.5998	18.8923	49.4742
ENSPANG00000002968	1.33149	0.590644	0.233298	0	0.695431	0.391792	0.375026	0.787595
ENSPANG00000002969	0.0841924	0.784298	0.206526	0.845074	0.0769534	3.16292	0.497985	0.535429
ENSPANG00000002970	7.21391	12.11777	6.60608	8.92649	12.153868	12.82706	8.53929	10.89627
ENSPANG00000002971	844.828	358.816	460.88	751.764	574.252	354.376	588.978	428.136
ENSPANG00000002972	0	0	0	0	0	0	0.917989	0
ENSPANG00000002973	6.91752	50.25095	15.55475	0	33.63601	36.8105	19.7003	54.138
ENSPANG00000002974	0.168134	0.783131	0.412437	0	0.461034	1.38526	0.331496	2.367
ENSPANG00000002997	0.213383	3.56143	0.130858	2.14181	0.48759	3.07662	1.3673	1.28112
ENSPANG00000003011	0.878131	3.18122	1.79506	1.46903	0.802628	1.20583	1.15422	0.969598
ENSPANG00000003013	0	0	0	0	0	0	0	0
ENSPANG00000003015	5.48457	3.45288	4.15567	0	9.34714	10.7176	4.45446	6.81859
ENSPANG00000003016	28.00104	49.1882	30.93256	5.45101	33.6299	52.6141038814	16.44864	60.31739
ENSPANG00000003018	0.520674	4.44616	0.957919	0	1.18976	0	0	1.87142
ENSPANG00000003019	1.35682	4.434804	1.512868	4.95236	2.320707	8.17151	2.815853	5.9136
ENSPANG00000003021	0.245301	3.78575	1.14099	2.62116	1.349363	2.076903	1.88784	1.806422
ENSPANG00000003022	1.988364156	9.44297	3.58640313	0	5.87985	12.92910293647	2.52101	8.99154
ENSPANG00000003023	17.54682	83.653755204	28.99279	5.55286	42.86223	85.513002616	18.219903553	81.3468927028
ENSPANG00000003024	2.461297	8.34488	3.740343	0.54942841	4.30561	9.26811	2.3743446	10.357037
ENSPANG00000003025	62.323	72.2848	61.6354	14.17607	70.88102	92.3456	54.8818	109.82634
ENSPANG00000003026	0	0	0	3.97184	0	0	0	0
ENSPANG00000003027	11.31781	23.9682000022793	21.1178	12.5522000026377	19.6802	27.2752	13.91769	23.734173
ENSPANG00000003028	41.3158	30.1096	23.7859	0	11.1749	13.0256	23.274	41.1971
ENSPANG00000003029	0.144587	2.42696	0	0	0.55022	2.32263	0.320668	1.34242
ENSPANG00000003030	0.612059	0.475139	0.450419	0.307175	0.391604	1.38677	0.482698	0.354802
ENSPANG00000003060	8.74827	55.7112	13.8215	23.0687	50.145	143.849	20.464	246.563
ENSPANG00000003061	0.527973	2.18594	1.51099	0	1.12601	0.724998	2.4289	2.18613
ENSPANG00000003080	9.36153	6.35715	8.34347	5.55926	4.760233	8.35203	8.28209	6.41517
ENSPANG00000003081	1.01218	1.66471	0.900549	2.85322	1.46354	1.61949	0.846025	1.05464
ENSPANG00000003082	0.508947	4.14848	1.24846	1.42116	2.09334	4.45531	0.279154	4.32006
ENSPANG00000003083	6.81635	13.04203	11.00637	5.356	6.01001	15.75124	4.41186	14.24866
ENSPANG00000003084	2.56787	0.79737	5.66914	0	3.28591	9.52055	1.01257	6.37952
ENSPANG00000003085	27.6504	22.96549	29.72707	53.3715	21.385	17.7995	27.7322	28.60271
ENSPANG00000003086	1.88842	12.0965515	2.577148986	6.3747	2.961095857	15.9426201	3.19884	7.49415
ENSPANG00000003087	4.20572	8.29457	5.01895	1.14093	5.40253	8.42865	3.36165	5.83612
ENSPANG00000003088	4.67972	13.00433	4.17834	0.308512	7.97649	10.05579	2.752339	12.38973
ENSPANG00000003096	0	1.40113	1.649746	0	2.54918	2.97411	0.71171	7.31005
ENSPANG00000003097	22.10594	3.40467	5.02098	23.01981	5.44037	1.68641	14.52817	12.88231
ENSPANG00000003098	1236.23	424.849	862.87	155.051	738.0683	579.78456	947.622	641.441
ENSPANG00000003099	1.7177	2.56811	2.02875	0	1.51186	2.22766	0.752585	3.74054
ENSPANG00000003100	1.9259	1.49507	2.36214	0	0.58677	1.3223	1.89857	1.59488
ENSPANG00000003101	0.981832	19.2307	3.61269	1.8351	6.48899	17.5549	1.34017	14.1151
ENSPANG00000003102	0	0	0	0	0	0	0	0
ENSPANG00000003104	14.5855	18.499	17.3854	7.21693	15.3968	19.0411	17.0112	17.1822
ENSPANG00000003105	4.0027075	4.475031	8.89786	4.407080308939	4.724637	5.60082135119	4.0397800387204	7.918403
ENSPANG00000003106	747.993	491.176	692.73	623.074	627.62	518.083	643.632	654.518
ENSPANG00000003107	14.3162	19.4114	21.298	26.3381	14.6372	13.4325	15.064	15.3387
ENSPANG00000003109	29.2206	174.491	84.9118	12.0328	98.3408	118.214	37.226	218.28
ENSPANG00000003110	16.257989	39.53322	16.243805	21.22	22.966582	36.23443545	24.485512	29.76055
ENSPANG00000003111	193.40585	71.787125	138.723	145.003	144.52818	117.1511	179.987484	151.3895
ENSPANG00000003112	0.0698595	0.21692700742875	0.08568360052271	0	0.095779400333917	0.2158410036161	0.0688681	0.14463
ENSPANG00000003113	0	0.877107	0	0	0	0	0	0
ENSPANG00000003114	1.50543	0.984591	1.16616	1.59059	1.08631	0.979205	1.24973	2.09966
ENSPANG00000003115	2.9563	3.72932	2.03959	1.470929	3.84207	8.08732	1.91254	7.26802
ENSPANG00000003116	1.85223	8.38763	3.02905	1.5493	3.8092	13.671	2.43459	10.2258
ENSPANG00000003117	1.54247	9.729001292	2.1406458154	1.45148	5.70932	11.914221441	1.52058	12.7037
ENSPANG00000003118	0.624233	5.49201	1.53126	3.85745	2.66262	5.35738	1.515414	4.68645
ENSPANG00000003119	0.441352	3.88303	0.588863	2.81113	0.905890328547	3.4661239	1.740530903	2.46227
ENSPANG00000003121	3.1385	7.43104	4.6193	0.393781	7.817086	10.82816	4.95034	9.490092
ENSPANG00000003122	0.582217	0.431447	1.00064	0	0.280227	0	1.96007	0.237351
ENSPANG00000003123	1.84217	1.90675	0	9.24529	5.61258	8.85365	4.84272	7.11917
ENSPANG00000003124	2.67968	3.28785	4.57425	10.0528	2.995	2.13629	2.91603	2.38534
ENSPANG00000003125	0.704132	1.56186	0.664328	0	0.990139	0.9815	0.640744	2.45535
ENSPANG00000003126	146.794	159.288	227.794	375.337	189.955	109.127	323.183	112.716
ENSPANG00000003127	49.5105002308181	74.53129	39.95481	41.37990431637	62.66979	61.372740785252	60.230912156262	51.832495
ENSPANG00000003128	0.521876	8.1026	1.28017	0	2.02727	4.92018	0.514469	6.91483
ENSPANG00000003129	2.50774	5.51511	6.28618	22.7258	4.59104	2.59647	5.60528	2.2926
ENSPANG00000003130	1.25308	9.40336	3.07384	2.09628	5.05859	7.95823	2.73571	8.90695
ENSPANG00000003131	13.47088	61.2904	31.99838	1.6727	23.24212	56.04044	11.3667794	84.12689
ENSPANG00000003132	6.56897	17.13418	12.89101	1.31871	12.96898	27.061	5.41443	22.8476
ENSPANG00000003133	0.39368	3.36173	0.482853	1.97577	1.25941	2.8381	1.16428	3.91218
ENSPANG00000003143	0	0	0	0	0	0.308653	0.47196	0.350721
ENSPANG00000003144	1.47936	5.1679	1.70105	0.46403	3.21139	10.8554	0.729182	15.0074
ENSPANG00000003145	0.83235	0.695853	0.15706	0	0.0585218	0	0.199969	0.503948
ENSPANG00000003146	447.71605	211.627	351.281	143.41	276.792	269.257	395.02	244.523
ENSPANG00000003147	9.16537	3.48623	3.83123	8.95334	1.36061	5.2629	3.13506	4.94755
ENSPANG00000003148	0.98966	2.17676	0.505762	0	1.35685	3.73718	0	2.52697
ENSPANG00000003149	2.361111	7.447147	5.027013	0	7.48054444	16.49298906	2.454882	10.60762
ENSPANG00000003150	9.5837182227134	13.8884042847	15.9889432	2.5887694747	11.06483551587	27.8428494783	9.070600832148	22.9739
ENSPANG00000003151	0.6338629362	0.861111663	1.263335824	1.192934037	0.5069428257	1.468808386	2.343245663	1.574744077
ENSPANG00000003152	90.67499	88.96328	110.15815	49.8851	98.562	138.089	86.8103	129.2502
ENSPANG00000003153	61.2008	39.7964	24.22967	95.290611	26.401414	23.95869	38.91622	26.82528
ENSPANG00000003154	12.1143	21.8618	19.0282	17.3195	9.39623	30.0237	13.9196	10.838
ENSPANG00000003155	28.4238	37.2708	42.4975133049	7.5606	49.7387	62.44272	23.76161	67.4968
ENSPANG00000003156	31.6912	37.6514	40.5597	6.91518	65.644142	65.844	18.4732	54.949727
ENSPANG00000003157	37.8294	39.6529	58.1584	47.2682	34.3189	52.4397377	57.754162	45.525453747
ENSPANG00000003158	19.245517	19.158009	12.6761	22.85401	27.599289	24.5716	21.33059	11.15578
ENSPANG00000003159	0.1099088	0.1706434	0.0674022	0	0.1004586	0.339578	0.433396	0.40958
ENSPANG00000003160	18.7431244	37.19325	32.610062	10.8332593	23.30034	36.72354	20.0340183	37.90608
ENSPANG00000003161	21.87125	21.2745	31.09394	8.44535	23.8403	24.68411	24.6464	27.2736
ENSPANG00000003163	0	0	0.302574	0	0	0	0.486387	0
ENSPANG00000003164	0.733676	1.90109	1.12483	0.920527	2.12858	1.5112	1.26571	2.14729
ENSPANG00000003165	0.870799	12.5934	4.27218	0.546286	6.36742	12.3313	1.50227	8.74367
ENSPANG00000003166	7.30790907	37.05856	8.43562	2.6588968	22.7810216875	44.07233	5.45866	35.51292
ENSPANG00000003167	33.244	30.09209	25.08025	6.9576	32.31191	36.40785	27.33319	43.62601
ENSPANG00000003184	0	0	0	0	0	0	0	0
ENSPANG00000003185	144.67	44.0874	127.947	0	77.317	52.3322	97.8281	53.9615
ENSPANG00000003187	0	0	0	0	0	0	0	0
ENSPANG00000003189	0	0	0	0	0	0	0.562538	0
ENSPANG00000003190	0.606149	1.50576	0.29738	0	0.110806	2.74675	0.478037	0.903537
ENSPANG00000003191	0	0.798949	0	0	0	0	0	0
ENSPANG00000003192	50.9303	29.12	70.1616	217.643	49.9454	31.8538	62.0253	41.8545
ENSPANG00000003193	0.144484	0.224324	0	0	0	0	0.854598	0.11965
ENSPANG00000003196	0.54582700312385	1.271170155907	0.5020980124686	1.397430296109	0.62362000922543	0.8432050533511	0	0.56501400235623
ENSPANG00000003197	0	0.14816	0	0	0	0	0.188146	0
ENSPANG00000003198	623.609	510.944	592.488	874.78	633.712	453.434	695.538	510.287
ENSPANG00000003200	564.173	234.2872	417.597	580.365	292.1409	235.8481	423.104	297.9678
ENSPANG00000003201	2.52809	5.28378	2.86222	1.46397	3.43713	4.60642	2.3005	5.31443
ENSPANG00000003218	0	0.168999	0.801034	0	0	0.672614	0.42922	0.811268
ENSPANG00000003221	0	0.185723	0	0	0	0	0	0
ENSPANG00000003222	4.341776	10.1525166	5.1126158	0	2.39552428	14.45458	2.480383	16.860998
ENSPANG00000003223	16.3561	8.01926	16.1016	3.7803	8.9502	14.6284	11.2443	14.7033
ENSPANG00000003224	1.07949	1.676	1.324	1.80587	0.246668	1.48232	0.532083	2.01138
ENSPANG00000003225	0	0	0	0	0	0	0	0
ENSPANG00000003226	3.32312	2.13928	1.68999	0	3.07504	2.78802	3.93115	2.75195
ENSPANG00000003252	0	0	0	0	0	0	0	0
ENSPANG00000003278	2.1784	5.9827	2.95387	1.71485	2.70443	6.01327	2.72046	5.33541
ENSPANG00000003279	1.76541	10.9638	0	0	1.61362	14.5453	0	7.30986
ENSPANG00000003280	7.28943	15.09	11.1757	3.04863	22.2089	23.7729	5.98831	21.1279
ENSPANG00000003281	0	7.87495	1.93067	0	5.27548	5.40382	1.72419	5.06938
ENSPANG00000003298	0.478755	0.743311	0.293599	0	0	1.47918	0	1.38764
ENSPANG00000003299	29.8492	20.528	42.7531	32.1727	19.5923	13.2042	54.1114	9.95386
ENSPANG00000003300	616.198	250.853	490.45	569.937	390.246	312.527	450.326131711	395.79637
ENSPANG00000003301	0.689578	0	0.447588	4.55458	2.26783	1.68012	1.20567	1.52336
ENSPANG00000003302	0.889655	1.62427	0	0	0.614711	0.916238	0	0.736742
ENSPANG00000003303	0	0	0	0	0	0	0	0
ENSPANG00000003305	0.2853184	0.580652	0.349947	0.312823	1.3039329	0.587688	0.430128	0.605476
ENSPANG00000003306	70.063991	81.339741	95.35402	53.0679	44.149494	72.373597	81.10929	115.514544
ENSPANG00000003307	0.332764	1.9871	0.376744	0	0.748683	0.210897	0.454211	1.54743
ENSPANG00000003329	0.173825	0.539758	0	0	0	0	0	0
ENSPANG00000003331	9.8154	2.03191	8.29333	0	5.78161	11.2319	2.58029	11.9216
ENSPANG00000003332	0	0	0	0	2.64799	0	0	0
ENSPANG00000003333	1.97204	6.7861	1.99189	0	3.81702	8.84066	2.916119	14.3135
ENSPANG00000003347	0	0	0	0	0	0	0	0
ENSPANG00000003348	0	0.504084	0.796431	0.814719	0.296757	0.334374	1.92039	0.403303
ENSPANG00000003349	761.13	685.091	813.683	678.155	683.127	707.608	717.966	630.94
ENSPANG00000003350	12.1057	37.0717	47.1961	40.5036	40.3169	54.8976	39.7798	41.2915
ENSPANG00000003351	21.3418	104.89874	36.9544	12.601	68.639032	86.97785	44.10304	67.1976
ENSPANG00000003352	9.72002	57.80909	21.70606	12.13493	31.20518	90.52878	14.34932	67.49446
ENSPANG00000003353	0	0.320112	0.252881	0	0	0	0	0.682965
ENSPANG00000003355	0	0	0	0	0	0	0	0
ENSPANG00000003358	0.192153	0.596671	0	0	0	1.58316	0.378852	2.02507
ENSPANG00000003361	0	0	0	0	0	0	0	0
ENSPANG00000003362	0.158241	0.248793	0.19703	0	0	0.345049	0	0.521017
ENSPANG00000003366	0	0	0	0	0	0	0	0
ENSPANG00000003367	3.31807912	9.2463274	5.0087804	3.3454	6.9209481	11.3906227	3.5225724	16.5571388
ENSPANG00000003368	0	0.283853	0	0	0.501318	1.88288	0	0.90841
ENSPANG00000003379	0	0	0	0	0	0	0	0
ENSPANG00000003380	0	0	0	0	0	0	0	0
ENSPANG00000003382	5.14394	5.74463	4.42744	4.0762	7.67113	4.83294	6.76125	3.66194
ENSPANG00000003383	1.365767	4.080213307	0.95177149	0.62311667	2.83711083	5.87352	1.52996553	2.51907799
ENSPANG00000003384	0.559337	0.434211	0.171509	0	0.383434	0.576051	0.2757	1.0422
ENSPANG00000003385	0.02867573	1.1575239	0.14068253	0	0.078629929	0.7678273	0.2826832	0.14248225
ENSPANG00000003386	25.05157	72.1156	26.14294	31.1952	68.38406	97.74972	9.89321	127.46404
ENSPANG00000003387	205.43056	205.483	226.76024	89.1723	255.80263	225.9895	190.01761	246.20977
ENSPANG00000003388	0.557131	2.987544	1.09332	3.35529	1.316801	5.67651	1.09845	4.159333
ENSPANG00000003389	0	0.16544	0.0653469	0	0	0	0	0
ENSPANG00000003390	0	0	0	0	0	0	0	0
ENSPANG00000003391	3.358298	4.829763	4.1078889	20.524815	3.125855	5.72635	6.263845	4.000317
ENSPANG00000003392	0.356423	1.2451	0.327868	0	0.407222	1.46829	0.878412	1.03307
ENSPANG00000003393	2.2807779666	5.31167	2.26710484956602	4.4363371495762	3.92881153537812	4.8001487373382	3.11318	7.9182567204
ENSPANG00000003394	13.2348	20.5011	14.9085	56.9725	22.4615	17.3887	28.391	13.7147
ENSPANG00000003395	0.194636	3.30200700186971	2.148507646	2.19783254264544	1.245304916	2.70609179	1.247176579	2.055072
ENSPANG00000003396	0.178024	4.23812	0.582264	0.595635	0.922067	2.32236	1.05299	5.354275
ENSPANG00000003398	2.822443	6.88103	1.154825	1.35011	1.706723	4.642971	5.056237	4.59999
ENSPANG00000003399	2.56787	2.45345	2.18044	1.48701	2.79844	4.06861	1.5578	3.18976
ENSPANG00000003400	0.531521	1.1790125	0.253189	0	1.63524	1.27559	0.949669	4.10286892
ENSPANG00000003401	0.78901	6.61505	3.29028	0.791962	2.88468	4.55048	3.11125	3.1363
ENSPANG00000003402	36.5544	97.80527	58.3024	10.8215	74.35014	109.51739	25.06825	123.59841
ENSPANG00000003403	0	0	0	0.880504	0	0.361373	0	0.290578
ENSPANG00000003404	0.224327	0.696577	0.41271	0	0.922677	3.00339	1.548	2.69367
ENSPANG00000003446	4.70776	2.43641	4.39933	0	3.68827	1.38526	8.3979	3.34165
ENSPANG00000003448	8.5503	11.3787	6.74168	4.59766	6.97781	13.8377	1.20414	23.0122
ENSPANG00000003449	1.2898	1.20152	3.48029	0	2.59358	2.12534	1.52579	6.62227
ENSPANG00000003450	0	0	0	0	0	0	0	0
ENSPANG00000003451	0	0.565875	0	0	0	0	0	0.603653
ENSPANG00000003454	0	0	0	0	1.73196	0	0	0
ENSPANG00000003456	0	1.34939	0	0	0.397198	6.26566	0	0.35987
ENSPANG00000003457	0	1.47413	0	0	0	0	0	0.393136
ENSPANG00000003458	0	0	0	0	0	0	0	0
ENSPANG00000003459	647.117	1053.47	1524.37	335.349	1030.49	948.415	1238.38	926.608
ENSPANG00000003460	1.99387	2.06378	1.63034	0	0.60748	0	0	0.55039
ENSPANG00000003461	1.43829	0	1.34279	0	2.04214	0.778613	3.55364	1.06967
ENSPANG00000003462	0.156925	1.2182	0	0	0.573731	2.2626	0.618792	0.779719
ENSPANG00000003479	0	0	0	0	0	0	0.495034	0.207925
ENSPANG00000003480	0.64523	3.54404	0	2.50701	3.69154	2.50866	0	2.99765
ENSPANG00000003482	0	0.234521	0	0	0.276127	0.933387	0	0
ENSPANG00000003483	1.55142	0	0	8.05636	0	2.86465	0	0
ENSPANG00000003484	1.26666	4.91652	1.86429	0.6357	3.24171	4.95714	0.616098	4.82517
ENSPANG00000003487	30.8829	42.1011	49.8884	3.7803	47.5049	43.4419	43.0679	48.6545
ENSPANG00000003488	1098.28	815.039	966.858	381.16	1220.84	1020.99	909.578	1029.15
ENSPANG00000003489	0.279471	0	0.0979356	0.400738	0.0364917	0.0822348	0.157431	0.0991868
ENSPANG00000003491	0	0	0	0	0	0	0	0
ENSPANG00000003492	3.265968	4.915414496871	6.93469	5.98223	2.42568	4.05074	3.45296	5.43832
ENSPANG00000003493	0	0	0	0	0.163923	0	0	0.297036
ENSPANG00000003494	0.707427	1.944488	0.929644	3.29677	0.508044	1.66529	3.28768	0.460299
ENSPANG00000003495	0.71835	8.60377	1.95093	0.515027	5.11199	12.1541	1.41631	8.41331
ENSPANG00000003496	1104.42	1025.52	1164.78	1295.58	985.261	691.589	1152.09	705.618
ENSPANG00000003497	13.239	17.2597	18.255725	5.57915	17.365919	15.093926	10.01735	17.745516
ENSPANG00000003498	0.42476	0.329739	1.30243	1.06587	0	1.74981	0.837463	0.527629
ENSPANG00000003499	6.35729	6.08828	4.90952	14.7754	8.65278	8.01787	10.703	7.07391
ENSPANG00000003539	0.530451	1.23536	1.30121	0	2.42421	2.73151	1.04585	4.61242
ENSPANG00000003540	0.449791	0	0.551678	0	0.845558	0	1.71757	0
ENSPANG00000003558	1.11106	0.796163	2.0965	0	1.56235	2.28852	0.505519	1.4863
ENSPANG00000003559	0.433511	0.514529	0.183751	0.724195	0.481059	0.215	0.569004	1.7879
ENSPANG00000003561	0	0.16348706245	0.096863193897	0	0.036092101665	0.13555706971	0.077853688234	0.098100712624
ENSPANG00000003562	0.155915	6.77178	0.382111	1.56354	2.630157	5.133625	0.307404	3.61193
ENSPANG00000003563	1.948035	12.690410169806	11.7341500126228	16.9175222706091	10.9207500077334	11.202330222641	5.90857	12.1458300109997
ENSPANG00000003564	0	0	0	0	0	0	0	0
ENSPANG00000003565	0.543203	0	0	0	0	0	0.356996	0.74973
ENSPANG00000003566	17.7523	20.2409	17.8043	3.71224	22.4797	28.5668	11.12	30.5507
ENSPANG00000003567	0.756604	1.56626	0.6415691	0	1.3831	3.89606	0.497244	1.46197000361256
ENSPANG00000003568	3.865535	7.72781	7.340898	0	6.9378400428978	6.9202200126156	7.23264005858259	11.5412
ENSPANG00000003569	527.9277	244.23949	377.1583	114.827	343.790719	335.54132	359.109691	277.37568
ENSPANG00000003570	0	0	0	0	0	0	0	0.40654
ENSPANG00000003571	1.93029	6.92031	1.22757	1.29167	3.76388	9.91849	2.53719	8.04186
ENSPANG00000003584	0	0	0	0	0	0	0	0
ENSPANG00000003590	187.821	287.053	197.07	47.8674	108.636	69.5151	297.985	182.272
ENSPANG00000003591	1.93912	1.20427	0.237836	0	1.41792	1.59765	0.38232	1.92699
ENSPANG00000003592	0.31385	1.94913	1.53977	0	4.01612	6.46457	1.23758	5.97784
ENSPANG00000003593	129.69284	178.7916	117.3333	40.70968	101.8471	105.0635	105.7358	326.216
ENSPANG00000003594	16.62555	32.27497	26.23154	5.95993	26.20556	35.29303	10.368951	34.17429
ENSPANG00000003595	17.9689	14.71	20.9371	24.1848	15.3041	12.9541	17.5528	15.6244
ENSPANG00000003596	0	4.88146	0.296426	0.606465	1.12421353	4.353385	0.515064	2.592967
ENSPANG00000003597	145.115033	64.1325	91.4206	42.9568	93.4281	114.709	94.122	103.134
ENSPANG00000003598	0.801952	7.60897	1.85792	0	2.36189	9.72744	0.351365	8.70727
ENSPANG00000003599	123.70715	53.6793	84.23986	47.44046	62.76467	63.23646	77.4496	63.49932
ENSPANG00000003600	26.959389	33.27773	68.7735	453.181376	43.8795	18.08623	68.40035	13.557852
ENSPANG00000003601	0.120198	0	0.147424	0	0.109863	0	0	0
ENSPANG00000003602	2.11485	3.55677	7.02625	3.00015	6.35684	3.53911	6.95395	7.90677
ENSPANG00000003603	104.258	92.228	114.789	43.806	99.5041	110.869	108.992	138.141
ENSPANG00000003626	0	0.68346	0	0	0.34539	0	0	0.312931
ENSPANG00000003627	2.6534	25.5094	6.7198	1.66289	12.5903	24.9551	2.28835	28.0284
ENSPANG00000003628	10.18728	20.1303	12.49482	4.6479	22.8552	9.53788	10.95566	24.542
ENSPANG00000003629	8.785272	25.97327	10.6245467	3.009579	22.90945	28.12169	10.90909	22.34831
ENSPANG00000003630	0	0	0	0	0	0	0	0.148984
ENSPANG00000003631	1.39021	6.86773	2.09263	0.349596	2.574476	7.54923	1.2458870374	6.80292
ENSPANG00000003632	1.3421700565138	13.0714	3.292370515496	0.941935	4.572500450364	12.6535	1.850206278539	10.508500333325
ENSPANG00000003659	0	0	0	0	0	0	0	0
ENSPANG00000003662	1.66156	2.57973	0	0	3.0374	0	0	4.12792
ENSPANG00000003663	39.5452	92.0962	60.1188	6.67111	84.2878	142.715	20.3109	182.179
ENSPANG00000003664	8.51266	8.71099	4.74585	2.9129	3.5367	10.361	3.05158	5.76778
ENSPANG00000003665	0	0	0	0	0	0.664927	0	0
ENSPANG00000003666	0.282113	0.876012	0.865037	0.707921	0.644641	1.0169	0.139054	1.22652
