sample_SRR11526905	sample_SRR11526906	sample_SRR11526907	sample_SRR11526952	sample_SRR11526976	sample_SRR11526977	sample_SRR11526978	sample_SRR11527019
ENSSSCG00000001503	5.72707	8.84891	7.97109	7.76931	4.9018	6.15861	4.72762	7.67166
ENSSSCG00000001504	4.04292	4.40501	4.45799	5.95567	4.5611	4.61343	5.0052	4.55104
ENSSSCG00000001505	258.786	120.8153	94.34103	252.1876	301.5114	281.0668	265.0997	318.8547
ENSSSCG00000001506	27.17177	47.7176	38.50475	48.95701	33.22935	33.13722	30.73884	51.0269
ENSSSCG00000001507	35.4724	67.08868	89.17379	45.69695	31.84569	32.021306	33.401622	42.4783
ENSSSCG00000001509	15.48619	24.0647	26.43513	27.7698	17.8539	16.69253	15.19772	22.92227
ENSSSCG00000001510	1.25664	3.81542	3.03886	0.571803	0.8945	0.742367	0.526739	1.05839
ENSSSCG00000001511	26.56842	37.652	29.85965	42.30471	27.48274	20.67024	21.64816	39.68408
ENSSSCG00000001512	76.2114	77.5662	69.7704	122.9802	77.125	88.5028	88.7812	114.0821
ENSSSCG00000001513	6.348176	39.27187	20.10055	13.49963	5.222361	7.290764	10.93512	9.66684
ENSSSCG00000001516	21.08031	21.99773	17.09263	32.79324	20.38387	22.86012	22.2371	26.46525
ENSSSCG00000001517	12.4696	16.593	8.49234	17.1986	12.9202	10.5099	7.30653	15.6561
ENSSSCG00000001518	1.55936	11.3561	14.4319	3.23083	1.87141	2.83434	1.98916	3.1569
ENSSSCG00000001520	31.013888	60.44857	41.29984	53.684846	38.41634	33.16365	31.51369	60.24169
ENSSSCG00000001521	1.36629	4.04933	4.52316	0.585515	0.785563	0.747635	0.909135	1.17872
ENSSSCG00000001523	4.89634	19.360456	1.4925492	10.576322	3.4196985	3.2337974	4.8466226	3.1806099
ENSSSCG00000001527	84.3592	76.8213	73.0022	161.213	110.599	96.5222	96.555	99.7686
ENSSSCG00000001531	64.74474	51.26736	47.85324	75.71449	75.91939	72.84943	66.27658	64.20954
ENSSSCG00000001532	8.54266	21.4591	14.0194	12.2491	9.84692	9.33302	9.00957	10.6536
ENSSSCG00000001533	64.0172	56.0266	38.513	57.3055	67.6304	74.475	73.6936	56.2875
ENSSSCG00000001534	10.0553939457	22.9578743	19.2051000076589	21.824035712	9.36498434404	10.17975982	10.6194618153185	15.83965942
ENSSSCG00000001535	9.5889	13.426966	10.890156	8.300399	5.882216	5.420635	5.10554	11.351759
ENSSSCG00000001536	5.92173	20.30239	20.27817	4.26063	3.884843	3.48711	3.224616	6.81463
ENSSSCG00000001537	7.886388	24.8143957	16.3729964	12.9435	7.754246	8.53518	8.147911	12.89911
ENSSSCG00000001538	1.30951	6.34411	5.52741	2.53913	1.72335	1.39418	1.13264	2.95733
ENSSSCG00000001539	5.857783	13.86252	14.11303	10.403376	6.363206	6.341406	6.066122	6.368366
ENSSSCG00000001543	414.28531	288.14591	377.70429	365.38745	401.70906	515.72015	451.92043	449.05726
ENSSSCG00000001544	2.3377046	9.168453	9.57258	4.876465	2.412791	3.467304	2.717782	2.88033
ENSSSCG00000001546	5.76993	12.7635	13.9735	11.7401	6.50711	6.44583	6.3575	14.7805
ENSSSCG00000001549	68.07566	63.8133	63.46255	16.409514	26.73474	40.23976	27.06471	42.59162
ENSSSCG00000001550	10.20056	23.0329	24.3349	6.23602	4.94497	8.27851	5.49011	11.40048
ENSSSCG00000001551	0	0	0.786532	0	0	0	0	0.472051
ENSSSCG00000001552	0	0	0	0	0	0	0	0.379993
ENSSSCG00000001553	3.81094	9.10844	5.44021	3.72833	3.94986	4.86531	2.84215	5.34716
ENSSSCG00000001554	33.774972781	28.40944	34.03259	15.30513	28.830145	28.635748	30.165104	27.15298
ENSSSCG00000001555	0.868554	1.587	1.348033	0.78308343	0.7720980208096	0.80179611	0.7769056408	0.88206432533266
ENSSSCG00000001556	48.5266	56.960367	82.57135	33.78015	52.92139	60.36677	60.84467	57.06388
ENSSSCG00000001559	0	0	0.0957452	0	0	0.130401	0.065972	0.0622323
ENSSSCG00000001560	2.21389	1.63041	4.37669	1.988535	1.987325	0.9662447	1.4031104	2.053465
ENSSSCG00000001561	4.118761	13.25899	17.39564	4.9189	3.971522	3.528664	3.052129	6.84846
ENSSSCG00000001562	26.431505	31.18772376906	40.3066200439283	16.113369	27.1571900033051	26.067428	22.091138	23.264465
ENSSSCG00000001563	17.98795	26.8912	36.5101	8.33596	12.79016	12.8337	11.34874	14.47703
ENSSSCG00000001564	157.373	131.581	168.333	94.7773	162.47	165.898	161.488	159.619
ENSSSCG00000001565	13.3599	29.7044	96.0482	9.67963	5.81628	9.1928	4.1105	16.2633
ENSSSCG00000001566	0.113597	0.347027	0.302654	0	0	0.0266548	0.108514	0.0767342
ENSSSCG00000001567	3.152392	11.962204	5.53309	3.50749	2.450492	5.49902	16.895026	3.46928
ENSSSCG00000001570	7.59622	22.0355	33.7933	3.30749	4.01131	8.23598	6.03518	8.10479
ENSSSCG00000001571	241.93841	377.1492	191.5818	463.38679	292.13498	334.600345	315.57504	297.17298
ENSSSCG00000001572	30.9806	66.0607	62.1177	41.4796	33.66994	25.09477	22.63798	64.4503
ENSSSCG00000001573	8.23157	12.1179	41.6028	8.53769	5.91524	7.60828	3.35274	9.41214
ENSSSCG00000001574	0	0	0	0	0	0	0	0
ENSSSCG00000001576	0	0.419163	0	0.473244	0.23249	0.506245	0	0.235774
ENSSSCG00000001577	8.46668	15.38332	10.80576	10.04623	7.06809	6.57726	6.82209	8.61484
ENSSSCG00000001578	95.637672	120.31877	76.007417	83.730763	93.16629	98.121572	97.33009	113.85484
ENSSSCG00000001582	2.97886	6.0231	4.25825	8.06736	5.12806	6.70191	10.5614	4.73754
ENSSSCG00000001589	2.14903	7.1702	11.13939	3.06349	2.59709	5.350631	1.08241	7.20029
ENSSSCG00000001592	0.120833	0	0.20932	0	0.193821	0.213777	0.0720359	0
ENSSSCG00000001594	0.509439	2.89309	0	0	0.315762	1.29736	0.789493	0.826352
ENSSSCG00000001595	101.6589	100.6056	30.09242	123.6213	75.2175	47.29771	58.39022	84.991
ENSSSCG00000001596	7.04394	15.58216	8.21798	12.46803	4.79779	4.51415	7.48931	7.61536
ENSSSCG00000001597	2.66731	8.031	4.20629	6.14735	3.45986	3.25635	2.57109	2.81006
ENSSSCG00000001611	17.15664	23.64538	26.67943	10.553983	17.43138	16.029126	14.993769	17.42449
ENSSSCG00000001612	1.49764	3.433519	2.050381	0.772093	1.276671	0.792179	1.1228770098273	3.360537
ENSSSCG00000001613	0.142656	0	0.866594	0	0.0764632	0.674065	0	0.0802103
ENSSSCG00000001616	0.276098	1.64235	3.00125	0.197765	0.146877	0.648672	0.370209	0.350888
ENSSSCG00000001618	0	0.235376	0	0	0	0.0702126	0	0.133939
ENSSSCG00000001619	3.14215	16.18211	15.0909	4.194567	2.8132	3.104138	2.18144	4.104589
ENSSSCG00000001620	8.832338	13.103991	17.88296	11.331762	9.9171	9.953019	6.737068	11.242274
ENSSSCG00000001621	26.13039	21.34927	16.87389	42.14444	21.23192	17.12396	21.06188	30.58752
ENSSSCG00000001624	2.84921	7.37912	1.59594	8.23326	7.24249	4.95895	3.40026	5.08063
ENSSSCG00000001625	0.308792	0.610466	0.32103	0.939258	0.132124	0.291422	0.713788	0.486255
ENSSSCG00000001629	5.19243	10.6915	7.28575	2.50482	4.04942	3.43665	2.82283	5.15516
ENSSSCG00000001636	0.227825	0.900057	1.02346	0.156625	0.242814	0.589928	0.271797	0.563976
ENSSSCG00000001637	0.188181	0.55762	1.13828	0	0.150471	0.0553836	0.280611	0.317606
ENSSSCG00000001638	74.6852	56.9652	44.9064	51.88124	81.6999	95.6895	78.5568	69.0885
ENSSSCG00000001639	1.57135	7.8491	6.44142	2.22557	1.992812	1.95823	2.694007	1.876204
ENSSSCG00000001641	48.64202	63.68489	69.88481	22.59267	39.66444	38.66959	36.47892	42.07422
ENSSSCG00000001646	9.56092	24.55224	13.40864	8.532943	5.5383207281	5.309645	5.587036	7.55457
ENSSSCG00000001650	0.0730519	0.433508	0.63415	0.333752	0.626736	0.172632	0.348235	0.246437
ENSSSCG00000001651	27.494481	40.4331	34.1787	46.0041	36.3734	31.7995	28.6912	46.999
ENSSSCG00000001653	13.67957	32.089	20.27075	31.31755	16.644	18.58253	16.0404	22.73964
ENSSSCG00000001654	29.97943	62.186993	28.5312	47.41238	19.6268581	22.44059	26.55974	22.735754
ENSSSCG00000001655	107.99244	79.29459	60.86253	115.44088	110.0199	114.6306	100.00035	129.1081
ENSSSCG00000001656	31.4083	41.2195	30.8921	31.941	36.8238	35.3165	40.0372	36.3727
ENSSSCG00000001657	6.48691	20.3248	10.9953	10.2122	6.71524	6.23302	5.51038	13.8426
ENSSSCG00000001658	43.189429	39.528578	22.720431	58.879367	45.388976	49.89592	49.76244	54.93423
ENSSSCG00000001659	18.50517	28.53641	21.47303	28.216321	22.172175	22.482343	22.655006	30.15678
ENSSSCG00000001660	10.056959	42.19236	75.86357	12.962714	11.26563	16.131628	11.555568	15.496719
ENSSSCG00000001661	8.81383	17.393	22.1605	16.2127	9.60087	13.3971	12.5407	12.3514
ENSSSCG00000001664	11.21006	33.1352	7.46183	26.72209	15.07817	13.393788	13.98146	14.0758
ENSSSCG00000001667	10.1459	18.7828	13.6382	5.94655	6.74442	7.16906	6.50485	9.60053
ENSSSCG00000001672	5.466144	19.43168	17.8221	2.97039	3.77111	4.8689	3.28365	7.4307
ENSSSCG00000001676	11.8576	30.0742	11.24	28.1681	18.332	19.5968	20.4601	20.7778
ENSSSCG00000001679	39.817	51.9868	44.1828	32.068	31.5561	35.3371	34.8403	40.835
ENSSSCG00000001680	3.65021	17.5882	15.1982	7.35378	3.10979	3.53004	3.15476	6.28239
ENSSSCG00000001682	3.313752	13.25321	3.995897	6.106797	3.855844	5.342678	7.051625	5.85319
ENSSSCG00000001683	14.418894	27.37060191164	17.87817	9.3879	9.877843	14.485157	13.078912	14.30927
ENSSSCG00000001688	17.26629	20.14014	12.203657	29.67636	17.96038	13.605465	12.57015	22.08649
ENSSSCG00000001689	9.90475	20.611	22.3118	12.8371	11.8018	13.0849	10.8153	18.0373
ENSSSCG00000001691	9.88715	16.0111	9.30179	6.80549	7.21688	8.28023	4.36133	18.3169
ENSSSCG00000001692	50.607748	53.89223	35.355637	70.74247	46.497623	49.341016	49.577065	49.794966
ENSSSCG00000001695	26.368329	35.272499	43.173183	52.60291	35.612853476	31.592684	25.381651	34.966231
ENSSSCG00000001696	50.11265	51.06918	42.48755	76.77186	70.032263	68.772358	76.69065	84.18805
ENSSSCG00000001697	20.82185	39.0684	17.181164	31.808186	17.813548	16.621362	16.215479	17.528677
ENSSSCG00000001698	1.25163	3.151793	3.44245	0.8025049	0.4320095	0.6139156	0.522341	1.1820468
ENSSSCG00000001700	10.358892	17.48341	10.827926	12.549464	6.503722	6.522054	4.948894	9.136524
ENSSSCG00000001701	1089.80886035009	1017.567876	744.203489	674.971834	1067.80766	1072.231075	1004.867402896	1044.022091
ENSSSCG00000001702	14.67347	17.897426	19.515878	18.624984	11.787268	8.730613	10.828691	18.819136
ENSSSCG00000001703	13.4231	23.221	35.7249	16.2701	12.7965	12.1673	9.38748	18.6091
ENSSSCG00000001705	10.5153	15.2763	6.81611	16.2762	12.4135	12.4891	13.5183	10.4184
ENSSSCG00000001706	6.491886	15.631348	12.724225	12.5295634	7.594582	6.960327	7.958867	11.096901
ENSSSCG00000001708	38.7748	30.5712	30.3402	16.3032	42.529	43.0821	41.4571	36.4162
ENSSSCG00000001709	9.678908	18.95801	16.53839	5.182187	6.892415	7.423029	5.611944	7.696995
ENSSSCG00000001710	4.4176889479874	15.948122871	17.4574	4.60526870863	3.18131405158	3.65415510074	2.614888	3.92670213261
ENSSSCG00000001715	21.95728	24.96024	9.507413	15.1964	19.31917	23.68911	27.94475	20.91915
ENSSSCG00000001716	95.1244	96.6047	31.9864	109.6671	69.8788	69.2138	75.6085	49.56078
ENSSSCG00000001718	41.22525	26.18043	36.29521	13.61968	28.74826	26.19085	29.41719	34.78793
ENSSSCG00000001720	43.16428	70.98809	51.26884	38.64339	41.35764	38.4876462632	48.25215	57.53001
ENSSSCG00000001723	33.254296	29.518937	16.99390734	15.426839	21.855145	21.40501	18.07265	39.832042
ENSSSCG00000001724	0.541956	2.1509668	2.0358933	0.216066	0.4162845	0.28024	0.282487	0.406683
ENSSSCG00000001725	11.0261	18.3365	19.8421	10.4582	10.1857	8.15963	7.5974	9.72396
ENSSSCG00000001726	0.048907500674146	0	0.042095600743103	0.0842622165107	0.0255597	0.20087700416926	0.201409	0.0550591057139
ENSSSCG00000001727	41.7918186	50.0373	25.818046	83.358	55.3822	48.04256	37.5986	41.9502
ENSSSCG00000001729	4.87033	7.79316	1.41905	1.0792	1.83367	1.64669	2.57763	1.8916
ENSSSCG00000001731	5.02432	5.13263	3.79504	3.07929	6.14109	6.72957	6.08032	4.35175
ENSSSCG00000001732	62.032927	40.52719	34.542217	35.32508	69.575025	66.699814	62.523596	53.59115
ENSSSCG00000001734	1.72357	1.24392	4.13811	1.59389	0.855207	0.935059	2.41808	0.703012
ENSSSCG00000001735	1.05089	1.3548	1.55861	0.475541	0.478321	0.526083	0.480485	0.389158
ENSSSCG00000001736	0	0	0.467509	0	0.144347	0.159116	0	0.075785
ENSSSCG00000001738	0	0	0	0	0	0.0552331	0.0559709	0
ENSSSCG00000001739	4.99465	0.748571	0.920133	6.99918	12.4243	11.1813	2.88568	6.29679
ENSSSCG00000001741	0	0	0	0	0	0	0	0
ENSSSCG00000001743	0	0	0	0	0	1.04176	0	0
ENSSSCG00000001744	0.0529594	0	0.274867	0.060629	0	0.374388	0	0.119161
ENSSSCG00000001746	0.096398250049	0.1246586	0.3057769	0.0992581	0.121450765549842	0.1547542873	0.4533428	0.158312610050475
ENSSSCG00000001748	0	0	0	0	0.0800524	0.0881886	0.0889225	0.0839063
ENSSSCG00000001749	0	0	0	0	0	0	0	0
ENSSSCG00000001750	76.29965	61.54625	28.44777	60.123702	37.105305	27.821901	23.877093	63.54525
ENSSSCG00000001751	0.219312	0.0480831	0.16779	0.503806	0.0516961	0.257361	0.232762	0.0548662
ENSSSCG00000001752	3.635516	6.38299	5.95243	2.22481	1.99393	2.97265	2.04951371597	2.21449
ENSSSCG00000001755	2.93891	4.20308	3.21705	1.46392	2.76141	2.47633	2.1903	2.77816
ENSSSCG00000001756	60.5084	51.3262	41.4452	23.7622	52.563	52.0089	49.8835	44.9305
ENSSSCG00000001757	38.892103	31.213406	27.425414	30.3468	46.318	50.083325	48.94061	42.810069
ENSSSCG00000001760	159.84402	151.45531	70.27736	162.249859	143.680719	96.345059	131.01975	191.452155
ENSSSCG00000001762	90.843847	49.9057	29.8304	130.894	99.59025	77.779588	72.114	89.163947
ENSSSCG00000001764	3.32951	1.07865	1.83935	5.67905	5.11366	3.5575	2.25467	3.94407
ENSSSCG00000001765	0.880294	2.76187	3.55194	0.782311	0.592749	0.625105	0.557622	1.30669
ENSSSCG00000001769	603.50383	391.3868	309.67759	392.72343	649.37107	646.84327	596.47053	529.7456
ENSSSCG00000001770	6.35133	17.805138	74.081572	6.307482	5.68931	8.36769	7.96733	9.47259
ENSSSCG00000001771	13.382239	32.73277	15.59758	19.74273	10.519033	9.5887	9.42835	10.084265
ENSSSCG00000001773	25.2308	24.46112	21.09795	39.7508	40.7115	40.244	26.36236	33.68277
ENSSSCG00000001775	5.76485	7.92622	5.874959	3.71228	5.271388	3.94987	3.880312	3.870224
ENSSSCG00000001776	0.943025	0.77746	0.819421	0.0897012	0.0843818	0.0929267	0.0936331	0.0883565
ENSSSCG00000001779	90.62914	71.0604	100.877	48.35248	98.7796	120.0394	104.83007	83.3164
ENSSSCG00000001780	11.41373	14.65267	14.35224	18.75042	8.39673	10.31934	7.22767	13.27933
ENSSSCG00000001782	14.6948	20.8474	10.7625	13.2471	10.5362	13.2682	15.4217	10.5103
ENSSSCG00000001786	7.63976	13.7128	9.26275	3.01211	4.82691	5.11149	3.12631	8.46306
ENSSSCG00000001787	3.169033	5.83741	11.02596	4.205077	2.97147	3.058645	2.197364	4.775702
ENSSSCG00000001788	5.71108	5.71977	6.6512	3.79856	5.11592	3.41636	4.04933	6.66601
ENSSSCG00000001789	1.44997	5.02311	4.2934	1.15514	1.160881	1.07992	0.992771	1.49148
ENSSSCG00000001790	0	0	0	0	0	0	0	0
ENSSSCG00000001792	16.521344	21.987092	19.215526	11.6418403	14.421773	16.039419	14.580271	14.527112
ENSSSCG00000001793	9.47239	44.95895	99.4105	4.2509	8.01293	16.01531	8.644366	9.20139
ENSSSCG00000001795	118.11425	70.52157	28.51487	95.86324	147.85154	137.21177	137.31188	98.63801
ENSSSCG00000001798	0.06497006842	0.38443956956	0.276099	0.056021439161	0.085988928935	0.076155111171	0.135797355821	0.05486726758
ENSSSCG00000001800	59.61597	34.3976	23.629833	31.3137000033783	52.830267	65.512042	58.738799	39.869636
ENSSSCG00000001801	73.5044	50.794879	38.7502	52.2697	80.161	93.115584	84.6063	62.32683
ENSSSCG00000001804	16.5987	16.641	8.78589	19.6638	18.2433	19.0775	17.0002	19.4217
ENSSSCG00000001805	11.5661	14.5193	12.7112	9.55027	7.75281	8.01444	8.69476	11.8576
ENSSSCG00000001806	1.33165	1.685708	2.5154	1.32741	1.999202	1.71029	0.929962	1.32941
ENSSSCG00000001807	25.577496	69.812842	22.391343	46.152528	29.558862	25.839723	27.413705	34.038411
ENSSSCG00000001808	26.599342	29.389051	14.83384	33.503257	29.190927	24.17453	18.856329	37.914541
ENSSSCG00000001810	38.680667	29.03702	21.910267	25.084129	30.359295	22.71643	25.046461	35.800598
ENSSSCG00000001814	29.524433	53.83407	120.8481	12.197407	23.630928	34.4918491	24.078531	30.602299
ENSSSCG00000001816	6.119537	8.742766	6.561599	3.944887	6.56844	8.189522	8.988941	6.403617
ENSSSCG00000001817	14.55037	27.4725	27.3878	28.1549	13.37593	12.70052	13.92735	18.63966
ENSSSCG00000001818	7.737507	16.94368	36.7058	11.486792	10.530586	9.85856	10.55053	18.64498
ENSSSCG00000001819	48.3088	94.5084	54.8661	77.4858	46.8248	40.8027	39.2806	79.2732
ENSSSCG00000001820	44.40938	45.40868	50.79828	69.83597	74.8645	70.53765	62.35425	65.55221
ENSSSCG00000001821	20.24456	47.102972	35.29127	30.33483	23.87103	24.659522	21.98207	38.827642
ENSSSCG00000001822	8.62283	17.98695	13.67026	7.41478	9.83515	5.21179	7.40729	9.89213
ENSSSCG00000001823	3.50368993	5.141816332801	4.8189706212566	6.400351	3.372606911819	2.1900146	1.911161013486	5.6452664439
ENSSSCG00000001824	12.7709	26.53942	16.574107	26.4916	14.8847	15.404621	13.3927	19.3024
ENSSSCG00000001825	25.028658	44.673637	27.694198076448	45.85028	29.87039	32.7716	28.905094	33.435980003973
ENSSSCG00000001826	17.17958	54.9317	28.85674	13.22948	14.68131	10.00067	5.7068	29.42
ENSSSCG00000001830	0	0	0	0	0	0	0	0
ENSSSCG00000001832	1.412986	2.744141	2.602615	2.644569	1.931915	1.843973166	0.91116690279	1.766857
ENSSSCG00000001834	22.3863700324928	45.424125	78.620633	77.945553	63.729699	46.545576	49.202879	37.24045
ENSSSCG00000001835	18.243875	32.077631	22.614362	20.2109	15.745203	13.893972	13.9724	22.1525
ENSSSCG00000001836	65.5492	53.67396	32.78702	48.243406	34.84892	27.92547	42.1748	71.249
ENSSSCG00000001837	6.168215	10.86287	9.67253	3.22968	3.601439	3.419667	3.43783900147167	4.712204
ENSSSCG00000001838	16.69289	34.08463	30.51344	39.81429	24.743669	24.953649	22.72563	30.790523
ENSSSCG00000001840	6.047348	18.72016	19.82691	10.043675	8.74921	8.698053	6.74539	12.295663
ENSSSCG00000001841	0.709131	1.28299	1.37454	1.25495	1.09823	1.52674	1.26979	1.26387
ENSSSCG00000001844	1.314777	2.002635	1.764066	3.049195	1.841964	1.343576	1.188445	1.566814
ENSSSCG00000001846	5.74671	8.341	6.37689	4.80665	4.50456	4.76778	2.71899	8.28199
ENSSSCG00000001847	8.74031	13.57	6.68432	12.2596	8.75511	10.7448	12.8147	14.8263
ENSSSCG00000001848	7.56494	14.7426	7.34659	12.5613	8.8238	10.704	11.3883	9.24035
ENSSSCG00000001849	1.83379	5.781528	13.2866198	2.828804	1.160198	2.042389	4.25061667	1.2809
ENSSSCG00000001850	36.16884	58.31281	48.39551	61.64668	31.465801	48.384227	42.3819	55.06723
ENSSSCG00000001852	56.0371	76.77533	69.40157	99.99262	46.80857	52.99453	53.81978	80.41335
ENSSSCG00000001858	83.885171	94.0257	83.42051	113.5532	85.69192	79.624002	68.93924	124.49817
ENSSSCG00000001862	124.931417	107.19461	99.227489	66.262284	122.825025	135.197089	142.17066	106.27408
ENSSSCG00000001863	3.46649	6.956123	2.53696	4.46563	3.30161	4.14951	6.04894	5.613572
ENSSSCG00000001865	49.490624	41.310228	34.988002	21.465958	46.56892	43.96141	43.437406	45.80435
ENSSSCG00000001866	138.9925	117.6262	77.6273	69.6345	118.0808	152.8706	126.514	120.9328
ENSSSCG00000001867	1.301646	4.712943	10.3566	3.106023	2.060301	2.078911	1.038459	2.076124
ENSSSCG00000001868	412.71401	323.01581	233.705630029271	336.185941	416.207859041604	414.7453	365.017460322133	363.050523
ENSSSCG00000001869	18.2066	35.4727	33.3723	11.286	11.6711	12.2986	12.1876	13.3941
ENSSSCG00000001871	57.3061	73.1003	47.719	40.1453	47.0783	48.6819	47.4096	56.9611
ENSSSCG00000001872	17.49868	30.2077	14.74013	43.6716	15.05287	16.30344	16.58421	19.2609
ENSSSCG00000001873	3.98514	10.915	16.3304	10.9658	3.81241	5.01488	3.84547	4.90435
ENSSSCG00000001875	10.63047	17.3549	21.863266	18.50881	8.85849	7.43968	7.24582	11.873767
ENSSSCG00000001877	24.05224	28.36577	29.88165	35.75759	42.31457	42.81014	35.69789	30.49971
ENSSSCG00000001878	26.1345	39.5475	37.7449	20.8416	20.9658	24.2045	20.565	29.6189
ENSSSCG00000001879	0.182079	0	0	0	0	0	0.10842	0
ENSSSCG00000001880	25.624342	46.1522	46.28964	15.240461	19.453009	20.32093	19.793834	25.04841
ENSSSCG00000001881	17.77593	80.54469	65.5167	32.83266	20.2115	25.4115	18.592858	40.012681
ENSSSCG00000001882	7.35518	17.77252	13.2498	10.6496	6.96312	5.54892	6.26179	10.01873
ENSSSCG00000001884	80.027111	97.60406	74.04641	146.665397	129.23618	126.00307	125.26385	164.9298
ENSSSCG00000001885	3.05648	8.38823	5.64893	4.53654	2.183676	1.505112	1.459594	3.63322
ENSSSCG00000001887	113.740639	117.14449	53.637886	159.75535	93.46112	88.51858	89.161503	95.47856
ENSSSCG00000001888	3.13372	4.16411	4.86155	8.90592	5.94249	4.20213	5.47713	5.77438
ENSSSCG00000001892	33.36912	47.94793	60.43443	47.98282	33.934989154	33.175337	30.734549345	44.14997
ENSSSCG00000001895	1.3896	2.17442	4.4113	2.98114	2.97029	2.66241	1.31181	2.99604
ENSSSCG00000001898	15.55189	40.77039	27.96236	19.29562	17.22453	15.60051	15.335245	30.98814
ENSSSCG00000001899	0.368632	2.721267	10.99276	0.413549	0.616215	0.692682	0.0680248	0.514188
ENSSSCG00000001900	13.368894	33.586953	25.70905	18.1712	14.00065	12.7209	10.604375	17.10707
ENSSSCG00000001901	0.464303	0.987645	0.881792	27.4695	0.531436	0.457569	0.327185	0.746659
ENSSSCG00000001903	15.13883	20.29774	16.48277	17.63372	15.66817	16.88881	19.5173	19.77419
ENSSSCG00000001904	13.46595	24.38623	21.2138	16.23123	13.37231	11.59654	11.24532	22.03805
ENSSSCG00000001905	3.39176	12.07452	9.37366	1.982826	1.88345	2.610285	1.828395	4.25103
ENSSSCG00000001906	0.259177	1.2352	1.0008	4.65356	0.36641	0.404336	0.591686	0.461853
ENSSSCG00000001907	47.15827	66.92202	43.27389	100.45945	51.60247	53.16839	53.10455	61.90246
ENSSSCG00000001908	3.112651	6.99483	5.64243	0.4200027	3.183075	1.790192	0.465653	3.107094
ENSSSCG00000001909	2.87507	26.62386	72.2097	2.87516	2.473469	6.82427	5.598606	7.322396
ENSSSCG00000001910	12.28994	113.4393	228.071	3.704934	10.75063	27.7513	19.38111	20.37222
ENSSSCG00000001912	9.030804	21.31677	24.33751	7.887249	5.32998	4.608174	4.90913000052458	6.439898
ENSSSCG00000001913	18.47334	31.87568	21.68563	34.96878	25.731982	26.844212	21.591332	33.93406
ENSSSCG00000001914	6.25984	16.5591	35.984	7.4392	7.7652	10.0784	6.06867	7.08175
ENSSSCG00000001915	0	0.426313	1.558646	0.306147	0.289069	0.106015	0	0.402477
ENSSSCG00000001916	12.9244	14.5458	11.1221	21.1447	13.2362	15.6025	24.3741	11.6089
ENSSSCG00000001917	6.914208	19.5103500998529	21.656458198	7.35805000497203	7.142744	7.49919077	7.309468	10.582830374
ENSSSCG00000001918	197.51132	247.1484	192.4456	149.86399	178.77718	233.46503	255.8542	173.10043
ENSSSCG00000001920	1.69004	4.57728	1.45081	4.01739	1.89465	1.89207	2.60706	1.41179
ENSSSCG00000001921	45.5029	77.4766	105.7709	39.8455	40.9291	44.3865	39.3353	43.2475
ENSSSCG00000001924	121.6968	130.38974	114.76938	76.13956	117.07942	128.65954	121.88489	127.22736
ENSSSCG00000001925	24.11497	27.0193	25.673	31.1268	25.1395	23.6742	19.1746	30.9379
ENSSSCG00000001926	0.602846	1.409429	1.037424	0.268354	0.519624	0.423806	0.143373	0.541525
ENSSSCG00000001927	65.69304	78.79183	80.90822	94.16681	74.68208	77.63332	68.71686	102.151
ENSSSCG00000001928	22.660347	41.956645	17.418722	23.120975	20.248164	25.074632	14.069657	36.756155
ENSSSCG00000001930	270.912914	433.12548	202.8758871	311.432499307846	234.019552007109	232.758414503869	248.869724042631	287.588836735774
ENSSSCG00000001931	0.916552	2.011174	2.62818	0.495267	0.686671	0.926649	0.824353	0.971084
ENSSSCG00000001932	0.281092	1.11495	0	0.159162	0.458662	0.502267	0	1.10411
ENSSSCG00000001934	58.840846	43.660173	34.09247	27.966212	54.352187	59.355465	53.901876	47.489913
ENSSSCG00000001938	6.87949	8.46215	7.45029	5.38122	7.40119	8.21473	7.44814	6.64899
ENSSSCG00000001939	4.89854	0.862184	0.665224	0.415767	4.97888	0.219518	0.3787815	1.020732
ENSSSCG00000001942	1.6100443	1.93361	1.518913	0.504244	0.490345	1.1140468	0.8440425	1.1780771
ENSSSCG00000001944	2.03973	4.47675	0.23494	1.97362	2.41534	1.33371	0.973375	1.88712
ENSSSCG00000001945	17.1748	28.1513	4.84437	2.43676	7.81168	7.5333	5.1136	12.6434
ENSSSCG00000001946	91.95042	72.0148	43.87426	34.439388	79.72555	93.83998	91.2994	77.944632
ENSSSCG00000001947	32.841	25.8363	16.668	17.4469	29.9426	32.5462	31.9693	25.2115
ENSSSCG00000001949	1.8276	4.9763	0.655131	1.84788	1.38239	4.02816	3.7185	2.46332
ENSSSCG00000001950	218.45269	172.420554	177.976722	142.795315	257.4649	284.976752	291.20497	235.13294
ENSSSCG00000001952	56.5033	78.6528	329.072	41.2691	39.4349	57.0208	36.1869	59.6761
ENSSSCG00000001955	65.14241	44.9099	44.62015	32.22365	63.67653	67.27856	56.51457	55.69584
ENSSSCG00000001958	9.46106	10.36691	17.49554	2.91152	7.6779	7.54942	8.2774000100735	7.02126
ENSSSCG00000001959	116.9484	64.8227	46.8237	58.6457	86.9339	88.9817	73.8741	65.0502
ENSSSCG00000001960	46.8715	26.2614	29.3324	24.2406	43.9425	50.4874	50.7779	38.2096
ENSSSCG00000001963	16.3785	16.7788	49.481	12.5254	17.6409	15.7729	9.37495	12.7474
