sample_SRR5516115	sample_SRR5516118	sample_SRR5516121	sample_SRR5516123	sample_SRR5516126	sample_SRR5516128	sample_SRR5516131	sample_SRR5516132
ENSCPOG00000001048	7.222091	9.25601	6.957838	9.958801	7.952271	8.953664	8.210835	8.440213
ENSCPOG00000001049	33.3254	30.8456	23.1819	33.8264	24.8013	30.3394	34.3343	39.5873
ENSCPOG00000001050	2.2423	2.1238	3.13714	2.00388	2.74889	2.82194	1.82673	3.02221
ENSCPOG00000001051	57.1299	60.392817	58.1716	67.5919	46.235201	65.0927	83.49634	85.39524
ENSCPOG00000001052	7.76011	7.68143	6.61446	6.85284	6.34881	6.3978	10.1405	8.9656
ENSCPOG00000001053	46.70329	50.60032	44.61326	47.81249	47.41193	52.88298	51.77169	57.92276
ENSCPOG00000001054	244.156	176.461	228.877	131.331	140.604	283.598	327.88	406.299
ENSCPOG00000001055	47.7081	41.6291	35.4309	38.1232	43.9312	44.6393	43.0437	48.7366
ENSCPOG00000001057	0	0.0732756	0	0	0.143898	0	0.081563	0
ENSCPOG00000001058	10.93074	11.29933	11.84965	18.97044	12.67986	12.41523	19.63418	16.10608
ENSCPOG00000001061	47.223471	45.774314	39.505019	50.360845	45.672635	52.038581	52.468148	55.976866
ENSCPOG00000001062	58.98268	62.7261	38.06581	45.72636	40.25455	38.56752	51.07527	52.55394
ENSCPOG00000001063	6.524361	8.07923	6.80779	6.22215	6.25938	6.937173	6.908949	7.26818
ENSCPOG00000001064	4.84046	4.41179	4.67784	9.04482	5.49513	4.97548	7.13879	4.97335
ENSCPOG00000001066	113.713	100.032	70.0126	77.1107	72.7565	86.9943	91.1302	92.0035
ENSCPOG00000001068	17.8949	16.3165	17.6064	18.1944	14.0136	16.8363	18.4743	18.864
ENSCPOG00000001069	75.7692	80.8289	69.6003	97.4149	87.8462	74.2623	79.4031	76.5555
ENSCPOG00000001070	0.0550718	0.4907923	0.622385	0	0.0535454	0.23561120221	0.69979020519	0.50466398403
ENSCPOG00000001071	6.28423	5.18557	8.39137	7.89832	4.72802	8.95066	12.1213	13.1419
ENSCPOG00000001072	0.154484	0.103276	0.19153	0.144333	0.100135	0.198739	0.234722	0.193494
ENSCPOG00000001074	20.1838	22.86193	16.733041	18.551175	22.1955	20.160928	18.90036	21.0897
ENSCPOG00000001076	0	0.0578998	0	0	0.113704	0.112835	0.0644483	0.109857
ENSCPOG00000001079	42.9489	41.8609	43.917	39.00418	40.74521	45.7365	45.51914	46.1694
ENSCPOG00000001080	66.8034	61.0416	47.9924	52.2402	48.0786	48.6401	61.7042	56.9182
ENSCPOG00000001082	1.44797	1.39283	2.0159	1.50744	1.60896	2.63449	1.09437	2.2152
ENSCPOG00000001083	51.5736	64.8786	39.2697	46.33	44.9521	49.6018	49.90842	57.2708
ENSCPOG00000001084	0	0.541534	0	0	0	0.175889	0.200927	0
ENSCPOG00000001085	0.907952	0.960225	1.57736	1.60293	0.725265	0.719748756	1.23326	1.240608
ENSCPOG00000001087	18.0913	19.4687	11.4782	12.7817	16.3543	13.6326	11.3709	16.433
ENSCPOG00000001094	18.7108	16.1799	16.4956	15.5656	17.1953	16.322	16.2441	17.2155
ENSCPOG00000001095	61.8558	51.31401	50.4245	67.5519	47.044	51.4589	57.8751	49.71348
ENSCPOG00000001098	0	0.101014	0.0351757	0	0	0.046134	0	0
ENSCPOG00000001099	30.5826	31.7559	26.8499	27.6579	29.9466	31.0478	28.5899	29.1037
ENSCPOG00000001101	11.034434	11.1266	12.517051	15.175966	13.571751	16.173479	18.21955	16.655111
ENSCPOG00000001102	1.45707	1.49132	2.49568	1.76809	2.55886	2.96988	1.99718	1.9775
ENSCPOG00000001103	0.33276	0.366113	0.509895	0.241808	0.431383	0.499433	0.326016	0.312591
ENSCPOG00000001104	7.29446	8.23425	4.13118	5.58844	6.5249	6.7284	5.66012	8.16797
ENSCPOG00000001105	10.8691	9.21349	7.49472	7.6162	8.96666	8.73922	7.89585	9.12739
ENSCPOG00000001106	14.8427	18.7899	14.5441	16.7401	16.1063	16.8281	16.1322	18.2323
ENSCPOG00000001107	30.21869	28.76073	29.47236	33.64348	28.42665	39.70283	38.93537	43.60535
ENSCPOG00000001108	0	0	0.0333776	0	0	0	0	0
ENSCPOG00000001109	0	0	0	0.353884	0.184137	0.182729	0.208741	0.177907
ENSCPOG00000001111	0.868153	0.68772	0.904595	1.02741	0.549055	1.39606	1.46721	2.1766215
ENSCPOG00000001112	9.180465	8.874097	7.965313	9.146872	7.4555	8.573236	11.4563	10.169752
ENSCPOG00000001113	18.9048	19.7722	15.2171	17.3789	17.7165	15.4567	15.5649	14.4782
ENSCPOG00000001114	1.51071	3.64222	0.815243	1.47281	1.30918	1.26749	0.760155	1.04893
ENSCPOG00000001115	22.129058	24.41851	18.911144	20.899578	26.90737	22.960164	17.4703	22.1562
ENSCPOG00000001117	32.89191	34.14325	27.57905	32.05793	26.55029	29.68447	33.26499	35.97425
ENSCPOG00000001120	15.71474	12.61512	14.522122	17.07409	13.43645	12.26508	18.83187	14.12713
ENSCPOG00000001121	0.813012	0.847421	0.786817	0.799571	0.540854	0.908294	0.990427	1.1255
ENSCPOG00000001123	17.197	22.4163	17.0522	21.0393	20.1185	19.888	17.4224	19.8482
ENSCPOG00000001124	7.64134	8.08476	7.79529	10.2688	8.88832	9.52736	10.8067	10.2592
ENSCPOG00000001128	29.2728	29.266	20.819	24.8511	26.0156	33.1194	30.2804	32.0719
ENSCPOG00000001129	8.81294	9.193	8.38912	9.388096	8.33703	8.97019	10.54628	9.834014
ENSCPOG00000001130	14.1609	18.3155	11.1908	11.6695	10.9837	10.209	12.2322	11.0979
ENSCPOG00000001132	182.50453	160.92019	181.64457	158.90412	177.32456	185.29022	200.64488	201.45249
ENSCPOG00000001133	0	0	0	0	0.110482	0	0.125245	0
ENSCPOG00000001134	1.96008	2.25315027	2.29731	2.39047	1.93485	1.84788	2.34181	2.64244
ENSCPOG00000001136	28.9906	25.9659	19.555	21.2331	17.7763	19.046	25.932	22.7173
ENSCPOG00000001139	9.216591	9.4173000474414	9.581991	9.5465	8.070886	8.846802	9.339812	8.852899
ENSCPOG00000001140	49.8254	53.84	32.617	30.8034	37.8168	37.5374	31.5816	33.652
ENSCPOG00000001141	74.217	64.6755	88.6953	71.855	83.6331	89.5854	81.1174	91.7912
ENSCPOG00000001143	3.4595	2.025	1.3788	2.00619	1.60725	2.76241	1.63417	2.00112
ENSCPOG00000001145	0.663465	1.22008	0.566413	0.354212	0.645076	0.868768	0.365635	0.712286
ENSCPOG00000001146	22.2344	22.9197	17.5458	14.3447	17.2816	18.2214	20.139	19.6563
ENSCPOG00000001148	56.6021	66.9624	50.8363	52.0981	57.2591	64.1801	52.3835	62.3525
ENSCPOG00000001149	51.1339	42.934	47.194	41.349	42.1125	46.095	53.2168	54.4801
ENSCPOG00000001151	29.592	22.7834	18.9368	23.872	22.6245	23.0176	27.0844	24.247
ENSCPOG00000001152	20.8253	18.25124	11.7412	14.41159	14.55654	13.98848	14.73336	15.71201
ENSCPOG00000001155	23.9113	23.288	22.6547	24.9098	21.1201	22.9625	29.572	32.4274
ENSCPOG00000001156	75.83392	83.44675	51.91392	58.20321	58.81076	59.9588	63.80556	68.56137
ENSCPOG00000001162	0.715789	0.575883	0.288093	0.668757	0.521963	0.474808	0.345162	0.420772
ENSCPOG00000001163	4.07506	4.42315	3.81863	4.17339	3.27636	2.87326	2.67764	3.31275
ENSCPOG00000001164	18.3557	19.8684	15.4516	14.7112	16.5163	16.6179	13.113	15.8581
ENSCPOG00000001166	45.25028	50.27518	43.17196	49.04119	51.74012	48.25541	46.14234	49.12152
ENSCPOG00000001168	3.96336	3.05039	3.95673	4.43229	3.71415	5.57765	4.03184	6.683
ENSCPOG00000001169	29.0566	35.2507	30.4778	31.8182	30.861	31.1431	28.18	31.4243
ENSCPOG00000001170	0.185017	0.137404	0	0	0	0.0892572	0.0509815	0.0434508
ENSCPOG00000001173	19.5205	21.8581	22.4025000165546	17.0742	17.4201	24.533657	19.8267	27.2985
ENSCPOG00000001175	0	0	0	0	0	0	0	0
ENSCPOG00000001176	115.857	101.732	84.9245	89.9061	82.7637	102.041	121.078	113.815
ENSCPOG00000001177	16.23308	14.86854	16.79006	12.13317	12.62655	15.27095	14.76099	17.53651
ENSCPOG00000001178	17.1736	15.2886	15.8539	15.082	14.7158	15.078	17.1469	17.013
ENSCPOG00000001179	25.2991	21.7607	18.4304	22.8355	22.4091	24.6167	24.9307	27.0888
ENSCPOG00000001180	23.5807	24.4919	21.5031	22.6898	20.3727	21.0826	24.5074	23.596
ENSCPOG00000001181	34.3635900006008	25.321067	27.832119	25.4558074643865	25.221665	22.024665	26.42413	29.495682
ENSCPOG00000001182	1.63433	1.45649	1.01425	1.10704	0.993147	1.26151	2.43184	1.95747
ENSCPOG00000001183	69.923	62.4087	63.1205	70.6039	59.352	69.2246	92.9722	90.7075
ENSCPOG00000001184	18.3235000014266	17.1823000010433	16.0726000010535	16.3029000010686	15.6752000014777	16.6799000078393	19.982	21.1967000009637
ENSCPOG00000001185	46.3421	39.3838	37.9469	46.9507	38.2777	47.2167	48.6851	53.872
ENSCPOG00000001186	1.67355	4.55779	2.62666	3.558983	2.67489	2.902597	2.77697	3.175702
ENSCPOG00000001187	144.021	129.136	135.634	154.4	144.841	165.617	183.284	178
ENSCPOG00000001189	0	0	0	0	0	0.0507581	0	0.0676785
ENSCPOG00000001190	70.6035	73.5093	55.6895	66.0762	59.8293	61.6034	67.1519	68.9849
ENSCPOG00000001191	4.048694	1.716387	10.62425	8.09735	5.61774	7.475440279	13.66308	12.5555
ENSCPOG00000001194	29.3858	26.9042	23.3463	22.3422	22.7509	23.0306	26.8385	24.2092
ENSCPOG00000001195	108.532	111.191	89.8365	109.062	101.759	105.926	120.251	120.461
ENSCPOG00000001196	124.227	87.047	74.8387	82.5734	69.3881	91.8336	121.175	125.167
ENSCPOG00000001197	10.1829	9.43117	9.10377	8.47671	7.37341	8.38723	10.1297	10.2556
ENSCPOG00000001199	7.85434	8.73958	8.41234	8.32174	9.68358	11.094	8.47855	10.1927
ENSCPOG00000001200	12.5289	11.2734	6.59327	2.34635	5.554659	4.76542	3.07558	5.26876
ENSCPOG00000001201	7.21531	6.49677	7.68639	7.5393	6.92697	7.83849	8.53363	8.79258
ENSCPOG00000001202	3.23477	4.43504020119	3.305589	0.972506	2.0241	3.84132	2.29456	1.71116
ENSCPOG00000001203	1.32816	0.292256	0.814066	1.51665	0.573933	1.85102	2.43983	1.9408
ENSCPOG00000001207	0	0	0	0.10079	0	0	0	0
ENSCPOG00000001208	34.8148	38.4239	34.6758	40.2355	35.6128	35.3406	37.0737	39.7735
ENSCPOG00000001209	2.701631	2.6233	4.11817	3.014285	3.0541076754	3.88484	2.83464	3.43349
ENSCPOG00000001210	63.1848	66.66193	52.97722	60.06703	58.86611	59.15395	59.56187	62.29447
ENSCPOG00000001212	3.584389	3.26435799	3.9063	3.298176	3.5144575014	3.836640322144	3.76185	4.320282474
ENSCPOG00000001214	2.919	2.85091	2.60722	2.86577	2.07587	3.30134	2.46245	2.65843
ENSCPOG00000001215	6.93248	7.82903	6.16296	7.6546	8.74572	9.78446	5.80966	8.396
ENSCPOG00000001216	40.9074	39.5847	32.7684	34.2595	36.8389	43.9927	40.2749	51.3075
ENSCPOG00000001218	20.3785	21.27018	16.491	17.38836	17.2571	18.7562	23.2893	26.6419
ENSCPOG00000001220	0.367678	0.218123	0.724617	0.372396	0.252155	0.250197	0.281607	0.313641
ENSCPOG00000001225	2.942473778	2.88242	1.583577	1.408086	2.1156100978821	1.800362	1.028323	1.825511
ENSCPOG00000001226	22.2893	21.7714	15.2999	21.2959	18.6316	21.0193	21.3434	21.033
ENSCPOG00000001227	5.71525	6.85973	5.41378	4.9352	5.00958	6.55876	6.96746	7.6872
ENSCPOG00000001228	0.834357	0.35408	0.712308	0.556811	0.405616	0.460018	0.262751	0.335908
ENSCPOG00000001229	26.4535	27.733	26.2991	26.9859	24.0547	28.0223	36.578	31.624
ENSCPOG00000001230	68.3395	68.5584	69.991	92.897	74.7982	84.0153	81.0687	95.7962
ENSCPOG00000001231	12.8707	11.4263	7.98597	6.42718	7.61319	5.35273	6.18458	6.13464
ENSCPOG00000001232	10.5568	9.97936	9.54398	8.70753	10.0773	10.7095	11.9999	10.4587
ENSCPOG00000001234	0	0	0	0	0	0	0	0.0318111
ENSCPOG00000001235	0	0	0	0	0	0	0	0
ENSCPOG00000001236	172.375	159.467	168.782	170.462	166.025	191.332	202.55	196.755
ENSCPOG00000001238	22.879	23.3822	21.1906	22.1499	19.0043	19.5858	26.5248	21.5453
ENSCPOG00000001241	1.3758	1.85682	2.2164	1.84933	2.0921	1.95393	2.4251	2.11065
ENSCPOG00000001244	8.22512	7.54398	7.49283	9.05398	7.41268	9.42793	9.87463	9.47702
ENSCPOG00000001245	1.95225	2.85109	5.53073	4.08704	3.84314	2.93333	2.91168	4.56485
ENSCPOG00000001247	49.3497	59.1028	62.9094	69.6781	62.2209	59.4893	53.308	63.6996
ENSCPOG00000001249	1.21363	1.06822	1.520336	2.34199	1.42425	3.28549	1.54574	2.117443
ENSCPOG00000001250	0.874089	0.494588	0.574021	0.23333	0.789158	1.14457	1.10105	0.997059
ENSCPOG00000001252	75.0474	75.6011	60.7222	81.262	80.6648	84.1291	83.5539	86.5951
ENSCPOG00000001253	4.2872	3.29725	3.67373	2.60552	3.80414	3.37346	1.97272	2.73703
ENSCPOG00000001254	15.3502	12.2389	14.1129	24.3994	17.1538	19.9079	25.7081	24.7197
ENSCPOG00000001255	32.7569	50.8972	28.688	35.6184	32.6198	26.86644	26.9888	25.15477
ENSCPOG00000001256	27.15552	25.83038	21.9835	26.81652	27.59656	23.013266	25.55718	26.80536
ENSCPOG00000001258	18.4133	17.1653	15.7852	16.351	14.5159	16.3256	22.3977	17.9205
ENSCPOG00000001259	10.9138	16.1028	19.3486	24.8215	16.6991	16.1729	20.4401	16.3179
ENSCPOG00000001260	32.3651	34.6094	23.0488	25.4673	23.1496	28.7959	22.5148	30.6526
ENSCPOG00000001261	23.21963	21.63026	20.19155	26.433	20.4549	16.66415	18.73968	19.93866
ENSCPOG00000001262	75.468014	68.180939	51.156115	66.097196	54.951313	62.956031	77.011648	75.982728
ENSCPOG00000001263	2063.32	1761.82	1341	1415.82	1421.46	1611.01	1735.89	1683.78
ENSCPOG00000001264	1.4323	1.96047	1.9787	2.03253	1.837135	1.825501	1.84168	1.94374
ENSCPOG00000001265	0	0	0	0	0	0.207298	0	0
ENSCPOG00000001267	0	0	0	0	0	0	0	0
ENSCPOG00000001268	2.06603	2.38676	1.58291	5.46912	3.01315	2.32564	2.6567	2.58773
ENSCPOG00000001271	6.8279	4.974385	7.65718	5.39784	6.41979	9.04932	4.962	9.513442
ENSCPOG00000001272	31.8148	33.0555	28.9959	32.6537	32.1882	34.8784	37.3023	44.0066
ENSCPOG00000001273	22.9649	23.6036	14.8481	21.093	20.1698	21.5275	19.5244	18.8493
ENSCPOG00000001277	1.96802	1.46126	1.84539	1.7155	1.7626	1.69584	1.47522	1.54129
ENSCPOG00000001278	0	0	0	0	0	0	0	0
ENSCPOG00000001279	13.2071	16.8635	17.7078	23.3527	20.9794	21.9927	16.5042	19.5622
ENSCPOG00000001282	78.50855	73.94857	65.52897	66.6537	67.1101	67.8475	72.92742	72.5368
ENSCPOG00000001284	19.6062	18.6	16.3395	19.2634	16.2956	19.2832	18.3336	21.9825
ENSCPOG00000001285	71.7207	71.7105	74.1657	76.87	72.5874	99.8878	107.019	115.507
ENSCPOG00000001286	14.83963	12.50447445851	10.28676	12.703211	10.4967642	11.0500708	14.53999	15.18183123266
ENSCPOG00000001288	50.19485	51.55785	29.656502549	28.75616	35.81478	32.57787	33.51168	31.995993918
ENSCPOG00000001289	29.7966	30.9719	26.8126	27.4484	21.2756	26.7211	34.5586	32.3087
ENSCPOG00000001290	12.9228	13.6165	15.6708	16.4204	16.7401	18.68	22.2248	22.7597
ENSCPOG00000001291	18.0305	11.9405	22.5955	9.44221	11.6127	27.2032	16.7719	33.0661
ENSCPOG00000001295	37.2684	35.0396	31.0339	32.8852	33.0023	41.5277	37.1354	43.1429
ENSCPOG00000001296	47.878	53.0038	31.4197	39.9235	36.2907	34.1583	40.5573	37.8747
ENSCPOG00000001298	203.0998	241.8224	162.4971	211.0245	205.2496	221.738	193.8898	237.6533
ENSCPOG00000001299	19.789875	20.1843158	19.593354	21.119727	18.53769	20.37402	21.5537	24.2066294
ENSCPOG00000001300	2.7271	1.3155	1.61992	9.15756	9.1884	1.30963	1.45744	1.1901
ENSCPOG00000001301	0	0	0.112335	0.114156	0	0	0	0
ENSCPOG00000001303	6.03774	7.32211	5.92527	5.79947	6.33211	6.57825	7.14081	6.97819
ENSCPOG00000001304	8.33796	6.74982	7.64768	8.77113	7.39607	8.73359	8.66742	10.7466
ENSCPOG00000001305	0.0952893	0.220251	0.2576019	0.0872591	0.1816148	0.2703394	0.2058817	0.179655
ENSCPOG00000001306	9.64468	10.9268	12.3822	11.0405	10.0532	9.80869	9.95997	14.1207
ENSCPOG00000001307	22.7968	27.0123	17.8337	23.4522	23.8216	25.6066	22.888	27.1496
ENSCPOG00000001313	21.77121	24.45485	22.0551	20.71227	20.92903	21.75739	27.550647	25.34092
ENSCPOG00000001316	5.43258	5.78283	5.2444	4.56807	4.62176	6.02788	7.03565	5.35846
ENSCPOG00000001318	0.0916383	0	0.168503	0.0856171	0.0890984	0.176835	0.101004	0.0860839
ENSCPOG00000001319	0.0935239	0.138912	0.128978	0.218447	0.263285	0.315828	0.206164	0.263565
ENSCPOG00000001320	3.5271	2.06319000044144	2.864110109196	0.9613164	1.62659	3.45318181916	2.52316000209711	4.08673
ENSCPOG00000001321	0.108049	0	0.0278015	0.0565043	0	0.0583523	0.166647	0.0568123
ENSCPOG00000001323	14.6967	14.3662	18.0161	14.7331	14.7685	14.8374	16.678	13.697
ENSCPOG00000001325	0	0	0	0	0	0	0	0
ENSCPOG00000001326	15.7445	14.519	13.4001	15.5297	14.6226	17.7531	16.6355	19.3125
ENSCPOG00000001327	49.787508	46.71661	52.85359	47.82729	54.36858	55.0071	61.0483	61.820429
ENSCPOG00000001328	7.67863	7.3756	5.45583	6.87713	8.17165	8.31223	7.36175	7.35102
ENSCPOG00000001331	61.4614	63.2984	55.0823	52.4629	46.5156	48.1415	54.0971	51.4305
ENSCPOG00000001335	81.6407	77.5301	55.4349	53.5518	58.4608	54.552	60.3653	60.2981
ENSCPOG00000001337	0.266463	0	0.490151	0.249177	0.518237	0.256963	0	0.250304
ENSCPOG00000001338	30.1222	30.669	32.9118	33.4023	32.4026	39.8597	42.7227	42.5849
ENSCPOG00000001340	1.90687	1.95445	1.66089	2.12539	1.56128	1.64618	2.76546	2.57694
ENSCPOG00000001344	0.516971	0.607341	0.652678	0.663595	0.72185	0.686071	0.746246	0.696347
ENSCPOG00000001346	3.29898	1.68385	3.65842	2.31961	1.38883	4.06902	3.82356	5.11179
ENSCPOG00000001347	59.0478	81.777	69.9588	74.3157	67.2757	58.7344	83.6454	77.9613
ENSCPOG00000001349	22.0783	19.5934	13.5111	16.1734	12.7583	19.8062	21.0952	24.8707
ENSCPOG00000001350	6.75495	5.70051	6.0311	5.48239	5.24451	7.70723	7.80568	8.68094
ENSCPOG00000001351	54.17534	59.97687	41.87464	55.09205	51.11086	55.07857	55.59382	59.27666
ENSCPOG00000001353	19.8579	18.4181	23.3084	23.8717	24.2631	22.992	27.1404	22.3852
ENSCPOG00000001354	42.6171	38.0295	35.4832	40.3454	29.7629	36.328	51.4064	51.2529
ENSCPOG00000001358	2.62227	4.60684	1.71095	1.97578	1.64489	2.0404	1.02558	1.98655
ENSCPOG00000001359	20.71763	21.8736	19.932646	23.83795	22.453435	24.35173	22.74353	24.175572
ENSCPOG00000001360	43.54	52.3045	37.5478	52.6622	40.3642	47.2201	58.0341	63.8879
ENSCPOG00000001361	55.85871	59.79664	52.52124	48.68925	49.78268	53.89195	53.50576	51.97083
ENSCPOG00000001363	1.2757	2.03516	0.977387	0.662153	0.826893	1.02572	0.937381	0.732339
ENSCPOG00000001364	0	0	0	0	0	0	0	0
ENSCPOG00000001365	0	0	0	0	0	0	0	0
ENSCPOG00000001367	35.6336	57.7491	63.8843	55.0432	66.2892	72.2003	72.5284	46.5285
ENSCPOG00000001369	12.6598810214	12.80411	12.19198	10.67301	11.94836	14.1818	14.51693	12.7364
ENSCPOG00000001371	128.914	122.76	34.8595	21.1247	57.6311	39.6709	21.2404	32.0886
ENSCPOG00000001372	10.9206	8.6772	9.36889	8.96254	9.71425	10.4407	10.061	12.4102
ENSCPOG00000001373	15.54399	13.941586	9.20711	12.41231	9.00457	8.71578	12.74494	9.34711
ENSCPOG00000001374	20.6146	15.9319	20.0623	22.2665	18.0878	22.7037	21.613	26.072
ENSCPOG00000001375	11.4088	10.89	14.1746	9.02671	9.69355	16.8588	18.579	20.4691
ENSCPOG00000001377	2.202524	2.758528	1.523392	1.41554	1.728198	1.212814	2.970347	2.48391
ENSCPOG00000001379	0	0	0	0	0	0	0	0
ENSCPOG00000001380	0	0	0	0	0	0	0	0
ENSCPOG00000001382	2.53558	1.0229	2.84923	0.921269	1.05004	2.12932	2.27717	4.54324
ENSCPOG00000001384	21.3177	20.6439	14.8505	17.548	20.179	19.9341	17.4928	19.5844
ENSCPOG00000001385	0	0	0	0	0	0	0	0
ENSCPOG00000001386	36.8604	34.2023	29.1494	32.5721	32.5181	35.8748	35.8687	38.0162
ENSCPOG00000001388	4.35046	5.4009	4.89525	5.3386	4.10362	5.19995	5.22449	5.3067
ENSCPOG00000001389	0	0	0	0	0	0	0	0
ENSCPOG00000001390	48.302	47.4544	42.2233	45.3818	38.5811	44.4935	51.2091	50.0545
ENSCPOG00000001391	16.834557	14.216295	16.83771	15.01347	17.623491	15.10214	22.013814	22.564983
ENSCPOG00000001393	0.327521	0.162157	0.15056	2.0655	0.318443	0.474013	0.631738	0.153834
ENSCPOG00000001394	56.2913	57.4711	41.7887	41.4861	40.4534	44.1924	50.4832	47.2958
ENSCPOG00000001395	7.68644	8.39544	5.028172	4.57163	5.40818	8.90181	5.78776	10.20913
ENSCPOG00000001399	13.5428	12.3055	11.1975	12.4503	10.998	12.7977	12.9457	14.1193
ENSCPOG00000001400	21.1744	26.9144	19.6182	22.2508	22.0826	24.7869	27.0283	26.7528
ENSCPOG00000001401	56.4688	56.56	45.9357	52.0291	53.8916	54.3585	53.4918	49.8682
ENSCPOG00000001402	5.59123	5.40982	4.21658	4.31907	5.13425	4.23114	4.89387	4.60008
ENSCPOG00000001403	16.13271	13.10371	15.1078545	15.487121	17.77348	18.71921	17.5939	22.65764
ENSCPOG00000001404	0	0	0	0.117526	0	0	0	0.118167
ENSCPOG00000001406	2.37688	2.10585	1.66772	2.62978	1.88529	1.99158	1.86143	1.99778
ENSCPOG00000001408	30.4297	28.7125	22.9414	28.6455	25.7294	27.6316	31.6496	33.1772
ENSCPOG00000001409	29.643	16.144	31.7958	22.1562	16.8125	51.482	20.148	45.4822
ENSCPOG00000001410	35.62181	35.70438	31.37835	31.60703	28.86146	33.76794	36.21422	35.33195
ENSCPOG00000001411	12.506935	13.05466	14.53254	16.62711	14.093439	21.198763	18.24046	25.775288
ENSCPOG00000001412	0.128027	0.105486	0.195885	0	0.103577	0.308356	0	0.200145
ENSCPOG00000001413	117.5498	124.6297	92.5579	112.9641	99.5155	92.1118	111.517	104.036
ENSCPOG00000001414	2.26125	2.36585	0.902197	0.558065	0.9541	0.576317	0.940509	1.28253
ENSCPOG00000001416	40.4441	42.9296	35.9827	38.9519	39.6119	44.0078	41.7627	50.2664
ENSCPOG00000001417	4.54644	4.988238	4.56879	4.79102	4.78023	5.61081	5.18588	5.83519
ENSCPOG00000001421	73.7014	72.0604	63.2043	62.2076	59.6327	68.6461	79.2732	79.2948
ENSCPOG00000001424	137.985	135.581	104.334	132.712	139.471	159.529	147.293	174.66
ENSCPOG00000001425	43.0506	42.1945	40.5578	46.1188	43.2521	39.5672	39.3962	38.523
ENSCPOG00000001426	3.41536	3.57244	3.08108	3.79019	3.58573	3.15608	4.38297	3.88616
ENSCPOG00000001427	1182.7444	1169.59232	852.6961	878.85172	885.09446	885.88211	996.30245	1068.8862
ENSCPOG00000001429	150.07442	129.2411	104.5939	138.6633	123.61305	116.06789	136.72439	131.86971
ENSCPOG00000001430	0.0850111	0.168357	0.468951	0.158851	0	0.0820231	0	0.239575
ENSCPOG00000001432	35.6954	33.7972	35.1242	30.0523	30.1119	36.2689	50.4791	41.7209
ENSCPOG00000001434	22.1302	21.8028	16.9553	18.1699	17.822	16.4996	19.2178	21.9438
ENSCPOG00000001436	55.7166	61.2721	58.8401	57.1181	56.8366	59.7032	64.158	69.4418
ENSCPOG00000001437	24.9585	23.8929	22.8483	19.9945	24.6569	20.2613	21.4354	26.2602
ENSCPOG00000001438	0.407444	0.134484	0.3746	0.761344	0.13205	1.70353	0.149695	0.127582
ENSCPOG00000001442	81.2136	74.6186	67.0685	81.2858	69.1671	75.6241	90.5675	91.4979
ENSCPOG00000001443	37.8997	39.7299	41.6037	34.8892	33.2043	33.1377	41.7766	36.6466
ENSCPOG00000001446	2.77779	2.22832	2.78017	2.84166	2.64952	2.39178	3.0423	2.75806
ENSCPOG00000001448	0.370538	0.917272	0.0851672	0.173096	0.0900669	0.357514	0.102102	0.348078
ENSCPOG00000001449	16.39899	11.9646	14.520888	11.103543	10.9471328	15.31633	18.88798	21.65343
ENSCPOG00000001451	0	0	0.13607	0	0	0.0713993	0.182183	0.0695149
ENSCPOG00000001452	1068.73	979.905	1205.3	1181.82	1136.29	1258.87	1298.58	1284.55
ENSCPOG00000001453	6.2429	6.15756	5.33897	4.8741	4.60681	4.9629	5.30257	6.06848
ENSCPOG00000001454	33.9011	39.7235	42.4236	31.1457	33.8771	39.2515	49.4058	53.0771
ENSCPOG00000001455	492.827	441.184	693.363	867.297	705.544	578.025	820.892	726.435
ENSCPOG00000001456	17.8815	20.0559	20.0443	21.59	20.6959	22.4621	24.712	25.358
ENSCPOG00000001458	146.656	132.483	110.604	124.767	125.181	158.535	141.63	157.076
ENSCPOG00000001459	23.5189	23.2886	15.9738	16.5627	19.2275	19.285	17.5152	22.5578
ENSCPOG00000001461	121.154	124.943	133.092	157.791	151.302235	145.649	154.59	161.011
ENSCPOG00000001463	0.608777	0.124885	0.945757	2.43089	0.920242	1.64018	1.11713	1.38157
ENSCPOG00000001464	40.4112	38.41438	32.97003	35.25783	33.5426	40.5076	40.6024	45.38946
ENSCPOG00000001466	4.28413	4.27248	4.30454	3.85969	3.18355	5.01931	4.82315	4.28318
ENSCPOG00000001470	15.4131	13.8204	15.6015	13.6029	14.7418	15.937	18.593	18.1575
ENSCPOG00000001472	104.6504	88.3978	83.7488	86.6853	79.5203	95.0217	105.0369	107.3259
ENSCPOG00000001474	113.237	109.321	107.386	115.083	106.774	120.644	129.673	127.442
ENSCPOG00000001475	0.0887746	0	0	0	0	0	0.0978473	0
ENSCPOG00000001476	8.76586	13.7434	10.186	9.21363	13.3762	9.0451	11.5404	14.9823
ENSCPOG00000001477	70.9534	74.3453	78.3846	76.0543	63.8245	77.2033	92.0844	85.8478
ENSCPOG00000001479	0	0.0586374	0.108888	0	0.0575761	0.171408	0	0
ENSCPOG00000001481	10.775409192	12.3634	9.5287	10.80578132888	8.53977	8.67307	10.497809	12.39611
ENSCPOG00000001482	68.1548	64.6247	64.4551	72.1849	63.6306	74.755	93.6015	84.6635
ENSCPOG00000001483	4.20406	4.43438	4.20128	4.31207	3.59881	4.14448	4.58334	4.67899
