sample_SRR5517308	sample_SRR5517314	sample_SRR5517326	sample_SRR5517342	sample_SRR5517351	sample_SRR5517359	sample_SRR5517365	sample_SRR5517370
ENSHGLG00100003394	1.58689	1.53392	1.94871	2.18803	1.24064	1.48861	1.39732	1.70947
ENSHGLG00100003395	0.619688	0.860732	0.641629	0.538564	0.356084	0.488884	0.346489	0.679432
ENSHGLG00100003396	1.6691	1.76514	0.855915	0.795654	2.83771	0.613932	0.760266	1.17817
ENSHGLG00100003397	0	0	0	0	0.136574	0.234536	0	0
ENSHGLG00100003398	4.62028	4.57318	4.77709	6.74393	3.61645	4.8589	4.74488	4.36877
ENSHGLG00100003399	0.323052	0.213525	0.165661	0.115498	0.112343	0.356477	0.147148	0.205229
ENSHGLG00100003400	0.974028	1.03007	0.998964	1.18189	0.451633	0.781678	0.806662	0.787543
ENSHGLG00100003401	0.336016	0.592251	0.574364	0.533925	0.519341	0.659169	0.71425	0.853862
ENSHGLG00100003402	16.9331	16.2286	17.0905	19.6754	18.8905	23.1593	19.9572	17.8392
ENSHGLG00100003403	36.515976	56.716799	51.123205	56.222029	50.818185	62.2533	57.9567	52.805236
ENSHGLG00100003404	0	0	0	0	0	0	0	0
ENSHGLG00100003405	0.326024	0.344416	1.33493	0.618965	0.60417	0.480046	0.296341	1.10586
ENSHGLG00100003406	1.40959	1.45124	1.11593	1.40239	1.33279	1.05768	1.00398	1.07712
ENSHGLG00100003407	0	0	0	0	0	0.21924	0	0.248787
ENSHGLG00100003408	17.1742	21.5842	23.2298	23.9673	22.1586	24.3526	23.3548	24.6671
ENSHGLG00100003409	0.715977	0.517438	0.872936	0.575494	0.660722	0.481475	0.572804	0.605464
ENSHGLG00100003410	1.56191	2.06473	1.6019	2.97823	3.44004	2.01077	3.02363	2.31526
ENSHGLG00100003411	1.13715	0.687192	1.33288	1.08415	2.41038	3.46567	2.66383	3.44007
ENSHGLG00100003412	5.11792	2.52168	4.38406	1.55253	3.64048	3.29434	3.49677	2.48776
ENSHGLG00100003413	0.85201	0.460827	0.456203	0.829102	0.789701	0.633469	0.402982	1.41505
ENSHGLG00100003414	0	0	0	0	0	0	0	0
ENSHGLG00100003415	18.47196	17.559023	18.94271	18.01817	18.10758	18.54956	16.84273	19.72486
ENSHGLG00100003416	0	0	1.6799	0	0	0	0	0
ENSHGLG00100003417	55.9498	70.2342	74.9242	79.9701	70.0605	91.1973	79.9361	72.7494
ENSHGLG00100003418	6.48032	11.6758	8.86162	9.38183	9.7933	10.0641	11.5883	9.96172
ENSHGLG00100003419	51.2724	54.9518	57.5347	46.3369	57.8413	62.2749	54.3925	57.4545
ENSHGLG00100003420	6.13766	3.168952	6.41244	8.27892	10.1069	7.17357000589488	12.0188	12.14690939934
ENSHGLG00100003421	0	0.729512	0.152221	0.433625	0.271001	0.209831	0.132712	0.231139
ENSHGLG00100003422	22.1541	21.3451	26.0234	24.3745	22.55	24.0397	23.5531	24.8307
ENSHGLG00100003423	1.51108	0.5401324416133	0.774882	0.32462623215	0.2368201063058	0.3757267958007	0.2326415939468	0.721039236489
ENSHGLG00100003424	95.3821	102.309	114.477	97.0152	108.319	109.629	98.9732	102.035
ENSHGLG00100003425	8.80813	7.37154	10.323	6.30499	9.5198	10.5064	9.00547	7.75609
ENSHGLG00100003426	98.32405	101.04012	117.99603	146.72604	148.20615	189.07797	160.36707	169.57179
ENSHGLG00100003427	1.52918	1.07811	1.43763	1.4579	1.7726	0.937441	0.464354	1.18734
ENSHGLG00100003428	2.96576	1.489886	4.20731	1.647087	3.204205	5.37826126062	3.208022	11.15029
ENSHGLG00100003429	24.28013	19.516309	19.21782	18.8237164207	15.67135	19.908565	17.357769	14.010976
ENSHGLG00100003430	25.4	34.3633	35.6723	50.6138	37.7723	37.3706	45.8612	49.0384
ENSHGLG00100003431	10.7635	8.72798	9.42712	9.76122	7.81903	10.631	10.7042	9.53375
ENSHGLG00100003432	15.6392	11.8852	11.9429	10.7793	11.615	9.46288	9.62143	8.54466
ENSHGLG00100003433	0	0	0.0795552	0	0.0710689	0	0	0
ENSHGLG00100003434	0	0	0	0	0	0	0	0
ENSHGLG00100003435	0.278184	0	0	0	0	0.204644	0	0.706901
ENSHGLG00100003436	3.09542	0.409191	1.58733	1.10668	1.43527	1.42321	0.352487	1.31098
ENSHGLG00100003437	3123	3074.82	3303.88	2594.48	3152.66	3371.76	3012.22	3111.74
ENSHGLG00100003438	0	0	0	0	0.16797	0	0	0.149188
ENSHGLG00100003439	5.04567	4.24701	6.75897	6.08675	5.63402	7.42362	5.06558	7.23946
ENSHGLG00100003440	0.191721	0.608257	0.786517	0.731141	0.533378	1.12831	1.05423	0.487189
ENSHGLG00100003441	2.57952	4.7739	0.661389	1.84447	0	1.42321	2.70779	2.73121
ENSHGLG00100003442	1.01285	0.682129	0.964446	0.617279	0.53536	1.17748	0.798442	0.365792
ENSHGLG00100003443	4.40459	6.64903	8.15468	7.67615	6.59638	6.7919	4.78477	6.98037
ENSHGLG00100003444	0	0	0.186808	0	0.0834172	0	0.0832121	0
ENSHGLG00100003445	0	0	0.290115	0	0	0	0	0.24641
ENSHGLG00100003446	28.6643	33.5286	36.9703	36.9553	32.2707	33.1476	38.9714	31.6834
ENSHGLG00100003447	7.22511	5.07135	6.03298	6.03493	4.26916	5.07993	5.70828	5.41592
ENSHGLG00100003448	3.21673	3.37464	2.48747	2.35149	3.35331	2.3099	2.71153	2.33204
ENSHGLG00100003449	0.434362	0	0	0.138785	0.398335	0.106659	0.260946	0.250176
ENSHGLG00100003450	8.34468	10.0239	9.31864	11.7969	9.50852	11.2045	11.8398	11.0703
ENSHGLG00100003451	0.604625	1.01343	1.40293	0.626051	0.461499	0.938651	0.547367	0.595819
ENSHGLG00100003452	0.80763	1.36656	0.844871	0.769987	0.67406	0.712953	0.554451	0.547278
ENSHGLG00100003453	27.627	28.5923	30.0294	33.5995	25.1272	24.8834	27.0501	26.4014
ENSHGLG00100003454	58.3029	61.6576	56.1661	49.944	49.4406	50.6573	49.4667	47.6161
ENSHGLG00100003455	0	0	0.582022	0	0.526266	0.208737	0	0
ENSHGLG00100003456	104.241	104.263	120.382	99.6742	121.384	123.987	109.781	117.665
ENSHGLG00100003457	1.68206	0	0	1.5999	0.781908	2.55119	0.778187	2.90624
ENSHGLG00100003458	0.293532	0.517368	0.301046	0.373134	0.0907355	0.0719782	0.0891346	0.248634
ENSHGLG00100003459	29.6566	21.0235	23.7979	18.3939	26.8371	26.18	22.5635	24.9548
ENSHGLG00100003460	0.71639	0.90762	1.46143	1.25464	0.534776	1.17215	1.21016	1.21892
ENSHGLG00100003461	2.37748717	3.89711208	4.14516372	4.7636	4.71589	4.98472751	5.08952118	6.64558039
ENSHGLG00100003462	1.06405	2.06301	0.363764	1.69076	1.15121	1.04368	0.323113	1.05152
ENSHGLG00100003463	21.2975	22.3139	20.7785	28.7849	28.4569	22.1379	26.8294	31.099
ENSHGLG00100003464	32.7381	26.761	32.3383	26.3261	23.963	28.0726	24.2137	27.8545
ENSHGLG00100003465	20.6958	25.947	22.6662	27.2754	17.6725	19.7026	21.2849	20.0289
ENSHGLG00100003466	40.2235	43.2799	48.7844	50.3439	42.723	48.9958	48.7439	42.7077
ENSHGLG00100003467	18.64048	20.03008	20.68867	19.03501	23.2651	20.96351	18.99701	28.9709
ENSHGLG00100003468	0	0	0	0	0	0	0	0
ENSHGLG00100003469	18.2001	19.5189	22.9669	21.8666	22.1952	24.8679	22.6352	24.7918
ENSHGLG00100003470	77.140100063762	78.8739	74.40067	87.0186	62.02275	73.92585	77.92503	64.4695
ENSHGLG00100003471	0	0	0	0	0	0	0	0
ENSHGLG00100003472	11.1921	12.666	13.8398	16.4742	7.53963	10.6766	12.2958	8.77709
ENSHGLG00100003473	20.57223	11.112073	13.34652	10.4148	10.928828	12.85538	13.0136	12.3374
ENSHGLG00100003474	11.4459	10.0307	15.4946	10.2829	11.7649	13.6459	11.7578	10.9325
ENSHGLG00100003475	28.6456	28.6411	32.48434	30.93767	25.8902	38.00743	31.21413	29.456841
ENSHGLG00100003476	22.25512	28.280100892376	23.854073575	32.6428	22.9374100286475	31.0500000090569	30.8682334	25.65140746784
ENSHGLG00100003477	0.25353	0	0	0.243854	0.234219	0.187728	0.231643	0.211037
ENSHGLG00100003478	0	0	0.105203	0	0.0946522	0	0.0979278	0
ENSHGLG00100003479	9.17781	8.12868	8.82447	9.4063	8.83021	9.87421	9.30148	10.00903
ENSHGLG00100003480	0.441515	2.24121	1.90184	1.93631	2.37475	5.45661	2.25241	4.11381
ENSHGLG00100003481	0	0	0	0	0	0	0	0
ENSHGLG00100003482	0.202792	0.203374	0.1016	0.190954	0.0916242	0.285584	0.0885737	0
ENSHGLG00100003483	1.95875	1.87726	2.73085	1.92582	2.10027	2.29651	2.20262	2.54057
ENSHGLG00100003484	0	0	0	0	1.08746	0	0	0
ENSHGLG00100003485	14.017676	12.999437	13.7507	11.153076	14.5297	14.131821	12.466714	14.175492
ENSHGLG00100003486	1.121974	1.113885	1.31519000086463	1.790075	1.231567	1.76879547957	1.209838	1.008545
ENSHGLG00100003487	3.26081	1.45197	2.81624	2.45433	1.90984	4.04007	2.97055	2.03519
ENSHGLG00100003488	19.60457	22.22553	21.59801	23.3131	26.99554	20.30523	23.60175	25.98199
ENSHGLG00100003489	18.4541	19.1171	18.2454	15.6842	14.9897	19.4899	16.2936	18.1475
ENSHGLG00100003490	33.9616	35.8095	34.1096	34.4742	31.2752	33.3409	35.4793	32.5283
ENSHGLG00100003491	10.11528	6.86969	9.04222	8.14271	16.60343	9.18066	12.69035	19.34882
ENSHGLG00100003492	3.65813	5.43449	5.44902	5.14841	5.16933	3.87644	5.8319	4.90611
ENSHGLG00100003493	114.118	136.328	143.548	131.076	149.701	179.447	149.496	157.757
ENSHGLG00100003494	4.32236	1.79684	2.49468	1.02013	0.912008	2.15362	2.09943	2.8407
ENSHGLG00100003495	1.92392	1.01348	1.51457	1.85194	2.42224	3.75625	1.60978	2.31666
ENSHGLG00100003496	1.48136	1.23875	1.41956	1.49643	1.42676	1.92748	1.89319	1.57148
ENSHGLG00100003497	73.3641	78.3125	80.9925	67.3224	78.1878	86.1493	78.6875	80.4224
ENSHGLG00100003498	2.65299	2.3621	3.49919	1.4393	2.86877	3.17467	1.95604	2.24499
ENSHGLG00100003499	0	0.365349	0	0.300451	0.322535	0	0.300885	0
ENSHGLG00100003500	1.63202	1.65759	0.914066	2.40081	0.898196	1.6023	2.08643	2.16509
ENSHGLG00100003501	27.0909	24.4765	23.2983	22.6207	21.3013	23.2748	21.3241	21.0489
ENSHGLG00100003502	10.5199	10.7632	10.3003	10.8725	9.81164	8.70901	9.20706	9.07119
ENSHGLG00100003503	0	0.0819376	0	0	0.0718506	0	0.141166	0
ENSHGLG00100003504	0.115033	0.243303	0	0.118023	0	0.102329	0.104793	0.0974377
ENSHGLG00100003505	6.74765	7.1359	5.85571	4.45372	4.81341	7.63671	7.09272	7.03453
ENSHGLG00100003506	36.2566	46.3447	65.9625	63.4224	65.1985	84.4225	68.9308	68.8993
ENSHGLG00100003507	0	0	0	0	0	0	0	0
ENSHGLG00100003508	51.74214	50.3064	56.49044	66.56966	56.23827	72.23936	65.88974	60.7935
ENSHGLG00100003509	0	0	0	0	0.0863675	0	0	0
ENSHGLG00100003510	8.764608	8.201775	8.512175	8.610921	8.483787	10.76261	10.60563	10.71777
ENSHGLG00100003511	126.297	131.961	131.732	143.77	133.401	145.311	157.05	157.366
ENSHGLG00100003512	29.9286	32.4984	31.7453	32.3551	32.4626	39.4794	33.8778	28.4065
ENSHGLG00100003513	0	0	0	0	0	0	0	0
ENSHGLG00100003514	7.69287	4.25172	4.71803	4.86498	3.90756	4.18042	4.68382	4.12584
ENSHGLG00100003515	19.9287	20.9249	20.7309	19.8142	20.197	20.2105	17.8955	19.0509
ENSHGLG00100003516	490.135	459.088	481.788	378.643	438.051	513.661	404.964	417.173
ENSHGLG00100003517	0	0.445654	0	0.404493	0.390792	0.31301	0	0.7139
ENSHGLG00100003518	0.19372	0.208377	0.784791	0.930857	1.57574	1.70059	1.08466	0.638119
ENSHGLG00100003519	6.93154	7.84478	6.23595	8.34754	6.20242	7.06723	8.86253	7.10738
ENSHGLG00100003520	0.690196	0.729909	0.353933	0.987041	1.28011	0.507738	0.943141	0.584626
ENSHGLG00100003521	6.7774	8.02745	6.67287	6.97844	4.27382	6.38176	5.92717	5.51113
ENSHGLG00100003522	44.7413	47.2616	45.7295	47.3793	43.4801	46.5149	40.3865	42.224
ENSHGLG00100003523	0	0	0	0	0	0	0	1.13607
ENSHGLG00100003524	10.415883	9.75786	11.35647	11.63615	8.04962	13.07086	9.69791	9.57717
ENSHGLG00100003525	0.060201	0.0636648	0.0308711	0.0573951	0	0.0221432	0.0274212	0
ENSHGLG00100003526	13.5717	12.347	13.7975	13.2781	12.2834	13.9949	11.1489	12.3743
ENSHGLG00100003527	29.52087	27.75364	27.62519	28.94035	21.38291	23.34078	25.229054	22.39643
ENSHGLG00100003528	0	0	0	0	0	0	0	0
ENSHGLG00100003529	8.12108	9.59788	8.21269	11.0879	7.91346	8.9624	9.18532	8.88563
ENSHGLG00100003530	5.7966	3.91647	4.29361	4.75887	4.7782	6.21867	3.96048	6.41025
ENSHGLG00100003531	0	0	0	0	0	0	0	0
ENSHGLG00100003532	201.6722	233.3579	261.9979	206.7474	241.1315	308.055	223.7023	248.5316
ENSHGLG00100003533	0	0	0	0	0	0.171441	0	0
ENSHGLG00100003534	14.4576	11.6576	12.9038	15.0336	15.8557	16.2633	14.6452	11.4178
ENSHGLG00100003535	0.472577	0.497759	0.31962	0.448052	0.142597	0.460866	0	0
ENSHGLG00100003536	74.0191	79.192	78.2185	81.4862	102.662	107.155	91.5607	100.872
ENSHGLG00100003537	2.15531	0.927151	1.3983	1.45489	2.08995	1.55328	0.686521	1.53325
ENSHGLG00100003538	1.69238	0.973542	1.59871	1.79105	1.1395	2.17372	1.12472	1.69261
ENSHGLG00100003539	160.1053	176.6294	187.8845	204.0788	177.4931	204.8445	192.6766	190.537
ENSHGLG00100003540	7.12543	5.64149	7.07337	5.48552	7.38516	7.20394	5.86637	7.77844
ENSHGLG00100003541	477.856	489.666	507.9468	379.346	504.737	534.6505	444.7208	486.155
ENSHGLG00100003542	4.05835	7.00713	5.77618	6.84348	6.27252	5.95069	6.63971	4.65362
ENSHGLG00100003543	0.591637	0.615138	0	0	0.555168	2.23563	1.07283	0
ENSHGLG00100003544	20.5935	25.8082	25.5176	25.1955	26.5304	31.96	25.6848	27.5916
ENSHGLG00100003545	0.289014	0.672415	0.533542	0.330652	0.48243	0.340178	0.157973	0.195846
ENSHGLG00100003546	6.33568	6.006162	6.471765	7.05056	6.51888	7.826649	6.423451	6.137725
ENSHGLG00100003547	13.344	8.90857	9.10872	8.73064	9.4533	11.6681	11.9529	10.1849
ENSHGLG00100003548	10.4712	12.7816	11.327	14.5526	10.0487	10.1558	11.6748	9.75212
ENSHGLG00100003549	18.216	10.1274	8.01539	12.2833	20.1773	11.9945	15.0543	10.143
ENSHGLG00100003550	36.98736	40.98129	46.6892	36.411761	49.02073	52.86989	44.05299	53.93673
ENSHGLG00100003551	2.20149	1.94013	2.25785	1.39925	3.23245	1.48455	2.00553	3.10793
ENSHGLG00100003552	0.139246	0	0	0	0	0	0.128453	0
ENSHGLG00100003553	0	0	0	0.227968	0.110871	0.0879509	0	0
ENSHGLG00100003554	0.152461	0.0806168	0.234546	0.0726776	0.212077	0.39255	0	0
ENSHGLG00100003555	8.85739	8.66814	9.14504	7.17079	6.83627	7.53674	10.9452	8.23354
ENSHGLG00100003556	4.62631	2.9355	7.5916	7.0571	2.57413	9.52929	5.05742	4.70243
ENSHGLG00100003557	0	0.299505	0	0.403708	0.0941338	0.0803316	0.0977211	0
ENSHGLG00100003558	4.46639	5.27907	5.92801	2.25435	5.36012	2.70585	2.63277	4.00577
ENSHGLG00100003559	0.352481	0.465953	0.632633	0.924144	0.245155	0.518601	0.401383	0.597134
ENSHGLG00100003560	0	0	0	0	0	0	0	0
ENSHGLG00100003561	54.1759	70.1118	66.3172	60.433	70.2878	66.9551	64.7322	65.0933
ENSHGLG00100003562	0	0	0	0	0	0	0	0
ENSHGLG00100003563	7.3249	5.0804	6.24408	5.14693	5.93262	6.49071	7.27952	6.52682
ENSHGLG00100003564	0	0	0	0	0	0	0.0767287	0
ENSHGLG00100003565	27.9944	24.3152	29.0711	23.5103	28.4835	39.1866	27.0216	33.4503
ENSHGLG00100003566	12.7804	25.8295	19.4537	21.2393	18.4533	21.7256	18.8206	17.9187
ENSHGLG00100003567	3.24733	2.67713	1.68669	3.45832	2.70542	2.82179	2.52798	3.99145
ENSHGLG00100003568	1.08392	2.63647	2.48274	2.41128	1.7088	1.91372	3.02816	1.56082
ENSHGLG00100003569	17.341	22.5708	23.2192	27.1307	22.713	19.4351	26.9705	23.5394
ENSHGLG00100003570	74.5419	82.994	70.2292	68.7294	59.1226	65.7859	65.5198	53.5031
ENSHGLG00100003571	30.2804	32.8054	33.3658	31.4462	31.7212	33.4963	32.8911	30.5006
ENSHGLG00100003572	7.65217	0	0	0	7.41297	0	0.00369305	0
ENSHGLG00100003573	0	0	0	0.188039	0.178971	0	0	0
ENSHGLG00100003574	0	0.32382	0.15702	0	0	0.225256	0	0
ENSHGLG00100003575	4.73356	3.713718	5.78611	2.09308	3.256543	4.59062	3.9728	4.06042
ENSHGLG00100003576	7.59216	11.5458	13.9642	8.79363	8.728	14.5398	6.2876	10.2044
ENSHGLG00100003577	0	0	0.0794596	0	0.0727422	0	0	0
ENSHGLG00100003578	28.8295	29.1709	33.6742	29.2673	29.9119	34.6598	29.0194	33.0497
ENSHGLG00100003579	4.54028	5.18342	4.74963	4.89297	5.16662	6.24057	5.55825	5.78866
ENSHGLG00100003580	0.261117	0.552283	0.535603	0	0.242147	0.192089	1.66512	0
ENSHGLG00100003581	0	0.176844	0.175138	0.0796554	0.234382	0.0605724	0.154656	0.0709281
ENSHGLG00100003582	0	0	0	0	1.71608	0	0	0
ENSHGLG00100003583	0	0	0	0.169784	0	0	0	0
ENSHGLG00100003584	6.30368	6.22149	5.18332	6.09088	6.31302	6.93576	4.87703	6.25942
ENSHGLG00100003585	0	0	0	0	0	0.0908231	0	0
ENSHGLG00100003586	0	0	0	0	0	0	0	0
ENSHGLG00100003587	0	0	0.316047	0	0	0	0	0
ENSHGLG00100003588	0	0	0.23865	0	0	0	0.215713	0.18969
ENSHGLG00100003589	19.7191	12.5948	18.0213	16.7525	15.3897	16.3734	11.7388	18.026
ENSHGLG00100003590	17.5875	26.2593	20.2441	15.9042	22.867	35.8266	21.7373	36.8262
ENSHGLG00100003591	0.783351	1.61325	0.634267	1.0613	1.18525	1.54682	5.89679	0.349228
ENSHGLG00100003592	26.8336	28.7577	34.2528	24.242	28.1179	31.97	30.3324	27.9532
ENSHGLG00100003593	1.34177	1.20677	1.2294	1.247	1.14227	1.49818	0.956209	1.02098
ENSHGLG00100003594	0.805592	1.18326	0.596711	1.02406	0.166015	0.428009	0.693113	0.379095
ENSHGLG00100003595	1.38592	0.373794	0.520136	0.841175	0	0	0.461125	0.283824
ENSHGLG00100003596	0	0	0	0	0	0	0	0
ENSHGLG00100003597	0.238532	1.48163	0.961667	0.682836	1.32043	1.73382	0.861725	1.00847
ENSHGLG00100003598	176.911	189.127	170.87	172.311	152.338	166.695	182.486	144.154
ENSHGLG00100003599	42.8536	41.6969	45.8193	45.0253	41.1596	49.8073	46.4088	43.9537
ENSHGLG00100003600	33.724	30.6751	31.5412	29.1372	26.4476	30.3205	26.0771	23.0197
ENSHGLG00100003601	0.0899833	0	0	0.0428946	0.041723	0.0661956	0	0.0381099
ENSHGLG00100003602	6.04345	5.49486	8.16343	6.25363	6.97131	8.47689	7.11688	7.265687
ENSHGLG00100003603	0	1.29707	0	0	0	1.71568	0	2.06785
ENSHGLG00100003604	79.7016	94.6951	93.6892	83.903	104.375	115.648	94.087	102.851
ENSHGLG00100003605	0	0	0	0	0	0	0	0
ENSHGLG00100003606	8.374680825272	9.87640127201	8.3066	9.9382	7.37735	8.472205	9.20229	8.268940121195
ENSHGLG00100003607	0.284063	0.300407	0.291335	0	0.395139	0.104485	0.258778	0
ENSHGLG00100003608	1680.623	1453.925	1523.505	1142.431	1393.204	1511.904	1309.85	1310.136
ENSHGLG00100003609	0.758375	3.95053	8.27746	9.00598	10.5335	5.71841	7.02436	12.2417
ENSHGLG00100003610	2.66491	3.53451	5.19753	5.83364	3.63398	4.32828	4.69895	5.44776
ENSHGLG00100003611	0	0	0	0	0	0	0	0
ENSHGLG00100003612	3.30579	2.185	4.8031	4.59625	3.57657	4.66111	3.8899	5.01694
ENSHGLG00100003613	7.75423	9.56713	15.1102	14.5392	15.3405	18.8243	15.3054	17.953
ENSHGLG00100003614	3.65432	3.1826	4.93286	4.81612	4.95866	5.47539	4.89565	4.11957
ENSHGLG00100003615	173.6193	165.2857	188.9656	141.6319	142.9814	190.6891	142.733	158.7325
ENSHGLG00100003616	0.141496	0.0598551	0.0870712	0.161882	0.104973	0.0416363	0.0773409	0.167795
ENSHGLG00100003617	29.2716	27.1618	30.4391	34.2817	27.5231	36.0491	31.8656	29.4217
ENSHGLG00100003618	0	0	0	0	0	0	0	0
ENSHGLG00100003619	56.6514	58.2769	57.9405	57.2092	57.9511	55.4716	57.0088	54.0647
ENSHGLG00100003620	10.6326	3.79812	10.8079	2.61311	11.5693	14.7398	9.16962	12.2886
ENSHGLG00100003621	0.0523734	0.0553869	0.161671	0	0.145705	0.0772215	0	0
ENSHGLG00100003622	0.33637	0.178209	0	0	0	0.123863	0.615667	0.285032
ENSHGLG00100003623	43.6168	50.5057	50.3889	36.7406	62.7925	57.9987	54.0224	57.6492
ENSHGLG00100003624	7.54318	9.67069	10.4159	11.2093	13.0524	13.2992	10.3652	16.8123
ENSHGLG00100003625	0	0	0.767752	0	2.15165	1.1081	0	0
ENSHGLG00100003626	0.0998134	0.0713862	0.205168	0.0962111	0.0947208	0.174246	0.122193	0.17267
ENSHGLG00100003627	0.503473	0.502862	0.430301	0.613342	0.674404	0.781906	0.687986	0.639695
ENSHGLG00100003628	1.25547	1.32771	1.3353	1.28562	0.862417	1.29985	1.059	1.45731
ENSHGLG00100003629	77.3682	104.633	109.578	97.4108	90.5213	101.007	96.8701	88.8306
ENSHGLG00100003630	51.86457	50.9782	55.9209	65.08526	55.38107	54.72071	57.96827	63.030747
ENSHGLG00100003631	22.2534	50.8916	66.4401	12.8026	11.65	31.7827	15.5449	14.7894
ENSHGLG00100003632	0.267953	0.155658	0.178954	0.191515	0.107929	0.157175	0.256236	0.147376
ENSHGLG00100003633	0	0	0.124719	0	0.338314	0.357835	0	0.206011
ENSHGLG00100003634	1.18557	1.11234	2.14956	1.02152	1.27828	1.61451	1.9078	1.42251
ENSHGLG00100003635	59.815353	56.5721	57.802459	54.4353	54.824046	60.8135	57.683777	59.437344
ENSHGLG00100003636	40.5796	29.2776	32.5498	35.6775	38.9005	25.2059	38.1662	40.2129
ENSHGLG00100003637	94.7057	81.4359	78.0455	69.6659	67.0615	68.4454	78.9713	63.8171
ENSHGLG00100003638	68.0993	82.3059	81.6131	92.0983	78.1646	89.1791	84.1248	79.9581
ENSHGLG00100003639	8.34131	0.452372	2.41291	2.24302	0.595024	0.629357	0.97421	0.724662
ENSHGLG00100003640	14.474	8.18383	11.6111	7.65113	9.50203	9.59346	9.85658	8.67917
ENSHGLG00100003641	250.833	220.019	287.816	219.504	242.48	276.005	244.699	261.15
ENSHGLG00100003642	277.305	309.146	317.065	269.249	259.944	321.357	214.577	262.882
ENSHGLG00100003643	0	0	0	0	0	0	1.08984	0
ENSHGLG00100003644	34.7774	26.8947	34.97753	33.37849	31.97917	37.6167	39.1007	39.28554
ENSHGLG00100003645	0	0	0	0	0	0	0	0
ENSHGLG00100003646	53.8936	62.0405	62.4687	50.3329	63.9238	60.3133	55.9333	57.8293
ENSHGLG00100003647	0	0	0	0	0	0	0	0
ENSHGLG00100003648	59.9555	76.4754	86.0828	77.0063	83.5865	104.336	88.9955	82.5394
ENSHGLG00100003649	1.81447139	2.439159	2.251488	3.36281	2.454755	1.747085	3.072714	2.242188
ENSHGLG00100003650	249.625	283.526	353.705	273.806	355.23	321.965	305.95	282.388
ENSHGLG00100003651	54.93996	62.40666	69.8005	55.28058	75.12641	78.0494	70.9912	88.3779
ENSHGLG00100003652	28.0322	29.2913	27.2547	23.922635	27.8129	26.599	26.7779	25.181368
ENSHGLG00100003653	0	0	0	0	0	0	0	0
ENSHGLG00100003654	12.988	14.849	14.8506	12.0062	14.2824	16.6236	14.2703	16.4278
ENSHGLG00100003655	0	0	0	0	0	0	0	0
ENSHGLG00100003656	8.23281	8.21369	9.39945	7.25671	6.77039	9.3703	7.35849	7.76301
ENSHGLG00100003657	29.5159	28.083	30.1766	24.0824	26.6851	29.8811	27.9844	25.4715
ENSHGLG00100003658	11.8208	10.8575	15.0551	14.201	12.5511	15.7152	12.1058	10.6527
ENSHGLG00100003659	238.404	234.402	254.897	237.774	184.11	192.31	216.131	177.018
ENSHGLG00100003660	9.0967	9.85081	9.58739	11.7139	7.71984	10.3937	10.9063	9.23448
ENSHGLG00100003661	0	0	0	0	0.302452	0	0	0
ENSHGLG00100003662	14.1874	15.8372	16.1673	13.5261	18.2731	12.1763	15.0786	10.6821
ENSHGLG00100003663	0	0.140221	0	0	0	0	0	0.112311
ENSHGLG00100003664	1.51591	0.863226	1.9135	2.77934	0.973232	1.02939	1.59343	0.197545
ENSHGLG00100003665	0	0	0.186008	0	0	0	0.16838	0
ENSHGLG00100003666	10.3743	7.27006	8.59687	7.41139	5.59032	7.84548	7.48754	7.67581
ENSHGLG00100003667	0	0.123657	0	0	0	0.258054	0.106521	0
ENSHGLG00100003668	2.0893	1.60927	1.55534	1.84567	1.10775	1.88549	1.40633	1.56983
ENSHGLG00100003669	0.117901	0	0	0	0	0	0.0552592	0
ENSHGLG00100003670	13.57844	15.00821	12.69335	12.16011	12.80724	14.75946	13.33021	13.08927
ENSHGLG00100003671	15.70532	14.586799	17.49113	14.5993	13.441932	17.83775	14.947203	14.682012
ENSHGLG00100003672	12.4497	13.2243	11.633	14.1342	11.3716	13.2147	11.0782	9.71781
ENSHGLG00100003673	55.2787	59.4119	61.4159	63.4337	55.6349	64.2111	60.2676	60.7882
ENSHGLG00100003674	6.28112	7.73339	4.92277	7.55633	7.33983	5.69805	6.71556	7.11697
ENSHGLG00100003675	378.585	591.202	574.333	626.801	637.775	668.691	650.056	706.8
ENSHGLG00100003676	24.5474	21.5411	26.2216	19.894	19.9964	25.0655	20.8897	21.7407
ENSHGLG00100003677	9.57435	10.4837	11.2967	12.117	9.90023	10.8455	12.8902	9.76058
ENSHGLG00100003678	11.3899	13.8203	15.0014	15.3169	17.7893	16.9341	19.7691	22.9514
ENSHGLG00100003679	0.191106	0.202111	0.335998	0.260284	0.379762	0.361507	0.373062	0.254376
ENSHGLG00100003680	59.3342	54.732	58.9767	47.4729	60.3563	58.9356	51.7907	55.5724
ENSHGLG00100003681	21.0183	9.16892	16.7062	15.029	10.7202	11.2099	12.9245	11.5722
ENSHGLG00100003682	128.061	129.489	136.46	137.621	127.265	143.055	135.309	133.424
ENSHGLG00100003683	0.111682	0	0	0	0	0	0	0
ENSHGLG00100003684	0	0	0	0	0	0	0	0
ENSHGLG00100003685	47.2202	37.477	42.0592	34.1346	37.6913	48.444	38.6904	39.9976
ENSHGLG00100003686	4.97883	3.94898	5.95734	4.20287	5.00188	4.69276	4.96087	5.22768
ENSHGLG00100003687	0	0	0.0741955	0	0	0	0	0
