sample_SRR5279360	sample_SRR5279359	sample_SRR5279358	sample_SRR5279356	sample_SRR5279349	sample_SRR5279348	sample_SRR5279345	sample_SRR5279344
ENSPEMG00000008441	12.0173	13.4624	11.8013	13.9122	17.6435	14.3419	15.8952	11.3253
ENSPEMG00000008442	12.5174	12.3816	8.46183	9.65556	16.104	11.7455	17.4047	9.32715
ENSPEMG00000008443	6.109727	4.13965	4.36499	5.40935	9.04474	16.8608	8.49823	5.88464
ENSPEMG00000008444	29.8969	33.5526	21.0703	15.6825	67.4838	51.3986	22.1208	29.1011
ENSPEMG00000008445	17.59521	10.9006	16.23002	13.229667	28.6865	20.6598	24.6129	17.7895
ENSPEMG00000008446	376.504	361.15101	355.697	338.12147	152.255	107.991	134.618739	194.523
ENSPEMG00000008447	14.75062	24.6562	33.228	11.79197	5.99549	12.2988	18.62115	13.017
ENSPEMG00000008448	14.993144	10.6875	11.1079	17.7498	14.5291	20.0955	18.6308	7.74086
ENSPEMG00000008449	133.304	140.468	115.901	127.022	103.906	175.508	162.494	143.255
ENSPEMG00000008450	0	0	0	0.137821	0	0	0	0
ENSPEMG00000008451	11.9470000213336	23.31739	16.15822883	12.9407170140131	28.638	23.317	16.2487	19.17291
ENSPEMG00000008453	0.614058	1.89364	0.172954	1.60313	0	0	0.538026	0.470675
ENSPEMG00000008455	0	0	0	0	0	0	0	0
ENSPEMG00000008456	1.24149	0	1.31334	2.00368	0	0	2.374752	1.07547
ENSPEMG00000008460	3.739202	5.48234	3.470471	2.2729	2.17226	10.1901	5.20153	3.63281
ENSPEMG00000008461	0.117523	0	0.0655664	0	0	0	0	0
ENSPEMG00000008462	27.6724	28.9411	22.4111	24.324	21.7617	20.7595	27.0087	20.045
ENSPEMG00000008463	0	0	0.527481	0	0	0	0	0
ENSPEMG00000008464	0	0	0	0	0	0	0	0
ENSPEMG00000008466	14.102195	15.64074	10.727399	16.094683	10.5601	8.07982	14.35795	8.031337
ENSPEMG00000008467	11.4403	9.98467	9.6654	13.8109	11.4192	18.0632	15.0748	11.4999
ENSPEMG00000008468	25.5504	29.3106	36.9996	48.6159	52.7048	42.6389	36.0137	32.2018
ENSPEMG00000008471	126.633	119.949	129.5	118.619	153.57	90.328	126.975	102.137
ENSPEMG00000008472	49.9517	68.6955	36.9221	63.3514	75.7665	41.7939	78.2761	47.9265
ENSPEMG00000008474	92.3822	112.282	84.5971	84.7716	122.02	20.7349	89.3403	111.698
ENSPEMG00000008475	0.575017	0	1.08029	0.381692	8.12373	0	0.672236	0
ENSPEMG00000008476	5.27899	7.45519	6.48958	4.58782	0.156548	4.49217	6.09049	4.03786
ENSPEMG00000008477	0	0	0	0	0	0	0	0
ENSPEMG00000008480	82.7877	64.3305	62.5945	74.994	111.929	94.6303	143.626	94.0352
ENSPEMG00000008481	0.49418	1.68307	1.5394	0.14624	0	0	0.116754	0
ENSPEMG00000008482	0	0	0	0	0	0	0	0
ENSPEMG00000008484	15.369027	11.47	13.9724	13.7439	17.3826	15.0520441993	14.774658	13.5578
ENSPEMG00000008486	0	0	0	0.297245	0	0	0	0
ENSPEMG00000008487	32.6005	47.769	39.8654	31.4469	64.0772	44.2764	33.8646	53.9289
ENSPEMG00000008488	9.88987	10.7911	6.09494	8.13193	18.8185	5.35802	6.73692	7.96668
ENSPEMG00000008489	4.90261	5.42691	3.52033	11.782	6.39314	1.10228	5.27957	3.21947
ENSPEMG00000008490	0.194194	0	0	0	0	0	0	0
ENSPEMG00000008491	6.50628	9.212	7.54451	9.66734	6.15151	6.99126	9.54661	8.94754
ENSPEMG00000008492	0	0	0	0	0	0	0	0
ENSPEMG00000008494	45.2707	42.9259	42.0763	45.9216	36.8991	62.3394	56.6882	39.58053
ENSPEMG00000008495	0	0	0	0	0	0	0	0
ENSPEMG00000008496	53.0003	46.128	42.4046	44.1589	58.0463	30.1964	57.0977	51.9591
ENSPEMG00000008497	1.91197	1.80867	1.36384	2.24087	0	0	1.57176	3.47989
ENSPEMG00000008498	3.99464	3.60865	3.90569	2.61212	4.11859	2.80304	5.03064	3.10044
ENSPEMG00000008499	108.766	81.1864	90.6752	93.5125	91.9245	95.0386	137.958	77.7289
ENSPEMG00000008500	3.494276	4.43798	2.461052	3.926657	0	3.585703	2.1232	2.93108
ENSPEMG00000008502	4.19291	5.68479	5.05776	8.50746	11.5521	8.43307	5.25163	4.60875
ENSPEMG00000008503	0	0	0	0	0	0	0	0
ENSPEMG00000008504	17.6487	11.4853	13.3477	15.4428	19.8072	36.2446	20.484	29.8583
ENSPEMG00000008505	4.44121	3.13425	4.1371	4.94631	6.30669	13.6794	4.33028	3.90662
ENSPEMG00000008506	0.0964535	0	0	0	0	0	0	0
ENSPEMG00000008507	3.40382	3.68733	1.45463	5.44008	2.81011	4.37381	2.24569	4.0325
ENSPEMG00000008508	13.401	24.30019	9.23423	17.0659	27.5381	55.0305	11.5508	16.096767
ENSPEMG00000008510	7.723276	6.422654	6.980091	7.59137	3.36672	11.018682	5.043000881678	3.9991827
ENSPEMG00000008511	1.06167	0	0	0.21071	0	16.3983	0	0
ENSPEMG00000008512	23.2098	31.4154	25.1945	30.4802	27.6295	18.7939	28.8176	17.6151
ENSPEMG00000008513	3.24447	0	2.39252	6.39521	10.6414	2.50674	0	0.394583
ENSPEMG00000008514	7.06094	5.32983	4.38935	5.93906	0	0	4.19813	5.51243
ENSPEMG00000008515	0.547605	0	0.744391	1.47013	1.74399	0	1.40204	0
ENSPEMG00000008516	0	0	0.535277	0	0	0	0	0
ENSPEMG00000008517	15.8399	13.93429	12.24491	15.8862	16.5264	8.51314	18.743389	15.7129
ENSPEMG00000008518	0	0	0	0.297245	0	0	0	0
ENSPEMG00000008519	542.994	499.867	473.039	497.324	690.113	612.867	680.745	605.711
ENSPEMG00000008520	34.3899	34.35	23.4433	28.5814	57.3893	35.7925	45.7228	43.4119
ENSPEMG00000008521	83.2559	74.7344	100.563	93.2035	47.1031	116.524	77.2649	72.5172
ENSPEMG00000008522	16.1862	17.3816	7.48651	13.8072	3.69991	48.6817	33.5076	29.6222
ENSPEMG00000008523	0.290541	0	0	0	0	0	0	0
ENSPEMG00000008524	10.1062	7.38904	16.95681	15.32882	9.32769	13.15071	15.60183	7.83798
ENSPEMG00000008525	7.96024	12.8558	3.99116	6.34718	0	0	10.0538	5.47045
ENSPEMG00000008527	0	0	0	0	0	0	0.846243	0
ENSPEMG00000008528	33.8711	51.4717	43.3799	45.2058	26.1321	43.594	34.4467	46.8192
ENSPEMG00000008530	2.772296	1.578924	1.76237	1.554248	2.314899	5.43288	2.007571	0.1346988
ENSPEMG00000008531	8.40619	6.52909	8.80838	7.35537	0	12.0006	5.02064	7.1585
ENSPEMG00000008532	20.821	27.9802	28.0139	16.7951	28.5061	16.3018	15.747	17.6223
ENSPEMG00000008534	0	0	0	0	0	0	0	0
ENSPEMG00000008535	28.4169	21.4794	24.4866	22.3603	39.4139	34.9177	30.9119	22.7872
ENSPEMG00000008536	0	0	0	0	0	0	0	0
ENSPEMG00000008537	0.3666151	0	0	0	0	0	1.32368	0
ENSPEMG00000008538	783.582	660.305	647.747	706.807	458.154	547.245	513.459	554.313
ENSPEMG00000008539	23.40458	28.7133	20.63642	16.00435	26.1642	18.3090466	20.27622	17.75191
ENSPEMG00000008540	0	0	0	0.271056	0	0	0	0
ENSPEMG00000008542	0.268228	0	0	0.266289	0	0	0	0
ENSPEMG00000008543	0.14432	0	0	0.49995	0	3.86709	0	0
ENSPEMG00000008544	0.117213	0	0	0.1944534	0	0	0.799239	0
ENSPEMG00000008546	97.4249	114.686	91.6868	101.733	133.001	153.485	129.689	102.24
ENSPEMG00000008547	23.2013	20.7463	19.5348	23.1632	34.0537	37.3072	26.7036	18.479
ENSPEMG00000008549	875.81	660.382	915.938	611.437	452.932	504.895	378.159	414.917
ENSPEMG00000008550	11.8278	18.6303	9.49501	20.5053	15.9794	13.2336	18.6408	16.5893
ENSPEMG00000008551	0.351045	0	0	0.260915	0	11.7835	0.308769	0
ENSPEMG00000008552	0	0	0	0	0	0	0	0
ENSPEMG00000008553	15.5228	8.26488	9.1832	12.3547	27.6478	0	6.64752	2.25719
ENSPEMG00000008554	2.58104	2.72495	2.28446	4.28747	3.0779	2.14846	2.88895	3.26097000484822
ENSPEMG00000008555	4.10029	0	0	0.378625	0	0	1.34525	0
ENSPEMG00000008556	83.0785	75.0882	72.8258	75.0344	79.8738	66.5895	92.8274	73.8132
ENSPEMG00000008557	0.04590441093	0	0.4603064367	0.7706371546	0	0	0	0.273277506
ENSPEMG00000008558	205.933	195.594	214.415	201.147	278.168	236.481	189.65	218.422
ENSPEMG00000008559	2.82761	1.07837	2.81299	0.395099	0	0.109644	1.30219	2.38884
ENSPEMG00000008560	0	0.327397	0	0.0811286	1.03132	0	0	0
ENSPEMG00000008561	1.15699	0	1.31022	0	0	0	0	0
ENSPEMG00000008562	3.67587	0.416158	3.64356	2.14269	0.935481	0	2.2185	7.48421
ENSPEMG00000008563	1.67803	2.31834	2.05291	3.10656	2.49858	0.853693	2.42827	2.20154
ENSPEMG00000008564	56.4363	66.5031	63.0771	73.3592	48.0064	73.7967	56.9903	51.6176
ENSPEMG00000008567	11.1753	13.6243	8.78856	10.0431	12.8645	6.22245	11.4736	9.19658
ENSPEMG00000008568	2.88104	1.70742	5.20191	2.96167	0	0	3.38523	9.0853
ENSPEMG00000008571	12.4849	19.7511	11.7834	18.984	9.04305	34.8686	13.4385	6.72929
ENSPEMG00000008572	8.62603	8.88582	10.1874	10.9559	10.1955	24.6797	11.5055	5.54422
ENSPEMG00000008573	4.33026	2.56156	3.53618	3.66386	10.2147	4.76809	8.6136	3.73928
ENSPEMG00000008574	154.704	147.113	183.933	121.28	132.216	198.629	190.699	104.757
ENSPEMG00000008575	30.5202	76.6607	26.9295	51.9362	11.4274	0	2.59458	5.39116
ENSPEMG00000008576	45.6798	58.567	44.8373	65.78244	46.5227	60.8947	59.02775	42.76
ENSPEMG00000008577	4.78212	5.58329	4.87252	6.09331	4.1738	3.73909	5.94919	7.20369
ENSPEMG00000008578	0.526707	0.725649	0.664266	0.450362	2.58117	2.24656	0.622018	1.45894
ENSPEMG00000008579	3.20544	12.5568	6.88338	6.19395	0	0.124211	3.89044	4.03958
ENSPEMG00000008580	2555.63	1833.85	2301.2	1896.27	2303.11	2749.98	2933.06	2957.98
ENSPEMG00000008581	4959.14	3977.03	5086.65	6006.84	3939.45	4162.01	1615.16	7197.75
ENSPEMG00000008582	2.187885	3.12232	2.24484	2.78103	3.4546400501245	3.79802	3.46267	0.756657
ENSPEMG00000008584	8.00591	5.56164	6.85885	6.2896	14.5515	0	5.85517	7.41581
ENSPEMG00000008586	2.81217	4.06136	2.31452	2.85966	1.68507	2.08197	2.58497	2.80858
ENSPEMG00000008587	633.289	710.795	678.882	645.885	718.657	490.771	701.535	656.228
ENSPEMG00000008590	1.81504	1.77208	0.600649	1.69594	7.27227	4.08011	0.948678	0
ENSPEMG00000008591	5.26461	4.35428	5.09716	7.22247	6.48647	5.96777	4.57415	5.45836
ENSPEMG00000008592	104.002	121.689	93.4257	91.5806	107.184	127.039	91.6594	73.2963
ENSPEMG00000008593	6.44881	3.508272	5.61612	6.18947	2.32495	2.55376	6.33273	5.20064
ENSPEMG00000008595	0.927646	2.35577	1.19671	0.986698	0	0	0	0
ENSPEMG00000008596	3.60076	3.73808	3.28742	7.28248	3.77481	0.567328	4.03563	5.19719
ENSPEMG00000008597	51.4832	35.184	22.3339	26.6659	30.2095	20.7228	17.5079	29.8861
ENSPEMG00000008598	3.84915	6.94447	7.76146	7.67426	0	0	0.219179	5.29021
ENSPEMG00000008599	3.01196	6.63965	2.33338	3.35396	5.04806	8.36528	2.70732	4.41295
ENSPEMG00000008601	2.27411	2.30332	1.42705	3.57924	1.39342	0.0746985	5.23166	1.12053
ENSPEMG00000008602	0.355646	0	3.21235	2.34018	0	0	0	0
ENSPEMG00000008603	19.9635	22.7711	16.5218	25.8361	22.4827	25.9409	24.02	22.0616
ENSPEMG00000008605	54.3683	50.9676	44.8712	44.5585	70.4957	61.9775	64.4185	40.5989
ENSPEMG00000008608	59.9594	45.4038	40.8607	42.6005	69.4043	53.516	54.2868	44.0811
ENSPEMG00000008610	42.5342	44.1036	46.4893	41.5299	58.7886	59.2198	49.4876	39.0681
ENSPEMG00000008611	20.9849	23.3188	18.182	16.8351	25.3112	21.5909	21.0325	22.2231
ENSPEMG00000008613	0.781801	0	0	0	0	0	1.21969	0
ENSPEMG00000008614	12.555	11.6909	7.61913	13.9197	17.0938	13.8498	13.1252	12.186
ENSPEMG00000008615	0.719965	0	0.463985	0.560912	0	0	0.671004	2.70105
ENSPEMG00000008616	271.915	264.378	218.802	278.476	269.138	287.283	388.724	204.103
ENSPEMG00000008617	30.5372	48.3557	19.5273	16.3938	3.30773	3.18428	0	15.1476
ENSPEMG00000008618	6.72424	6.4567	4.82528	4.88391	16.5638	3.99537	5.82508	4.0738
ENSPEMG00000008619	2.87868	2.41179	2.18331	3.63122	5.11404	8.74462	2.6179	2.61811
ENSPEMG00000008620	10.3789	13.1012	11.9699	16.4918	21.7009	12.8545	11.1597	12.5183
ENSPEMG00000008621	41.787	31.8106	32.0944	33.1961	32.8491	15.3452	32.6371	29.5598
ENSPEMG00000008623	25.7933800154424	29.0952155	22.8566000002932	26.60392	40.8906176493	51.3306	28.47345	18.09073089
ENSPEMG00000008625	3.64862	4.11393	2.40472	3.19624	3.38182	11.9212	4.10219	3.79448
ENSPEMG00000008626	2.762711	4.4758	3.64166	4.22197	4.12514	2.95472	4.244794	2.28763320397
ENSPEMG00000008629	45.390752	53.707	40.4252	50.7815	55.7474	29.8737	51.78323	48.4802
ENSPEMG00000008630	0.197109	0.284238	0.200636	0.194154	0	0.553217	0.233347	0
ENSPEMG00000008631	0	0	0	0	0	0	0.185526	0
ENSPEMG00000008634	0	0	0	0	0	0	0	0
ENSPEMG00000008635	0	0	0	0	0	0	0	0
ENSPEMG00000008637	26.97819	24.3885	20.57928	26.5015	36.2405	44.424	29.203	23.6544
ENSPEMG00000008638	6.94498	1.50793	7.93044	7.81709	12.7928	18.0742	6.81694	2.22052
ENSPEMG00000008639	0	0	0	0	0	0	0	0
ENSPEMG00000008640	73.3426	92.0555	58.4449	89.3444	49.869	80.9411	84.4191	57.5522
ENSPEMG00000008641	8.64264	12.8816	8.353	15.3976	2.78384	12.5444	11.6589	11.314
ENSPEMG00000008644	33.2563	29.717	21.2688	31.0975	35.0981	40.6663	27.6418	38.9109
ENSPEMG00000008645	0.167333	0	0	0.275643	0	0	0	0
ENSPEMG00000008646	0.573967	0.233313	0.398684	0.506799	1.92573	0	0.254559	1.73358
ENSPEMG00000008647	1.73024	1.76484	3.89717	2.97367	8.93815	3.99359	7.16699	4.58432
ENSPEMG00000008650	1.18109	0	0	0	0	0	0	0
ENSPEMG00000008652	1.10965	1.16836	1.22003	0.80618953	3.86085	5.50802863	1.1581555	2.40526
ENSPEMG00000008656	0.215849	1.44589	0	0	0	0	0	0
ENSPEMG00000008657	14.4283	26.335	16.5982	12.8242	42.2835	0	8.60842	4.18722
ENSPEMG00000008658	16.6053	29.6943	19.2583	21.8725	33.898	18.7768	14.423	8.34808
ENSPEMG00000008659	9.17778	11.5551	11.4914	12.2199	6.73487	19.1531	11.8414	7.09284
ENSPEMG00000008660	0	0.110425	0.111693	0.687054	25.0813	56.4047	42.6834	30.0565
ENSPEMG00000008661	113.669	131.112	98.8071	130.101	95.0318	134.5	158.169	112.604
ENSPEMG00000008662	0	0	0	0.803215	8.37173	7.91662	4.69865	5.14921
ENSPEMG00000008663	28.434112	30.7027	32.416384	31.402711	1.68188	0	23.9119	41.204
ENSPEMG00000008664	12.994	32.55102	20.5908	29.1048051	36.6668743218	19.6764	12.8199	18.7007
ENSPEMG00000008665	4.68972	3.46261	5.00492	5.50669	20.7073	0	4.69035	1.88764
ENSPEMG00000008666	1.09165	1.08683	1.28158	1.00182	2.44448	0	1.72	0.898762
ENSPEMG00000008667	154.556	125.18	161.682	182.954	134.037	188.373	200.348	180.011
ENSPEMG00000008668	15.9131	13.7747	17.3781	21.8924	28.1333	17.3918	16.4571	11.5832
ENSPEMG00000008669	20.924602	15.6323	21.2431	11.80325	27.8355	12.5235	15.3717	28.9625
ENSPEMG00000008670	0.243634	0	0.963082	0.600506	0	0	0.288024	0.801626
ENSPEMG00000008671	0	0	0	0	0	0	0	0
ENSPEMG00000008672	0.527545	0	0	0.708824	0	8.61991	0	0
ENSPEMG00000008673	3.70248466	7.69715	2.988362	2.25247	3.21458	3.0775	4.87527	2.75271
ENSPEMG00000008675	0	0	0	2.12078	0	0	0	0
ENSPEMG00000008676	9.52103	12.8352	8.80742	10.1943	22.9034	10.3604	14.1443	14.4228
ENSPEMG00000008677	23.7563	27.746	18.9962	27.5913	34.8082	24.0876	30.5789	15.3792
ENSPEMG00000008678	27.97	25.8887	32.075	26.9769	61.6129	29.8199	35.3083	27.7375
ENSPEMG00000008680	6.66395	2.59925	6.36322	9.65995	0	16.7161	4.8653	7.08399
ENSPEMG00000008681	142.338	152.356	151.714	153.315	182.355	124.591	123.599	124.336
ENSPEMG00000008682	0.568874	3.31629	0	0.402498	0	0	1.43097	0
ENSPEMG00000008683	5.0247	10.26282	5.063285	7.04817	7.8093	13.6182	4.79923	4.55884
ENSPEMG00000008684	0	0	0	0	0	0	0	0
ENSPEMG00000008685	2.10617	2.77026	2.20749	3.28551	4.10482	4.30681	2.72066	2.78195
ENSPEMG00000008686	2.61785	1.3496	2.75122	2.16348	3.36024	5.57567	3.80575	1.27138
ENSPEMG00000008687	5.78889	6.10545	3.88355	4.71452	5.66589	2.51886	7.44269	7.33164
ENSPEMG00000008688	0.0208683	0	0	0.154225	0	0	0.0740716	0.185075
ENSPEMG00000008689	8.17027	16.3917	7.76913	16.1841	16.2354	7.07445	6.96096	9.19494
ENSPEMG00000008690	2.8167	2.96435	2.42369	3.72772	3.76266	1.95432	2.67974	1.39028
ENSPEMG00000008691	19.2341	18.1101	14.6766	19.7316	19.9397	16.6249	25.5242	17.3114
ENSPEMG00000008692	1.52418	0.796093	0	0.993185	0	0	0.565088	0
ENSPEMG00000008693	0.0119101	0	0	0.0175905	0	0	0	0
ENSPEMG00000008694	0	0	0	0.151691	0	0	0.269921	0
ENSPEMG00000008695	2.10194	0	0	0	0	0	0	0
ENSPEMG00000008696	0	0	0	0	0	0	0	0
ENSPEMG00000008697	5.96875	7.34324	8.37067	6.08188	4.45015	1.44723	5.07823	6.85088
ENSPEMG00000008699	0.405078	0	0.173724	0.4001873	0	6.763649	0.537088	2.03736
ENSPEMG00000008700	0.110757	0	0.24655	0.0910747	0	0	0	0
ENSPEMG00000008704	0.160441	0	0	0.476729	0	0	0	0
ENSPEMG00000008705	353.2428	327.374	291.997	379.8349	370.563	457.0243	412.80066	365.73
ENSPEMG00000008708	0	0	0	0	0	0	0	0
ENSPEMG00000008709	0	0.873276	0.762635	0	0	0	0	1.27568
ENSPEMG00000008710	1.18643	0.389999	1.72108	1.23164	0	4.54858	0.628518	1.41784
ENSPEMG00000008711	8.18115	11.883	8.1584	12.4826	10.6876	11.5861	7.49134	8.18138
ENSPEMG00000008712	0.254555	0	0	0.226338	0	0	0	0
ENSPEMG00000008713	0	0	0	0	0	0	0	0
ENSPEMG00000008714	55.3509	69.3565	52.0801	69.7969	105.201166411	64.7317	91.8311	54.8578
ENSPEMG00000008715	0	0	0	0	4.79803	0	0	0
ENSPEMG00000008716	0	0	0.322125	3.15378	0	0	0	0
ENSPEMG00000008717	103.2989	101.18637	93.78896	104.79904	113.4662	128.6292	134.6505	103.44919
ENSPEMG00000008718	15.6564	16.9039	14.4199	12.5278	2.1629	20.1525	20.3941	9.9336
ENSPEMG00000008719	139.0552	138.3795	116.6641	137.4178	176.3228	145.6177	129.0972	119.2876
ENSPEMG00000008720	0	0	0	0	0	0	0	0
ENSPEMG00000008721	126.1658	103.9297	116.4212	114.6457	119.927	150.6119	142.6775	107.015
ENSPEMG00000008722	78.1491	70.6202	83.982	67.4678	41.6069	20.6755	84.3824	76.7269
ENSPEMG00000008723	0	0	0	0	0	0	0	0
ENSPEMG00000008724	11.3226	8.9545	8.6785	9.96971	12.5956	7.51723	13.6424	8.75173
ENSPEMG00000008725	171.952	162.586	155.638	134.515	134.669	153.672	165.557	201.189
ENSPEMG00000008726	0	0	0	0.151691	0	0	0	0
ENSPEMG00000008728	109.304	129.147	116.693	126.786	126.208	107.961	122.096	108.196
ENSPEMG00000008729	41.5387	43.0397	50.0298	44.3109	42.8987	58.2479	38.4896	45.2231
ENSPEMG00000008730	0.159504	0	0.482468	0.247442	0	0	0.19302200214136	0.0400723
ENSPEMG00000008731	0.728051	0	1.01567	0.959846	0	0	1.71387	0.271993
ENSPEMG00000008732	0	0	0	0	0	0	0	0
ENSPEMG00000008733	44.0488	52.9592	43.8609	48.3688	54.5552	68.3057	58.8915	48.8045
ENSPEMG00000008734	0	0	0	0	0	0	0	0
ENSPEMG00000008736	0	0	0	0	0	0	0	0
ENSPEMG00000008737	0	0	0	0	0	0	0	0
ENSPEMG00000008738	53.9691	40.4311	47.63438	46.12559	39.97478	31.4438	63.8545	28.24966
ENSPEMG00000008739	8.07192	10.91463	7.24632	12.0175	14.7432	4.50247	10.2715	5.78867
ENSPEMG00000008740	0	0	0	0	0	0.658185	0.63445	0.279176
ENSPEMG00000008741	0.03352979	0	0.0558511	0.0330283	1.16851	0	0	0.198023
ENSPEMG00000008742	0	0	0	0	0	0	0	0
ENSPEMG00000008745	18.7861	16.7498	13.7815	19.7137	16.0401	20.0569	20.1149	10.6621
ENSPEMG00000008746	58.9953	39.41912	48.78843	62.55646	46.5741	88.2307	73.3618	63.2439
ENSPEMG00000008747	7.81322	12.2336	8.56453	8.9877	6.91689	0.547679	1.88945	6.32357
ENSPEMG00000008749	97.0491	60.4089	85.5184	98.6279	48.0406	21.3142	120.628	56.2619
ENSPEMG00000008750	2.74755	1.69433	6.61524	3.96239	8.09569	0	5.57471	3.96071
ENSPEMG00000008752	12.5597	17.4468	14.2905	17.6148	38.4667	13.7604	17.918	7.40222
ENSPEMG00000008754	21.23038	19.727164	20.15797	24.44444	15.1223	21.6569	21.83811	18.0727
ENSPEMG00000008755	7.24952	10.7537	14.9871	9.10314	42.0479	0	6.46872	0
ENSPEMG00000008757	22.006	20.7027	14.38356	18.83703	28.2798	24.57504	25.47579	19.51719
ENSPEMG00000008759	14.5122	16.0531	8.62438	8.53151	5.20956	11.7661	6.36454	8.10827
ENSPEMG00000008760	138.278	150.794	127.576	101.56	157.193	77.0076	114.835	184.256
ENSPEMG00000008762	0.929709	2.211824	1.13429	1.1864800751767	0	3.38754	2.735792	0.19758
ENSPEMG00000008763	0.348372	0	0	1.4955	0.559556	0	2.13822	0
ENSPEMG00000008764	6.60238	5.52011	4.53938	5.34127	6.81413	4.16767	11.595	2.7186
ENSPEMG00000008765	1.00135	2.59089	1.53098	2.56754	2.29213	5.74949	1.66948	1.36842
ENSPEMG00000008766	0	0	0	0	0	0	0	0
ENSPEMG00000008767	93.4926	93.2933	89.575	118.73951	153.961	90.3021	103.148	124.884
ENSPEMG00000008768	35.6421	26.7873	26.8357	32.4721	29.9899	60.2698	44.3544	32.4934
ENSPEMG00000008769	115.169	92.8384	94.9742	78.7282	82.3768	102.161	109.308	119.47
ENSPEMG00000008770	13.3952	11.1345	10.1445	12.1104	3.26502	6.58726	11.8261	9.50821
ENSPEMG00000008771	0.132501	0	0.196799	0.305266	0	0	0.156293	0.328512
ENSPEMG00000008772	5.0965	4.1411	2.95006	3.70245	8.84199	6.95969	5.99695	2.63433
ENSPEMG00000008773	0	0	0	0.21743	0	0	0.308769	0
ENSPEMG00000008774	0	0	0	0	0	0.0842035	0	0
ENSPEMG00000008775	1.02135	0.926324000833728	0.64054824899	0.71048842314	1.17940184685	0	0.31269346422	0.246366533969
ENSPEMG00000008777	7.45954	5.28753	5.43211	5.56788	5.36239	6.86635	6.626	4.81875
ENSPEMG00000008778	1.04815	0	0	0	0	0	0	0
ENSPEMG00000008779	7.83723	11.8218	10.0967	11.7938	10.1906	0	13.795	7.8735
ENSPEMG00000008780	0.081916	0.413173	0.242661	0.186893	0.0267431	0	0.106548	0
ENSPEMG00000008781	238.685	298.503	310.015	291.532	238.003	227.229	215.35	223.486
ENSPEMG00000008782	0.330338	0	0	0.0547178	0	0	0	0
ENSPEMG00000008783	3.37334	6.9951	3.25854	4.73369	7.06592	5.17073	3.80575	2.1795
ENSPEMG00000008784	4.53948	6.62607	5.64459	5.07351	9.27307	4.59384	8.11261	8.32497
ENSPEMG00000008785	4.31362	5.322	3.02863	2.05323	14.6832	0	2.67933	4.45319
ENSPEMG00000008786	0.121219	0	0.816753	0.240651	0	0	0.850369	0
ENSPEMG00000008787	2.6757	2.54767	2.23865	3.62878	0.892797	0.569273	1.26682	2.1076
ENSPEMG00000008788	0	0	0	0	0	97.5535	0	0
ENSPEMG00000008789	9.81451	8.72838	8.60117	9.58797	14.792	8.25418	9.75984	10.4434
ENSPEMG00000008792	22.7307	30.2076	22.6022	20.4507	15.5577	48.674	30.1315	20.3184
ENSPEMG00000008793	3.33087	0	0.0382088	0.0895691	0	0	0.365011	6.46051
ENSPEMG00000008794	12.0463	12.0382	13.1716	14.1066	10.329	5.83295	12.6183	16.2683
ENSPEMG00000008795	61.8729	71.5033	49.8618	63.4176	58.9795	47.998	56.2783	62.0604
ENSPEMG00000008796	20.8728	17.9213	18.0091	20.1978	15.5352	27.3621	19.6619	17.3515
ENSPEMG00000008798	7.37767	7.60609	8.10161	8.90207	8.1563	9.98204	7.01065	8.65615
ENSPEMG00000008799	0	0	0	2.57648	0	0	0	0
ENSPEMG00000008802	16.821	20.2449	15.7948	25.275	44.5404	43.8196	16.864	24.7862
ENSPEMG00000008803	39.827	31.89799	26.494238	34.76355	51.80833	40.899	55.9849	40.99986
ENSPEMG00000008804	0.0409691	0	0	0	0	0	0	0
ENSPEMG00000008805	1.12308	0.619183	0	4.68784	0	0	0	0
ENSPEMG00000008808	16.4638	19.1538	14.428923	19.1962	19.8475	3.93538	12.327	13.5919
ENSPEMG00000008809	18.2437	15.862	14.0592	15.1682	29.4512	22.6725	23.5059	17.7667
ENSPEMG00000008810	2.01792	3.27613	1.41935	2.87915	9.95019	0	4.13922	0.494941
ENSPEMG00000008812	6.30216	6.95737	7.64577	4.23433	4.27701	5.7143	5.66493	3.46453
ENSPEMG00000008813	1.35116	4.62766	2.12851	4.87738	12.7227	2.07337	0.988926	0.346777
ENSPEMG00000008814	11.9013	2.66401	7.60789	12.8443	17.0551	10.1213	9.8997	18.4803
ENSPEMG00000008816	1.023491	0.980604	1.162615	1.933495	2.73522	1.32068	1.05571	2.58047
ENSPEMG00000008820	119.2626	115.8533	98.0746	102.9212	128.8551	94.2153	133.8083	95.4697
ENSPEMG00000008821	27.1279	23.967	22.4131	24.2823	56.1101	39.1241	28.4354	33.0135
ENSPEMG00000008822	24.9756	23.7218	26.4027	21.7056	9.46414	8.93349	15.0388	6.05301
ENSPEMG00000008823	4.26911	2.30427	5.01223	4.82781	7.9159	1.63407	5.19694	2.4595
ENSPEMG00000008824	0	0	0	0.497102	0	0	0	0
ENSPEMG00000008826	0	0	0	0	0	0	0	0
ENSPEMG00000008828	0	0	0	0.708824	0	0	0	0
ENSPEMG00000008829	15.0405	16.2396	17.6988	17.5513	19.7959	29.4656	10.5015	9.40737
ENSPEMG00000008830	26.177	2.4852	12.5405	16.8833	62.5244	72.7851	72.271	49.3413
ENSPEMG00000008831	8.99684	13.5033	8.15246	15.39925	12.187	7.80215	11.66423	6.02883
