1.47875 1.85055 10.3556 2.05445 1.67583 1.32137 1.72195
70.6164 61.5205 24.4692 65.5785 73.7986 68.7996 62.4345
1.533581 1.331247 0 1.37509 1.281731 2.019153 0.839003
5.92877 6.29823 11.9799 8.28388 6.40224 6.06935 6.04398
0 0 0 0 0 0 0
1.62762 3.22825 0.563401 3.46674 2.18795 1.39567 2.34944
244.014913 232.839227 85.05121 241.32589 254.971718 243.350782 228.7874
13.56228 14.208718 10.336213 16.99225 13.16423 12.494786 10.33639
25.2434154 23.80999 7.83169 24.752428 22.71013 23.353383 25.470052
0.387363 0.961809 0.268247 1.08401 0.638523 0.192528 0.775695
0 0 0 0.0968943 0 0 0
25.2496 31.8769 9.53727 34.6827 27.0566 27.4006 23.215
19.49246 19.886532 19.863273 22.566842 18.397143 17.434099 18.151657
12.79845 9.64415 9.77468 10.91522 10.336557 12.23151 10.56816
30.7338 24.1651 28.9352 32.1499 35.1484 27.5414 35.462
3.31356 5.70674 0 4.777869 1.62856 4.679018 3.218661
29.254535 29.59826 10.231 30.5146 27.782845 28.3003 29.694927
8.29418 7.70232 7.80486 10.7306 6.49359 4.27246 4.73638
6.81882 11.39992 8.31799 13.74477 6.889868 7.17805 9.29406
37.3497 34.54114 23.20401 30.90664 39.13064 37.91707 41.39823
8.747074 10.168136 0.19386100184956 9.41673 8.847554 9.32185 8.892792
95.96982 96.285831 44.30293 63.9425 93.26644 102.12427 85.46586
21.2315 23.4889 29.9999 19.4047 21.3991 19.7148 26.9261
3.43367 5.59914 4.15493 5.76835 4.75585 4.36519 3.75249
15.1911 13.2471 1.49931 14.6025 15.6472 15.5887 10.3268
20.9097 22.2527 9.23761 22.4499 21.2841 19.4985 18.8412
0.0700082 4.74803 3.25559 20.4525 0.0722638 0.163036 2.02438
64.8591 72.9168 37.291 78.2135 64.5567 67.2223 54.6864
10.92824 13.4821 5.45817 15.49902 9.919389 9.49539 9.65013
1.362877 0.7732030355086 2.46461 0.839701 1.058414 0.687802039 1.171372
16.54489 19.75577 24.23557 16.33733 11.63476 15.92142 15.8827
3.89459 4.1435 0.225251 4.10008 3.75296 4.11049 5.50441
7.83575 8.18758 3.59636 9.41637 7.89674 7.06649 6.76606
96.0983 134.485 32.1106 139.758 113.874 122.859 107.021
0.746534 0.919965 0.861315 0.958752 1.10956 0.192526 0.796598
171.287 141.526 6.50851 152.221 141.498 134.687 127.579
1.12228 2.46095 12.2281 1.24961 1.42461 0.480528 1.32364
8.40295 8.19733 7.80128 7.58596 7.61676 9.12476 7.81331
2.06949 2.46155 3.51495 2.34452 1.95735 2.08922 1.88126
0.705063 0.69588 1.79865 0.931545 0.478689 0.541463 0.687456
24.8663 28.5124 1.07833 16.5671 20.9672 19.8539 20.4954
0.0361023 0 0 0.0156264 0 0.0711932 0.0393461
61.596324 69.3786035 33.64114 72.47259 63.4074327 66.15052 59.3672
8.67405 10.2669 5.7456 8.46308 8.39986 8.18199 9.64999
9.57695 11.458 17.64581 12.30986 9.42492 10.38632 11.87018
23.9455 23.55 13.2105 24.9627 19.7661 21.2406 19.4627
6.664558 6.652016 0.347278 8.02463 6.417835 5.55129 7.100554
2.6008355 2.891432 0.270759 8.8831 3.090644 8.060552 8.568254
45.6142 47.04082 24.07094 45.60291 47.39785 50.1366 56.2879
1.25252 1.74733 6.25918 1.33617 1.13893 1.59783 1.47147
25.9748 23.0155 15.2843 24.2418 27.6051 27.308 26.5757
11.4396 9.98107 13.5633 15.4006 13.834 11.2913 9.82898
175.621 182.599 135.672 172.754 168.535 198.983 219.131
11.5464 9.14143 5.62828 11.2616 9.91548 9.00479 11.9087
12.3733 14.00645 3.227077 17.51322 12.38155 12.13847 11.53948
23.9996 16.2866 14.7932 18.4189 23.5454 25.009 17.9142
17.88883138465 30.096138 26.24824 32.564204 21.091402 21.554865 19.0755992
16.36699 14.72993 11.05222 17.22594 14.46343 16.14209 13.25438
49.4843 50.0248 6.38232 46.9463 45.3499 48.0971 53.2292
24.3912 24.0751 49.1288 25.6054 21.2242 22.6273 24.7382
18.0707 12.4803 0 13.5507 16.9205 14.6466 11.1439
6.53456 8.60182 2.67134 8.35716 6.72386 4.95796 5.16566
4.25684187869 4.118067 12.36211 4.4258458136 4.26757 3.60987 3.14732
4.227749 4.43562 2.406108 4.682769 4.78783 3.96692 3.562452
0 0 0 0 0.0416335 0.047031 0.0432899
20.5275 15.1346 35.688 17.2235 19.7141 24.3937 21.3562
37.7539 37.1572 21.398 36.0428 38.5357 36.0476 31.6934
10.63879 12.14664 2.54125 11.856 9.17689 10.93521 10.22116
9.83457 11.9489 4.20822 14.2173 10.7013 10.5329 10.2537
6.29187 9.71527 2.2339 9.64015 11.3187 5.54717 9.73566
3.2658 3.9715 3.08187 2.72622 2.59405 3.55028 3.26827
7.41606 9.83093 31.1763 10.47119 8.29483 6.79160000386397 6.20683
0.68542 0.362562 0 0 0 0 0
6.613 7.05679 1.80724 8.87085 6.73704 7.20534 6.97037
2.40655 4.0609 5.01974 2.76655 2.50207 1.70499 2.27156
0.449256 0.731702 0.326877 0.475917 0.618349 0.671478 0.347911
19.3348 17.61 19.8366 15.6529 22.01 21.3163 17.3336
15.3905 18.4915 7.99365 18.1308 16.1748 16.0064 15.2379
36.79066 31.83939 1.553547 36.745074 26.2323 26.75001 27.85495
0.2834225 0.03491 0.0372423 0.282058 0.29281439 0.3074771 0.135204
1.64191 2.23502 0.568545 2.27287 1.38374 1.27768 1.69785
17.6236 22.0523 2.002240653 22.43958 18.27396 15.68676 16.05913
25.56507 23.81183 55.42 20.94938 24.83242 29.53395 26.927609
19.0492 22.7582 23.7021 21.3001 18.0073 16.6903 19.6824
27.8901 25.113 32.7803 38.7344 40.7873 28.9096 37.7165
92.9206 92.7492 53.0643 85.0425 93.1452 78.9234 86.751
2.09539 3.18181 4.91596 4.12573 2.0854 2.13191 2.44179
10.3386 10.6998 8.63699 11.1891 6.96773 10.2064 13.4556
3.862393 3.65879 5.96369 4.52406 4.19032 3.62528 4.81189
87.19705 80.41259 23.395662 83.64508 83.94309 82.360421 82.540033
7.90783 5.56706 2.3202 5.92786 4.94493 5.58505 7.4511
3.59805 4.976924 0.8477286683 4.73041332 3.558521 4.40157386411222 4.933571
6.64615 7.31935 2.871555 7.79311 5.085066 5.692169 3.149686
5.387104 5.664623 0 4.20545 5.1893 4.447081 4.578981336
17.7345 12.6078 7.37469 15.9071 14.6002 13.3558 15.8756
0.397566 0.54134 0.811433 0.478162 0.177549 0.301018 0.49272
0.0859935 0.0953151 0 0.110387 0.0884315 0 0.0916776
1.27579 1.6226 1.24581 1.1369 0.86788 1.0318 1.18704
6.821601 5.693441 0.994514 6.323525 6.318255 6.463141 5.614347
0.284265 0.557143 0.93016 0.929026 0.395821 0.520521 0.279638
20.459117 18.059582 6.06096 21.13188 21.25433 20.042856 19.915895
12.586475 14.130355 11.76389 14.709973 11.34962 10.64975 10.4485600682129
3.5074 4.99469 2.45677 4.56961 4.10869 3.6537 4.92455
9.459507 8.65909 4.952089 8.2192 9.681525 8.923812 7.259899
39.85305 38.40115 0.551005 41.67663 36.46681 45.74465 30.49189
0 0.0988634 0.209858 0.038067 0 0 0
5.08738 4.93778 4.18066 4.94093 4.82966 4.86774 4.16414
63.7677 52.7348 15.9294 50.415 66.9682 54.4642 56.561
0.70103 1.54975 0.0785421 1.13614 0.89164 1.0598 1.54724
34.578413 28.90117 25.548165 26.402741 27.577924 34.52676 34.50322
5.35781 5.51313 17.353 5.56282 5.77256 7.39379 6.67899
0.175722167 0.246931 0 0.170999 0.0999975 0.207683 0.191286
0.151746 0 0 0.0975491 0 0 0.081116
88.8644 73.7674 17.7371 67.9992 85.4019 71.015 74.9057
1.10982 0 0 0 0 0 0.454658
26.2145 21.9238 0.893375 22.542 25.7842 27.4046 22.3388
35.7928807951692 39.10664111378 26.78242 45.0609700155626 28.8252100679676 27.43376 27.91031570141
199.036 197.02 46.3231 188.832 188.798 199.097 217.023
74.8462 65.3856 44.3286 59.9346 79.4335 75.4078 72.9534
0 0 0.247545 0 0 0 0
0.519856 0.876657 0.272701 0.927575 0.407429 0.403176 0.389012
20.629 22.7951 19.5806 20.911 20.8942 21.022 20.4691
9.704015 11.672661 5.195193 12.437887 10.201595 9.164402 9.5822225
0 0.0357042 0.643628 0 0.0331768 0 0.0345174
0.532263 1.54373 3.99826 1.57961 0.661774 1.93002 1.14575
54.0536810414 47.20764 10.5906351 47.226845 50.8710564397 46.61773 47.1448473967
46.36173 50.3341 31.413046 59.57622 36.5375 36.45872 37.54428
3.302481 5.501566 4.19355 4.281339 2.311235 3.890606 2.811052
0.168718 0.146131 0.612224 0.338228 0.135681 0 0.0899784
15.3195 18.0792 30.1496 21.1321 15.42 15.4458 16.2576
52.7515 46.233862 37.69058 47.75547 45.47076 47.83326 49.886693
0.657046 0.36776 0.519078 0.708312 0.341696 0.600538 0.434357
0.94100901 1.43754 0.228733 1.26907 0.9158520314289 0.866536 1.084512
0.0625155 0.15074789726 0.074307 0.0404685 0.0845808 0.220715 0.169336
23.6205 21.877899 12.709727 20.689398 23.025618 24.011415 26.121373
5.244333 5.75525 3.376959 6.748772 4.617941 3.868181 4.225846
1.83792 3.82814 1.10451 1.90578 3.0362 1.89508 2.60751
46.844101 50.244048 20.727939 47.938639 45.777598 49.7673 51.931896
0.0391771 0.0700336 0.0463546 0.15198 0.108585 0 0.0558505
5.194191 7.701418 1.153466 6.477947 4.942835 5.6673245 3.964265
37.6058 50.42499 44.76617 51.08804 42.14595 38.32672 47.2299
4.98213 4.55585 1.90242 5.9204 5.39058 8.89831 6.80261
0 0.035628 0 0 0.0662121 0 0
