0 0.0213553 0
1.41099 0.901286 1.171884
2.15499 2.96038 1.22748
0.939754 1.55574 1.4993
0 0 0.0574096
8.87184 5.30452 4.25779
116.309 112.053 32.9247
2.283598 3.018258 3.806068
53.36774 51.4604 35.102789
0.185747 0.390495 0.447239
0 0 0
23.8075 19.2785 23.7302
6.98607 3.303 8.3717
15.99104 29.3382 19.2255
15.6993 26.67629 34.78803
10.46137 3.6446 2.3336441
26.80908 20.33611 38.29210159
2.36269 0.0803152 2.06152
7.165892 8.93047 9.404124
15.063218 23.60636 19.2542
3.66962 4.85542 1.197603
24.31916 24.62789 12.657373
6.26792 7.18453 5.50522
14.7738 27.7281 11.0023
31.3138 30.54414 21.56395
26.3122 23.0521 52.6713
0.0682387 0.0278573 0.4225072
93.9283 60.7955 43.1337
14.4647569006527 8.17887 10.60259416
1.89081173 0.3505076745 0.420496
0.615906 0.349851 0.378971
2.978114 2.338207 1.280942
3.37577 3.71725 3.32935
151.2776 123.07895 300.170918
1.22064 1.26949 0.734059
4.40952 8.45532 31.5572
0.768422 1.44941 0.725457
27.7445 21.5448 12.3551
0.958339 0.398684 0.102249
2.26506 1.59821 3.93975
14.992 13.2559 8.58463
0.173661 0.162062 0.210605
20.600991 17.1499071 26.694292
12.2336 6.99141 16.9924
3.211899 1.7199877 1.269025
16.90125 13.63054 40.13984
0.427117 0.241906 0.175259
1.876249 0.610342 0.735669
12.45967 9.21287 4.58412
1.04596 0.381295 0.125988
15.44908 10.4664 35.17839
2.50036 2.6932 3.54649
123.232 118.398 92.2617
9.41867 7.60826 5.71181
12.70740741 6.88318035058418 48.665899147
0.178506 0.639739 0.709406
21.9169 14.7438 21.7178
3.27667 2.954637 5.232897
53.087 38.6213 19.74719
12.5241 8.48563 3.74542
2.55229 2.02966 0.186115
4.38602 3.04641 20.7575
1.21807 2.00524 1.00128
1.15155 0.875947 1.27335
0.347384 0.298751 0.486609
36.9175 32.5624 14.059
17.63747 12.37566 14.88618
9.79181 5.97576 6.967612
7.49968 4.05023 8.207676
15.00427 8.74088 7.2894885
0.958666 0.442293 0.249488
4.91236 3.77546 6.16841
703.40381 569.70261 439.40207
6.1744 5.47563 2.98406
1.2989 0.694728 0.974086
0.608996 0.616656 2.05405
26.07397 16.15673 10.37095
8.26868 4.61065 10.2947
3.9493 4.431451 20.9072
0.0400871 0.0763894 0.163668
1.29029 1.96255 2.31563
11.652284 12.766817 7.006899
22.2293 20.9798 9.45329
3.55377 2.83871 3.54265
7.69715 6.21935 3.63755
169.26117 131.3485 164.6771
0.0950625 0.181159 0.410123
0.955088 0.315675 0.57899
59.619666 66.586382 65.51618
60.89338 60.15752 39.9265
1.945551 1.288295 2.541658
8.57049 9.124640578367 2.15741
1.74354 1.80157 0.989254
39.80434 20.7621 1.681176
34.0272153585 31.0353685854 11.140116
0.237033 0.45154 0.111992
0 0 0
0 0 0.0813813
14.62455 15.260296 9.24289
0.422411 0.1532581 0.2663478
16.73007 8.10677 6.127288
4.4783753 3.245849 5.370559
1.42984 1.84753 2.11518
11.9097 11.175092 6.30901
1.4289 2.312999 9.851873
0.0946687 0 0.0893696
9.2079 7.65237 14.41469
67.2325 64.1006 63.2876
7.250882 3.107401 0.750136
22.8601 20.0846 32.438
10.2651 7.584341 10.3598
0.0322042 0.052391 0.0403275
0 0 0
19.8012 19.416 34.5549
0.84359 0.431145 0.065624
12.647102 10.17383 16.9055
11.189882 12.0403 11.26511
40.1358 29.4849 27.5141
35.0364 34.0938 22.2819
0.41293 0.509584 0.407794
0.142359 0.0365125 0.0223768
9.0616 9.83139 6.23549
7.55486 7.62748 6.77266
0 0.0666019 0.0385505
0.816654 0.838918 0.820154
43.429744666 38.84426027272 31.306708
10.1369 9.84609 3.279558
6.23777 3.6435549 7.935055
0.302650898658 0.370134 11.26821
9.9355 6.72917 8.96961
9.941648 7.32123 11.44398
0.286917 0.0585379 0.1361
0.306132 0.209342 0.659646
0 0.16175 0
18.3109 19.3884 11.3807
8.81424 8.17479 12.895812
0.141914 0.0808682 0.0447611
15.97907 15.9099 22.555252
0.069969 0.111287 0.1990975
0.46892 0.576952 0.0841077
7.48257 5.99018 10.44745
0.447843 0.408704 4.2996
0 0.400572 0
63.04018 76.38833 74.06019
0.247915 0.0578317 0.167249
23.56844 20.02441 16.73946
1.63861 1.003668 3.48267
0.7700472 0.58518200132489 0.53339470408744
32.975690794464 27.4173889120773 27.4020340002029
0 0 0
13.31486 10.49861 6.45109
