0.430777 0.646033 0.896899 0.602426
0.43413 0.433571 0.454425 0.243
2.04508 2.4504342 1.6280038 4.368509
1.56491 0.97787 0.945643 0.547118
0 0 0.0343599 0.0738519
14.168757 14.500001 10.254052 12.567703
320.69377 310.42 314.27393 335.83917
40.910352 37.672221 45.174854 49.39726
28.70917 22.34564 30.86913 29.84919
0.210893 0.108469 0.1968196026 2.1303
0 0 0 0.208387
35.3232 34.480524 40.256796 40.081816
34.36106 32.26372 34.64286 35.32026
17.71066 12.72015 15.94917 20.63034
11.25149 9.6608 10.5175 9.27385
1.840201 2.304078 2.157006 2.0190277
99.3739051956 96.1907202091982 94.80222657065 105.547830005545
0 0.242888 0.168603 0
10.127678 12.099769 10.615707 8.880315
127.5062 115.06687 113.584634 121.58006
63.41317 63.21147 66.59255 58.82137
153.567123 148.224079 90.0601312 128.00539
8.61612 7.66424 8.04625 7.84388
2.198591 3.373757 2.839241 5.956737
53.27295 48.257304 49.14844 42.99171
86.73223 85.97288 74.010854 85.55982
1.63084 1.43462 1.58888 2.10001
42.58291 52.068 46.6414 43.96408
26.87774 27.74981 25.62314 31.296938
0.296938 0.279115 0.257389 0.0767203
1.325554 1.324501 1.203942 2.367859
19.092141 16.729784 27.470882 18.550286
12.357136 12.047505 11.847117 15.02270682
141.27556 137.12892 103.612852 128.24402
0.220676 0.367717 0.319068 0.0685793
83.90698 81.92185 116.95573 67.5874
101.5137435084 102.92181 71.56348 107.05806
6.261993 7.144319 6.74245 6.23433
2.519995 2.457097 2.55999 2.751933
14.3602371851347 13.9225143602074 18.008593037917 14.4943280639155
0.0630458 0.0393955 0 0.352669
0.21662063051 0.26388 0.174499464618 0.3680963041382
166.979542 172.58472 164.39263 181.76794
14.7518770386608 13.8552271088 15.766612 14.488598
20.797697 20.58528 17.67517 21.47151
25.564217 25.0487 26.043 24.810268
9.040464 12.118717 7.644929 9.03209
0.327728 0.386822 0.821343 0.441341
50.074657 50.0643 40.481003 61.57197
0.345445 0.1197693 0.253966 0.1187492
14.5743460050018 13.862329 15.3283120205567 12.572064
7.5197 8.33241 10.48479 8.26712
53.7517 55.6065 50.5038 55.3414
67.12854 68.46389 67.96256 63.22226
37.85177 37.63917 42.641148 43.11488
2.267351 2.242577 3.158742 2.57309
17.4197 20.17121 23.1007 25.28018
95.764882 81.465973 87.215589 93.758206
118.90887 120.15295 95.46805 106.691027
195.11265 181.489837 183.11625 198.08536
10.1288 9.83843 8.69992 10.3781
11.985338 13.418167 13.188406 14.68229
2.059345 1.6418641 2.0945659 2.955648
17.099771 22.935114173292 21.730991 19.050121
0.0570016 0.0407976 0 0.12174
30.84201 32.171822 24.578215 35.775291
55.682984 58.4302 49.40452 61.692702
50.994977 45.934196 57.31862 88.728511
14.23241 15.21404 15.17961 16.1862
4.658248 5.951211 6.029797 5.889951
6.07409 3.142785 5.553142 5.647997
14.26485 9.93252 10.7818030782 13.41892
326.31286 332.80014 335.41284 327.81951
3.255687 3.176808 4.36535 4.93223
1.912072 2.173076 3.116152 2.087363
0.40609000142729 0.50750800229966 0.515888 0.32456200549363
11.1581 11.20292 9.38109 12.71599
19.23606 18.46268 23.08109 18.61621
14.645081 14.989748 15.793617 16.032687
0.0305933 0.152935 0.0796209 0.0285224
1.423473 1.367618 2.741539 0.749972
42.11949 40.09522 45.504833 54.75385837
94.18267 96.71065 99.20705 95.13834
11.573265 9.71107 12.993049 9.879707
58.821378 54.118918 52.523779 57.17811
181.81202 182.13017 175.15402 166.87267
5.805547 5.641501 5.784258 8.075831
10.50746 9.40137 12.411850682 10.8654168122
8.1294 7.895302 3.390253 7.995777
