0.0293494 0.064485 0.238611 0.105195
1.2340604 1.769226 2.4743329 2.5164509
3.5767656 11.426721 3.551338 1.912114
1.2034242 1.8049527 4.6861281 2.4359392
0.0234513 0 0.106488 0.3063964
4.73815 7.156599 10.00146 5.004834
84.4015534 136.019458 64.4127887 58.2899596
4.219453 4.76298 8.005361 6.459913
75.581262 74.108964 32.918574 36.473954
0.4224123 0.2589765 1.2040633 1.1113324
2.748094 0.802385 8.894351 1.864541
38.1056159 25.2292569 59.926641 41.9772816
3.9235099 5.203326 9.1684039 6.3701113
12.622015 13.0324956 25.051842 11.976303
14.921634 15.422257 27.76679 13.167505
1.316346 8.99859 20.571838 6.82095
39.4075068 35.454299114451 43.0419395 43.27050743383
1.520474 0.838224 0.461324 0.63778
2.4462161 2.7279001 11.601064 7.3969327
25.518739 13.534272 22.563626 14.9490453
1.440635 6.02481 0.939034 0.761487
192.873526 14.152676 7.191788 147.5898
2.27346 3.01834 2.58555 2.32033
2.81664 37.5589 118.008 2.69232
16.5513344 16.4826818 14.527282 10.976701
47.0253868 24.3355271 51.686207 66.3789942
0.105654 0.386846 3.52842 0.447963
72.611485 70.932825 235.47535 59.679118
7.7750342 10.6670687 25.9874351 8.796605556
0.0950797 0.0662908 0.188551 0.45215
1.1384983 1.146308 2.1001493 1.4371996
0.2960239 0.921113 0.4800177 0.3634302
12.512285 7.4099838 24.9050872 21.661224
133.188 130.428103 134.331067 92.332731
0.575683 0.282048 0.09461 0.2781372
53.96495 10.210274 35.08643 81.89873
0.305812 1.25975 1.87729 2.72174
5.506310512714 5.578356 12.371354 5.567267
0.526973839569 0.6103247 0.641083 0.368443
2.313501 2.334239 5.035756 2.2638868
1.080637 3.3386229 32.099311 4.47401100271481
0.0902657 0.4001523 0.9104422 0.77087230223716
23.5352329 18.4669856 44.0935316 26.965728
18.798358 18.419564000754 23.282292 20.457632
1.3971535 2.8057669 2.0024331 1.260168
8.5871325 12.5480102 14.239632 13.447608
0.1908828 0.468124 1.1142468 0.3827371
3.2064628 9.962519 13.4373433 19.2862836
5.9037439 11.0523636 8.472407 7.8659154
1.1845513 1.604417 2.38395 1.322917
25.28196875412 19.2181035 36.8759270060389 40.11019258515
1.138376 1.0220211 3.782289 1.5793279
101.2035095 94.664465 102.89912 96.106286
13.383937 11.997373 28.704665962257 15.772326
10.9096993 7.7314792 7.741306 16.4304507
0.498497 0.629712 0.771816 0.584672
23.343913 23.105211 38.40585 40.367488
34.1284377 19.4709947 48.3543873 48.3249339
26.588841 42.795481 14.343679 11.254747
11.3452208 17.7465611 16.852781 14.2043491
2.670251 3.083114 2.348175 7.75408
10.2111458 6.4363184 16.05927787 17.1669222
0.54359400166197 0.844095 3.01216 3.353268
2.5130949138711 2.5759892 6.21808490572477 5.0651548
2.0975315 0.9064635 0.8221840933466 1.412552
31.749985 35.925131 53.786432 32.806277
15.823733 18.958562 18.739827 13.8725522
13.3466420100563 21.7928221001324 19.4032564335 12.1700546764
11.4121486 13.0808208 14.395679 8.562342
3.306556 4.900911 9.83407 4.813619
0.7080895 0.5158797 1.0830043 1.296572
5.8584058 6.616609 10.075232 5.493868
540.03663 443.396513 910.41154 555.34456
5.1916571 5.48369 4.424175 2.41064
1.1188413 1.172807 2.887009 2.450553
0.993015800327651 1.61447942 1.753155 2.204106
23.036085 44.612073 148.78376 21.471349
4.671905 6.561986 16.230088 10.56799
9.0289661 4.340068 20.793641 10.209079
0.0476228 0.471279600643368 0.3104253 0.3752994
6.36853 4.529042 13.821217 5.516927
10.53048 16.8796309 18.129311 14.3626727
29.3682671 23.3801303 9.1835819 20.140151
2.6580879 5.094505 4.3645271 2.6151961
14.2630688 13.161068518181 28.49064 12.391802
260.940978 117.48009 99.6993 309.80454
1.1467996 1.1276456 0.4386019 0.9214608
0.297358 0.564576 1.51912 0.557526
10.291332 16.9794831 39.6522283 7.5614682
40.870848 46.0868941 36.493225 31.175352
1.586427 2.4309603 3.5211892 2.644855
8.73427860031008 5.42366135470957 20.5764436 14.516662157
1.2537559 2.5632621 19.02785 2.12737
0.546984 15.2995865 4.60707 1.745383
40.962201 32.19387 46.773581 52.7767750003956
0.50216 0.3743851 1.3608399 1.7683163
0.609371 0.699199 0.878677 2.185392
0.0821922 0.200645 0.0121573 0.17591
0.8675512 1.012842 3.1871097 1.145632
2.0831615 2.241549408318 8.4172904 3.6626838
7.1314516523 6.4355068 3.33254 4.016923
4.888917 5.3131558 9.6916652 6.6495137
2.38567 1.3577187 0.842098 1.517795
12.411672 12.2716 13.36311 9.042619
7.2336261 2.9979184 5.3319975 11.976575
0 0.119782 0 0
32.9337845 31.99371 51.621588 49.222821
57.056961 39.891706 57.433102 50.466817
14.586889 38.987125 40.93907 6.859147
63.682964 41.093992 24.119735 52.287434
6.795137 7.764907 29.33342 17.725212
0.306295 0.3567174 0.6981539303 0.9031435623641
0.091346 0.0838382 0.508707 0.270959
55.9037748 23.899166 39.48372 68.287796
0.0123391 0 0.140809 0.0969117
37.199976 23.880415 30.766989 48.002741
6.7918176 5.3047426 8.65712 6.591301
27.140392 29.777917 8.249334 11.359796
19.13991 21.967644 25.2272756 20.952657
0.1695 0.556197 0.190829 0.3261472
0.2400064 0.419749 0.499951 0.6016895
4.73421 6.23322 5.00229 3.93889
4.81771 5.87225 7.27639 3.38552
0.6143487 0.2915142 0.3175505 1.369819
0.806965 0.864871 0.800299 1.284014
49.6519346 45.724805 101.696985 50.456130711
10.108623 20.3268447 30.511352 10.968336
12.5081509 8.4326314 27.18257 13.53869
3.6618369 0.447274 1.2940696 2.8281358
4.233556 6.790874 7.25276 4.892345
37.5966902665655 24.2072961102 22.873933858382 30.6315861996927
0.0301779 0.06833853 0.348764 2.887947
0.8730148 1.2597515 0.9705948 0.6500789279
0.0419125 0.2204579 0.4135361 0.426059
16.912541 14.1256959 18.25268 12.948053
9.9750965 7.9266643 17.929779 17.5041463
0.4686927 0.65212301553 2.814417 2.329603
32.8435627 24.2934074 30.736184869127 31.6569875
0 0.9042619653 1.8579848 1.4498195
0.34200066 0.6331683 1.85269003077 1.0486106
9.8131293 11.8592092 33.05787389 16.588656
0.855474 0.484815 0.87443 1.60124
0.1514534 0.6349524 2.479888 2.052465
117.705391 73.592487 72.276821 61.35273
0.371944 0.570346 0.551937 0.9817077
15.0914614 17.9122086 29.316956 18.5726407
3.739313 1.428701 2.883806 5.490616
0.1429333 0.100934 0.121132 0.730824
107.885966783947 74.2313328666719 103.691474601504 71.7318769178327
0.0387552 0.1360084 0.2364105 0.3220763
9.6469534 12.05126019 11.90434 7.089043
3.32253627711937 4.878609 13.89475237406 4.9646318826842
3.6187249 0.5521231 4.519008 2.545341
14.082344 2.1445433 36.972285 11.9851611
4.268974 6.26169 7.1523480971702 5.624876
6.7851778 18.7803017 4.716019 1.5314417
18.3553 20.5166 21.9736 14.9291
11.8712908 10.4316373 18.700072 12.1948774
4.94833 9.904314 3.36431 4.840076
18.405476 20.970938 19.760127 18.791023
4.950386 7.129538 18.930005 7.132911
0.2482495 0.3418064 0.477006 0.508346
17.184783 14.073366 17.5932079 15.85234
16.2337807 25.254841 42.5967804 22.205268
9.94786024 11.5769737 11.9113694 9.945552
3.248441 5.6861939 3.2972461 2.9830011
23.5297488873376 15.55752432936 30.9840882936468 22.52872673001
5.813 6.08986 7.27762 5.08262
103.905325 87.4375388 163.9928703 105.4597971
2.8536951 3.2514134 2.5982009105458 2.058241
6.27999 4.42742 13.34176 6.89374
18.7772019 15.325117 30.453471 18.339001
4.2596491 5.3026248 11.017701 14.8787148
7.7997471 14.586159 3.172612 6.1973353
399.106064 143.550913 499.055698 440.554855
5.1410028 3.66961 6.052710161 3.869789
6.3834057 14.489893 7.0628699 15.457948003725
3.610594 4.5079375 6.235958 5.289014
1.9552398 3.2650863 5.513142 2.9146214
9.972172 5.30535044115 9.91314 8.242564
54.695862 52.339529 35.6621499 43.021501
1.62551 1.39115 2.04875 1.88055
0.746542 1.43292 0.330918 0.666835
5.4355411 5.062266556321 0.92602858256 1.9316814
7.0036344 10.214362 20.692793 10.6741516
0.214988 0.405326 0.99807 1.0711687
0.818073 0.686746 1.3992149 2.118174
30.064664 17.842477 32.568246 24.409033
1.3108745 3.578579 4.422886 8.267127
6.6376698 6.585519 10.136449 8.314655
9.45021276474 8.46392162102654 16.8527786784 15.339474464
6.072377 10.18551 16.4924593 7.039339
36.394157 25.517927 30.735949 33.717897
19.21075 18.755768 29.189048 23.31212
29.984788 50.891449 116.59982 45.57702
24.2871039049527 20.37470774 49.52267441 33.3656944
30.8907070000666 37.4915926 34.054515 24.1623754
18.068583 10.023068 27.895601 24.627191
2.594814 3.976325 4.631864 3.041514
8.48247 6.35533 15.2026 7.64448
32.2347278 21.332731 144.657023 54.125664
0.2666163 0.0762432 0.5397522 0.229366
44.2897552365039 43.79744887729 18.6462726401653 21.0725437282697
2.1195436 2.4445746 4.7157358 7.6401769
5.34873 3.775224 5.64565 6.884312
370.801 838.05 124.442 14.3395
1.719381 1.56988 3.892652 1.852724
26.3077444 19.4075094 25.440251 20.990696
7.28767 3.419484 1.5556713 2.403346
6.0069804 6.635416 2.4529503 3.2905213
0.6591042 0.382302 1.406675 1.8788759
12.8631 7.304404 2.788683 8.40637
11.0105009 13.6071746 14.710438 8.0950552
0.07800096 0.2455534 0.9613418 1.156276
0.2662542 0.2678379 0.1711969 0.3547009
3.9044552 5.975628 7.9594663 6.62675
1.1774353 0.8270678 1.8588553 3.286567
0.920019 1.55206 0.705865 0.727856
0.715355 0.0972063 0.218251 0.431181
32.327459 26.9231629 30.653267 26.2273922
1.1170753 1.911162 1.2219941 1.19133
0 0.0535645 0.2174715 0.1704126
9.2576021 6.844597221 11.9520948 11.6810034
9.8849994 6.9564883001891 11.669368 7.812982
2.217799 2.205193 5.392088 4.199339
36.9859 5.23639 15.5199 53.2856
11.0750976 5.1192626 47.695749 22.138839
72.4570531 31.189591994607 52.527180776 115.136324
784.5426997 679.793926 1023.653101 566.074152
5.687404 3.47387 17.084782 10.36065
124.26824 84.982531 80.394391 114.155224
7.6406675 9.1657262 8.4948015 9.985763
2.7078754 4.2273669 7.629684 3.299756
16.8588111 25.8386072 25.4342335 20.3765223
5.8023207 7.1495515 12.155001 11.8976447
0.353513 0.080871 0.614732 0.104293
5.666286 5.4485197 14.6709561 15.238891
2.5540136 4.030834217645 6.110615 2.7893323
54.415864 42.796046 67.388074 40.203843
9.5624076 8.4415682 8.799763 8.6891091
0.2883609 0.6215129 2.9836437 4.2740849
3.627145 5.0750685 8.488779 4.013779
0.115328506 0.3165358 0.2565649 0.1234568
22.1053 14.8966 18.6349 22.5079
15.8875971 14.1742254 19.97421 19.203325
7.6319606 8.4346087 15.135745 12.061621
4.226929 10.536844 31.848303 9.048917
34.5199941 30.955934 80.962953 48.244294
160.7212351 33.9274783 113.196506 115.121672
0.0939524 0.0631754 0.4638034 0.388889
1.4133737 0.7773089 3.986665 1.979678
1.0052529 0.6926786 0.9635604 1.9346015
0.2152515 0.653864 0.5001204 0.785974
1.05222 3.35236 5.31445 1.00809
8.53223 3.803555 8.859511 8.919621
5.2612323 6.079563 10.957901 6.2317828
34.6034347 25.644467 33.975136 27.057447
0.2595677 0.5629978 1.323744 0.4109016
1.7951684 1.4639858 7.204392 3.31356
3.6279265 3.8385059 8.185203 4.55384
0.097424 0.196035 0.3060844 0.554072
47.219529 56.463033 54.535171 34.657178
9.97186687 11.016069775 17.24684931387 20.26306093
4.402981 5.2003 12.338967 5.437294
4.6523313 4.930972 6.576732 4.961436794
26.136466 21.565211 32.373328 23.100355
8.30934140007702 9.8921702981 10.718213295 6.86103148535416
7.699751 7.023624 5.025892 10.758696
7.3019604 8.47211249 8.5808007787 6.999836
0.6308597 0.5516285274121 2.5313211 2.556077
3.7131361 6.7080303 34.1714 4.356226
7.9518519 9.3866192 23.2699668 12.07331
9.326205 22.97286 33.019427 18.910107
129.001813 92.541491 100.490445 133.52749
1.4784925 7.659426 35.61981 4.529679
11.2939123 10.2539552 19.424458 17.20664207
0.787037 0.589763 0.0675687 0.130168
3.900043 2.70374 6.897167 3.860416
0.172097 0.183784 0.262855 0.101347
12.5921713 4.23327 19.815164 14.31847709
0.230049 0.4624559 0.791423146894 0.912517
90.6333712 48.7440776 71.551315 79.199498
15.7430653 12.553656 23.64595 16.020907
11.205957 10.86900156 21.166711 11.855664
32.7683383 20.6907417 28.158174 42.5015495
25.9518274 23.388838447 13.5426300919222 16.6628674693
0.125941 1.00107 2.27047 0.196408
1.30393375453823 2.12832690633536 3.03169869297743 2.40681982730794
0.8255562 1.576826 0.886129 0.613786
0 0.0529155 0.429663 0.274062
45.2591372 27.765112 109.66682 74.145582
0.0631812 0.2528666 0.425804 0.9895
0.0467748 0.0142714 0.190585 0.2153158
32.7238661 27.170648 38.956099 30.209871
0 0 0.0689495 0.0166158
0.1649833 0.0782159 0.167203 0.2948569
15.337079 18.9630380583 26.745213 22.1845100008227
0.104361 0.0264645 0.301045 0.143314
43.7293736 45.419299 29.137781 25.438051
16.4405334699387 14.8893173008894 31.061651 15.7724857
9.4709248 14.170447 22.967369 6.941075
1.3618953 1.200711 3.612765 2.724929
66.5256 65.5427 29.86406 80.6152
22.9531989 24.047874426741 35.762366 28.222635
57.070859 50.9816729 41.3467506 50.877958
