0 0 0.114571 0 0 0
5.36308 4.66686 4.51929 6.346063 5.04175 4.47961
0.0615949 0 0.126344 0 0 0.0453119
41.4784 55.1869 44.3798 42.5912 48.2892 48.0379
13.42869 15.01973 15.06413 17.35378 14.81707 13.8784
26.78377 26.8998 24.01423 27.84804 23.74441 22.97486
13.8374 14.3271 16.1666 11.0567 13.4768 15.752
2.05644 1.97706 2.36473 2.19824 2.60051 2.4755
0 0 0.0800948 0 0 0
16.4616 13.0183 12.0805 16.6149 12.0872 10.4053
60.1888 61.1514 72.0914 59.228 73.2586 75.7462
10.90434 13.11272 12.62652 13.49816 13.45566 16.30218
38.9099 38.0291 38.0331 33.8822 39.8607 38.3373
10.9125 10.8932 11.0872 10.4039 12.957 15.7553
7.5287631139 6.8693180611 7.9505062151 7.853554524 8.31621 7.407296953
0.192299 0 0 0.183336 0.356656 0.848779
33.5696 36.8528 34.1562 36.6368 44.1948 40.3849
0 0.375092 0.727528 0 0 0
11.40767 11.19485 13.0079 8.78996 10.28757 13.07593
30.624 30.5334 31.674 29.6296 26.594 27.9694
8.51242 7.61725 7.426921 11.4452 16.8 14.794902
59.8898 77.5629 73.3445 77.3501 78.1921 87.0734
0.0445832 0 0.0457245 0.0850105 0.0413442 0.1208901
7.78575 3.53566 7.18656 3.7551 8.79155 16.9805
13.8803 14.0148 14.5634 13.1376 14.5119 14.4917
10.4476 10.64769 9.7845 9.87908 10.1994 10.96191
0.0700418 0 0.0359175 0.0333886 0.0324766 0
1.30111 1.09453 0.940159 0.704811 0.57587 0.9354
118.84371 125.67957 127.77925 144.21679 106.93777 131.33236
28.8053 16.1745 26.5148 16.9663 17.4155 25.881
18.0941 16.5663 17.9185 19.676748 14.244847 16.1058
2.16011 1.90366 2.58464 2.40266 2.33704 1.94219
24.9805 27.7177 23.3213 22.6788 27.6245 20.6107
23.2281 27.5025 23.462 27.2033 25.9962 26.7883000010336
0.0873965 0.0924251 0.179268 0 0 0.0642927
1.28229 1.46038 1.11279 2.20994 1.18913 1.41496
0.0755987 0 0 0.14415 0.0701065 0
31.4094 33.4733 33.1234 27.2416 33.4065 35.7019
5.09659 8.41765 5.95457 6.1131 5.125965 5.9647
0 0.314763 0.610513 0.283765 0 0.437909
43.219278698 47.0424715175 47.7700800047306 47.4082548004 60.27620678 51.1311578
0.0656822 0.0694615 0.0673637 0 0 0.0483187
0.754743 0.6295294 0.6105128 0.950854 0.54993 0.9733244
29.721211 27.255803 30.010744 30.450229 22.402936 27.047496
3.69312 3.98352 3.73662 3.64089 4.9394 4.94212
0 0 0 0 0.0671258 0
28.4827 39.7668 38.7958 34.5676 43.6064 38.2766
0 0 0 0 0 0
76.508 75.7243 79.1798 69.0875 71.4667 68.6726
7.35188 6.41665 5.83025 6.44858 8.08403 6.87932
8.552443 8.89634 8.814606 13.294244 8.69216 6.754579
156.683343 184.2199942 184.2233134 204.588945 173.27345 181.6927171
0 0.0233419 0 0 0 0
32.4093 38.1492 35.7949 33.2908 34.884 39.6463
15.765377 17.467594 15.233512 15.2479 14.7912877 17.2059628
0 0.104717 0 0 0 0.182109
0.0976195 0.206473 0.350415 0.418813 0.0905274 0.179533
8.68247 11.309 9.05567 11.242 8.55874 10.976
32.305788 30.94744 28.34405 30.37846 20.9394 29.68275
35.4622 43.993 43.0916 37.1718 50.3718 50.4183
17.25256 23.5542 20.44707 29.5329 17.76491 23.16079
4.07887 5.62638 5.72928 5.49498 4.19368 4.76181
94.8536 97.5683 97.888 94.7836 87.932 101.709
19.5247 21.1306 24.9839 18.7887 20.4753 26.4445
1.38189 3.21507 2.55107 2.10797 1.02519 2.43978
53.16 73.5168 61.8603 61.5985 65.5094 73.9269
29.1791 25.3645 28.0787 25.93693 21.62373 29.84507
15.9164 16.9992 16.4453 15.2875 17.2872 18.7979
1.55656 0.977383 1.69618 1.25213 0.541302 0.787236
38.8121 34.30978 33.17148 38.43323 23.87673 34.13817
18.9597 16.9612 19.2761 16.9773 17.7267 20.7885
253.238 230.809 273.706 255.552 252.659 294.461
3.65432 3.1826 4.93286 4.81612 4.95866 5.47539
5.74143 5.60144 4.68585 6.51463 3.86201 3.42056
51.475103 54.293 58.08853 54.44836 57.644 70.594178
0.596665 0.265552 0.515064 0.3591 0.465722 0.2926215
18.9254 21.4077 24.3647 30.9857 37.5076 39.3584
