ENSBTAG00000004018 13.995626 14.0150873 15.975335 11.798859 16.278412 16.574641
ENSBTAG00000009409 0 0 0 0 0 0
ENSBTAG00000003102 2.22477 2.13065 2.2048 2.85694 2.3217 2.63563
ENSBTAG00000039772 7.01486 4.41802 5.06158 4.98843 4.6791 7.52999
ENSBTAG00000008719 2.881062 3.1438 3.68696 3.48063 4.0244 2.936488
ENSBTAG00000052213 4.03626 4.51064 10.3057 4.53541 7.40244 5.73517
ENSBTAG00000014610 40.4681 37.1951 44.215484 50.1157 49.2928 44.9688
ENSBTAG00000002639 31.66 37.1404 41.8447 34.5563 39.0228 29.6216
ENSBTAG00000001141 7.56842 6.41404 9.06739 7.81252 8.85995 7.75104
ENSBTAG00000016501 15.0853 16.8261 15.2998 19.6249 18.4192 14.4571
ENSBTAG00000020835 16.57215 14.87998 25.34313 13.69027 19.42755 8.50411
ENSBTAG00000010670 0.740093 0.415569 0.813611 0.745101 0.689114 1.46557
ENSBTAG00000018088 1.269127 0.964212 1.157953 0.995323 1.085355 1.014057667
ENSBTAG00000052904 4.44113 3.687192 5.25914 5.61922 4.062907 5.69025
ENSBTAG00000007990 0 0 0 0 0 0
ENSBTAG00000010526 44.4606 57.3275 49.6696 41.17538 48.0948 49.6386
ENSBTAG00000009365 17.3255 4.87989 2.4789 3.74277 5.41203 0.693066
ENSBTAG00000000410 0 0 0.110402 0 0 0
ENSBTAG00000009412 26.9444 28.526 33.628 34.7834 35.5684 35.8286
ENSBTAG00000014340 0.0505899 0.0410287 0.0803118 0 0 0.0464831
ENSBTAG00000007148 0.160719 0.152074 0.538703 0.485417 0.338301 0.39391
ENSBTAG00000010518 15.586 16.7458 13.0061 9.8911 15.0688 11.6629
ENSBTAG00000019092 0 0 0 0 0.0454613 0.0795796
ENSBTAG00000000288 18.0073897 11.6121 11.315 9.96031 14.559 14.4177
ENSBTAG00000020169 42.49034 33.32906 38.45078 32.85424 38.9105 41.07241
ENSBTAG00000033464 63.2676 54.36 34.7335 51.1099 59.4603 187.486
ENSBTAG00000039571 3.25044 1.74105 3.00154 2.30979 2.59859 2.15768
ENSBTAG00000001474 163.944 188.701 152.893 199.126 446.847 89.687
ENSBTAG00000045664 39.476318 38.928737 45.239951 47.510775 47.606303 46.2103
ENSBTAG00000003983 51.3982 54.919548 67.91129 60.16483 65.391547 41.02469
ENSBTAG00000012377 9.29989 7.96184 8.53751 13.1301 11.4532 14.3276
ENSBTAG00000020973 7.40938 6.89592 7.03915 6.91603 8.16429 9.57763
ENSBTAG00000020578 0.0175738 0.038788 0 0.0240756 0 0.0322449
ENSBTAG00000022379 0.836909 0.225661 0.588014 0.505615 1.937018 0.1031551631
ENSBTAG00000004448 38.1804 33.4365 41.4653 32.0084 39.4075 36.3791
ENSBTAG00000007114 5.6581 8.305289 7.382564 5.908276 10.5247 7.89141
ENSBTAG00000001004 4.78097 2.3172 5.30843 3.40456 4.60291 2.78786
ENSBTAG00000013645 46.551294 46.649383 76.989198 83.326741 68.8036 45.309232
ENSBTAG00000012659 8.2735 6.05259 7.87851 5.90026 8.36344 9.76469
ENSBTAG00000011248 8.81702 6.04078 7.63054 6.291974 8.56516 8.62725
ENSBTAG00000018689 7.971766 8.1800802 9.430918 8.853783 9.585482 10.52697
ENSBTAG00000001568 5.82543 4.13999 4.46166 4.36684 5.55469 5.33174
ENSBTAG00000004355 0.145504 0.186779 0.205096 0.097651 0.267746 0.222238
ENSBTAG00000018225 1.9956098 2.4235936 3.276179 3.2681045 2.5249111 2.063014
ENSBTAG00000044190 7.87993 4.33733 5.00375 5.74036 7.39913 10.4292
ENSBTAG00000018502 9.428595 8.5993 7.318166 8.694699 8.540302 13.13506
ENSBTAG00000019901 1.015449 1.02271 1.196589 1.161695 1.238456 2.161948
ENSBTAG00000001745 7.45897 3.32386 5.5247 4.95685 3.59993 11.7121
ENSBTAG00000003505 29.1029 9.16185 16.5216 9.46515 16.0085 30.1066
ENSBTAG00000018178 18.785 22.7165 24.8422 19.9627 23.7503 21.9376
ENSBTAG00000011859 4.60666 4.30912 4.48886 3.7875 4.61531 3.63385
ENSBTAG00000009051 3.103058 3.133792 2.206689 2.8681279 2.731239 3.384758
ENSBTAG00000047087 0 0.0414485 0 0 0.107671 0
ENSBTAG00000047495 457.94 394.693 469.419 531.153 522.271 468.295
ENSBTAG00000046549 11.3155 9.05563 10.7298 10.3422 11.768 11.9692
ENSBTAG00000004768 4.6093890183936 4.209103 6.19651576103148 6.491172 6.238035101491 3.4275534
ENSBTAG00000019488 5.49665 8.8568 9.90494 6.889886175 8.38406 6.64451
ENSBTAG00000018176 32.84516 30.43077 31.86262 28.583725 34.26025 30.86174
ENSBTAG00000021960 22.854 11.4572 9.04217 14.8046 14.7701 35.44
ENSBTAG00000001359 0.893173 0.82594 0.853287 0.664159 0.755272 0.808067
ENSBTAG00000021958 3.24223 3.27759 3.64347 2.47666 3.64358 3.20816
ENSBTAG00000018175 8.48106 7.70814 9.29991 12.7507 9.17002 11.2475
ENSBTAG00000016432 16.7055770228936 14.83958 16.353904 19.10955 20.217772 16.1938430320371
ENSBTAG00000020717 1.12335 0.989431 1.10634 0.955411 1.18173 0.782092
